,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
18186,일산이십일세기병원,Bladder sono,초음파검사료,,,,"100,000",,,,,,,
18187,일산이십일세기병원,Breast sono,초음파검사료,,,,"100,000",,,,,,,
18188,일산이십일세기병원,Chest sono,초음파검사료,,,,"100,000",,,,,,,
18189,일산이십일세기병원,Bipolar tip(IDET-고주파열치료술 카테터),,,,,"1,700,000",,,,,,,
18190,일산이십일세기병원,SPINAUT-H(L-PEN(신경성형술 카테터(요추)),,,,,"950,000",,,,,,,
18191,일산이십일세기병원,Eden cath(C-PEN[신경성형술 카테터(경추)],,,,,"950,000",,,,,,,
18192,일산이십일세기병원,VIEW-BALOON[Balloon-PEN(풍선확장술 카테터)],,,,,"1,400,000",,,,,,,
18193,일산이십일세기병원,DBM1cc(Demios)(인공뼈),,,,,"750,000",,,,,,,
18194,일산이십일세기병원,EDENFUSE 1CC(인공뼈),,,,,"750,000",,,,,,,
18195,일산이십일세기병원,EDENFUSE 3CC(인공뼈),,,,,"1,500,000",,,,,,,
18196,일산이십일세기병원,PENOSS(인공뼈),,,,,"800,000",,,,,,,
18197,일산이십일세기병원,BIO BMP2(인공뼈),,,,,"2,500,000",,,,,,,
18198,일산이십일세기병원,ROTAIO-C(목 인공디스크),,,,,"6,000,000",,,,,,,
18199,일산이십일세기병원,PRODISC-L-SM(허리 인공디스크),,,,,"6,000,000",,,,,,,
18200,일산이십일세기병원,카티스템,,,,,"8,000,000",,,,,,,
18201,일산이십일세기병원,콜트릭스카트리젠,,,,,"3,000,000",,,,,,,
18202,일산이십일세기병원,EDEN Spinal Fixation System III ROD척추고정 로드),,,,,"150,000",,,,한시적비급여,,,
18203,일산이십일세기병원,EDEN Spinal Fixation System III SCREW(척추고정 스크류),,,,,"500,000",,,,한시적비급여,,,
18204,일산이십일세기병원,ENDO Spinal Lumbar Cage(척추고정 케이지),,,,,"550,000",,,,한시적비급여,,,
18205,일산이십일세기병원,ENDO Spinal Cervical Cage(척추고정 케이지),,,,,"800,000",,,,한시적비급여,,,
18206,일산이십일세기병원,EN-CHITO GAUZE(지혈용거즈),,,,,"550,000",,,,,,,
18207,일산이십일세기병원,콜트릭스텐도리젠(조직강화제),,,,,"450,000",,,,,,,
18208,일산이십일세기병원,HIBARRY1.5cc(유착방지제),,,,,"500,000",,,,,,,
18209,일산이십일세기병원,노자임캡슐 10000,,,,,800,,,,,,,
18210,일산이십일세기병원,대웅플러스본주(콜레칼시페롤),,,,,"50,000",,,,,,,
18211,일산이십일세기병원,데오에스베리벤에프주(부종방지제),,,,,"5,000",,,,,,,
18212,일산이십일세기병원,둘코락스에스장용정,,,,,"1,000",,,,,,,
18213,일산이십일세기병원,디클라제주(면역증강제),,,,,"120,000",,,,,,,
18214,일산이십일세기병원,레졸로정1mg,,,,,"2,000",,,,,,,
18215,일산이십일세기병원,레졸로정2mg,,,,,"2,500",,,,,,,
18216,일산이십일세기병원,리포라제주(활성화 효소제제),,,,,"100,000",,,,,,,
18217,일산이십일세기병원,리포아란주,,,,,"30,000",,,,,,,
18218,일산이십일세기병원,머슬린액 10ml 1포(근무력치료제),,,,,"3,000",,,,,,,
18219,일산이십일세기병원,베아제정,,,,,700,,,,,,,
18220,일산이십일세기병원,부스트릭스프리필드(Trap),,,,,"50,000",,,,,,,
18221,일산이십일세기병원,삼진타우로린주사2%(세척항생제),,,,,"120,000",,,,,,,
18222,일산이십일세기병원,스카겔(SCARGEL),,,,,"38,000",,,,,,,
18223,일산이십일세기병원,스카이조스터주(대상포진예방접종),,,,,"180,000",,,,,,,
18224,일산이십일세기병원,스카이지 겔15g(1Tube),,,,,"38,000",,,,,,,
18225,일산이십일세기병원,실덤 듀얼 액션 스카겔 15g,,,,,"45,000",,,,,,,
18226,일산이십일세기병원,아미닉 200Ml-(한올)(영양제),,,,,"100,000",,,,,,,
18227,일산이십일세기병원,아세트펜프리믹스주100ml,,,,,"30,000",,,,,,,
18228,일산이십일세기병원,아스코빅주 20ml(비타민주),,,,,"30,000",,,,,,,
18229,일산이십일세기병원,근로능력평가용진단서,,,,,"10,000",,,,,,,
18230,일산이십일세기병원,병무용진단서,,,,,"20,000",,,,,,,
18231,일산이십일세기병원,사망진단서,,,,,"10,000",,,,,,,
18232,일산이십일세기병원,상해진단서 3주미만,,,,,"100,000",,,,,,,
18233,일산이십일세기병원,상해진단서 3주이상,,,,,"150,000",,,,,,,
18234,일산이십일세기병원,수술확인서,,,,,"10,000",,,,,,,
18235,일산이십일세기병원,영문진단서,,,,,"20,000",,,,,,,
18236,일산이십일세기병원,일반진단서,,,,,"20,000",,,,,,,
18237,일산이십일세기병원,소견서,,,,,"10,000",,,,,,,
18238,일산이십일세기병원,건강진단서,,,,,"20,000",,,,,,,
18239,일산이십일세기병원,입원확인서,,,,,"3,000",,,,,,,
18240,일산이십일세기병원,"입,퇴원확인서",,,,,"3,000",,,,,,,
18241,일산이십일세기병원,장애 정도 심사용 진단서,,,,,"15,000",,,,,,,
18242,일산이십일세기병원,진료기록부 사본 (1~5매),,,,,"1,000",,,,,,,
18243,일산이십일세기병원,진료기록부 사본 (6매 이상-추가1장당),,,,,100,,,,,,,
18244,일산이십일세기병원,진료확인서,,,,,"3,000",,,,,,,
18245,일산이십일세기병원,진료확인서(보험회사제출용),,,,,"3,000",,,,,,,
18246,일산이십일세기병원,통원확인서,,,,,"3,000",,,,,,,
18247,일산이십일세기병원,향후치료비추정서(부본),,,,,"10,000",,,,,,,
18248,일산이십일세기병원,향후치료비추정서 1000만원 이상,,,,,"100,000",,,,,,,
18249,일산이십일세기병원,향후치료비추정서 1000만원 미만,,,,,"50,000",,,,,,,
18250,일산이십일세기병원,후유장애진단서부본,,,,,"10,000",,,,,,,
18251,일산이십일세기병원,후유장애진단서(맥브라이드),,,,,"100,000",,,,,,,
18252,일산이십일세기병원,후유장애진단서(AMA),,,,,"100,000",,,,,,,
18253,일산이십일세기병원,국가시험면허신청용 건강진단서,,,,,"30,000",,,,,,,
18254,일산이십일세기병원,채용신체 검사(공무원),,,,,"40,000",,,,,,,
18255,일산이십일세기병원,채용신체 검사(일반),,,,,"30,000",,,,,,,
18256,일산이십일세기병원,CD-copy,,,,,"10,000",,,,,,,
18257,일산이십일세기병원,국민연금 장애심사용진단서,,,,,"15,000",,,,,,,
18258,일산이십일세기병원,연말정산 장애인증명서,,,,,"1,000",,,,,,,
18259,일산이십일세기병원,,,,,,,,,,,,,
18260,일산이십일세기병원,히루안주(비급여),,,,,"30,000",,,,,,,
18261,일산이십일세기병원,독감주사(스카이셀플루) 4가백신,,,,,"35,000",,,,,,,
18262,일산이십일세기병원,하브릭스주 1ml(A형간염백신),,,,,"80,000",,,,,,,
18263,일산이십일세기병원,프리베나13주(폐렴구균백신),,,,,"120,000",,,,,,,
18264,일산이십일세기병원,프로디악스 23,,,,,"50,000",,,,,,,
18265,일산이십일세기병원,,,,,,,,,,,,,
18266,일산이십일세기병원,,,,,,,,,,,,,
18267,일산이십일세기병원,,,,,,,,,,,,,
18268,일산이십일세기병원,,,,,,,,,,,,,
18269,일산이십일세기병원,DEMIOS 1cc,,,,,"750,000",,,,,,,
18270,일산이십일세기병원,DB STICK,,,,,"80,000",,,,,,,
18271,일산이십일세기병원,"COBAN 1""(3M)-1roll",,,,,"3,200",,,,,,,
18272,일산이십일세기병원,"COBAN 3""(3M)-1roll",,,,,"5,000",,,,,,,
18273,일산이십일세기병원,,,,,,,,,,,,,
18274,일산이십일세기병원,,,,,,,,,,,,,
18275,솔병원,상급병실료,상급병실료,,,,상급병실료,상급병실료,상급병실료,상급병실료,상급병실료,상급병실료,상급병실료,상급병실료
18276,솔병원,1인실 입원료,상급병실료,,,,"250,000",,,ABZ01,,,,
18277,솔병원,검사료,검사료,,,,검사료,검사료,검사료,검사료,검사료,검사료,검사료,검사료
18278,솔병원,항CCP항체,자가면역질환검사,,,,"39,600",,,CZ432,,,,
18279,솔병원,전류인지역치,신경계기능검사,,,,"30,000",,,FY883,,,,
18280,솔병원,통증역치검사,신경계기능검사,,,,"30,000",,,FY884,,,,
18281,솔병원,동작분석 역동적근전도,"외피, 근골기능검사",,,,"90,000",,,EZ773,,,,
18282,솔병원,동작분석(생역학검사),"외피, 근골기능검사",,,,"40,000",,,EZ774,,,,
18283,솔병원,관절계를 이용한 무릎관절인대검사,"외피, 근골기능검사",,,,"70,000",,,EZ775,,,,
18284,솔병원,체온열검사(상지),"외피, 근골기능검사",,,,"100,000",,,EZ776,,,,
18285,솔병원,체온열검사(하지),"외피, 근골기능검사",,,,"100,000",,,EZ776,,,,
18286,솔병원,체온열검사(전신),"외피, 근골기능검사",,,,"200,000",,,EZ776,,,,
18287,솔병원,동적 족저압측정,"외피, 근골기능검사",,,,"50,000",,,EZ777,,,,
18288,솔병원,초음파검사료,초음파검사료,,,,초음파검사료,초음파검사료,초음파검사료,초음파검사료,초음파검사료,초음파검사료,초음파검사료,초음파검사료
18289,솔병원,"근골격, 연부-관절 초음파-손가락(편측)",초음파검사료,,,,,"100,000","180,000",EB461,,급여 인정기준 외실시한 경우 비급여,,
18290,솔병원,"근골격, 연부-관절 초음파-발가락(편측)",초음파검사료,,,,,"100,000","180,000",EB462,,급여 인정기준 외실시한 경우 비급여,,
18291,솔병원,"근골격, 연부-관절 초음파-주관절(편측)",초음파검사료,,,,,"100,000","180,000",EB463,,급여 인정기준 외실시한 경우 비급여,,
18292,솔병원,"근골격, 연부-관절 초음파-슬관절(편측)",초음파검사료,,,,,"100,000","180,000",EB464,,급여 인정기준 외실시한 경우 비급여,,
18293,솔병원,"근골격, 연부-관절 초음파-고관절(편측)",초음파검사료,,,,,"100,000","180,000",EB465,,급여 인정기준 외실시한 경우 비급여,,
18294,솔병원,"근골격, 연부-관절 초음파-견관절(편측)",초음파검사료,,,,,"100,000","180,000",EB466,,급여 인정기준 외실시한 경우 비급여,,
18295,솔병원,"근골격, 연부-관절 초음파-손목관절(편측)",초음파검사료,,,,,"100,000","180,000",EB467,,급여 인정기준 외실시한 경우 비급여,,
18296,솔병원,"근골격, 연부-관절 초음파-발목관절(편측)",초음파검사료,,,,,"100,000","180,000",EB468,,급여 인정기준 외실시한 경우 비급여,,
18297,솔병원,"근골격, 연부-연부조직 초음파-일반",초음파검사료,,,,,"100,000","180,000",EB470,,급여 인정기준 외실시한 경우 비급여,,
18298,솔병원,혈관-사지혈관 도플러 초음파-하지-정맥,초음파검사료,,,,"120,000",,,EB488,,급여 인정기준 외실시한 경우 비급여,,
18299,솔병원,자기공명영상진단료(MRI),자기공명영상진단료(MRI),,,,자기공명영상진단료(MRI),자기공명영상진단료(MRI),자기공명영상진단료(MRI),자기공명영상진단료(MRI),자기공명영상진단료(MRI),자기공명영상진단료(MRI),자기공명영상진단료(MRI),자기공명영상진단료(MRI)
18300,솔병원,MRI-뇌,"뇌[뇌,해마]",,,,"560,000",,,HI101005,,급여 인정기준 외실시한 경우 비급여,,
18301,솔병원,척추,MRI-경추,,,,"560,000",,,HE109,,급여 인정기준 외실시한 경우 비급여,,
18302,솔병원,척추,MRI-흉추,,,,"560,000",,,HE110,,급여 인정기준 외실시한 경우 비급여,,
18303,솔병원,척추,MRI-요천추,,,,"560,000",,,HE111,,급여 인정기준 외실시한 경우 비급여,,
18304,솔병원,척추,MRI-척추강,,,,"200,000",,,HE112,,급여 인정기준 외실시한 경우 비급여,,
18305,솔병원,척추,"MRI-경추,흉추,요천추 동시촬영",,,,"660,000",,,HE113,,급여 인정기준 외실시한 경우 비급여,,
18306,솔병원,척추,MRI-경추-조영제 주입 전·후촬영판독,,,,"710,000",,,HE209,,급여 인정기준 외실시한 경우 비급여,O,
18307,솔병원,척추,MRI-흉추-조영제 주입 전·후촬영판독,,,,"710,000",,,HE210,,급여 인정기준 외실시한 경우 비급여,O,
18308,솔병원,척추,MRI-요천추-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE211,,급여 인정기준 외실시한 경우 비급여,O,
18309,솔병원,근골격계,MRI-견관절,,,,"560,000",,,HE115,,급여 인정기준 외실시한 경우 비급여,,
18310,솔병원,근골격계,MRI-주관절,,,,"560,000",,,HE116,,급여 인정기준 외실시한 경우 비급여,,
18311,솔병원,근골격계,MRI-수관절,,,,"560,000",,,HE117,,급여 인정기준 외실시한 경우 비급여,,
18312,솔병원,근골격계,MRI-고관절,,,,"560,000",,,HE118,,급여 인정기준 외실시한 경우 비급여,,
18313,솔병원,근골격계,MRI-천장골관절,,,,"560,000",,,HE119,,급여 인정기준 외실시한 경우 비급여,,
18314,솔병원,근골격계,MRI-슬관절,,,,"560,000",,,HE120,,급여 인정기준 외실시한 경우 비급여,,
18315,솔병원,근골격계,MRI-발목관절,,,,"560,000",,,HE121,,급여 인정기준 외실시한 경우 비급여,,
18316,솔병원,근골격계,MRI-관절외 상지,,,,"560,000",,,HE122,,급여 인정기준 외실시한 경우 비급여,,
18317,솔병원,근골격계,MRI-관절외 하지,,,,"560,000",,,HE123,,급여 인정기준 외실시한 경우 비급여,,
18318,솔병원,근골격계,MRI-견관절-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE215,,급여 인정기준 외실시한 경우 비급여,O,
18319,솔병원,근골격계,MRI-주관절-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE216,,급여 인정기준 외실시한 경우 비급여,O,
18320,솔병원,근골격계,MRI-수관절-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE217,,급여 인정기준 외실시한 경우 비급여,O,
18321,솔병원,근골격계,MRI-고관절-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE218,,급여 인정기준 외실시한 경우 비급여,O,
18322,솔병원,근골격계,MRI-천장골관절-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE219,,급여 인정기준 외실시한 경우 비급여,O,
18323,솔병원,근골격계,MRI-슬관절-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE220,,급여 인정기준 외실시한 경우 비급여,O,
18324,솔병원,근골격계,MRI-발목관절-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE221,,급여 인정기준 외실시한 경우 비급여,O,
18325,솔병원,근골격계,MRI-관절외 상지-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE222,,급여 인정기준 외실시한 경우 비급여,O,
18326,솔병원,근골격계,MRI-관절외 하지-조영제 주입 전·후 촬영판독,,,,"710,000",,,HE223,,급여 인정기준 외실시한 경우 비급여,O,
18327,솔병원,혈관,MRI-뇌혈관,,,,"690,000",,,HI135005,,급여 인정기준 외실시한 경우 비급여,,
18328,솔병원,기타,MRI-2Series,,,,"320,000",,,-,,급여 인정기준 외실시한 경우 비급여,,
18329,솔병원,기타,MRI 외부병원필름판독료,,,,"30,000",,,-,,급여 인정기준 외실시한 경우 비급여,,
18330,솔병원,이학요법료(물리치료료),이학요법료(물리치료료),,,,이학요법료(물리치료료),이학요법료(물리치료료),이학요법료(물리치료료),이학요법료(물리치료료),이학요법료(물리치료료),이학요법료(물리치료료),이학요법료(물리치료료),이학요법료(물리치료료)
18331,솔병원,신장분사치료,물리치료료,,,,"106,000",,,MZ007,,,,
18332,솔병원,도수치료[1일당],물리치료료,,,,"106,000",,,MX122,,,,
18333,솔병원,증식치료(사지관절),물리치료료,,,,,"50,000","200,000",MY142,,,,
18334,솔병원,증식치료(척추),물리치료료,,,,,"90,000","200,000",MY143,,,,
18335,솔병원,비침습적 무통증 신호요법,물리치료료,,,,"70,000",,,MZ012,,,,
18336,솔병원,처치 및 수술료 등,처치 및 수술료 등,,,,처치 및 수술료 등,처치 및 수술료 등,처치 및 수술료 등,처치 및 수술료 등,처치 및 수술료 등,처치 및 수술료 등,처치 및 수술료 등,처치 및 수술료 등
18337,솔병원,추간판내 고주파 열치료술,근골,,,,"2,980,000",,,SZ083,,,,O
18338,솔병원,체외충격파치료,근골,,,,,"120,000","200,000",SZ084,,,,
18339,솔병원,경피적 경막외강 신경성형술,신경,,,,"1,720,000",,,SZ634,,,,O
18340,솔병원,경피적 풍선확장 경막외강 신경성형술,신경,,,,,"1,490,000","1,808,000",SZ641,,,,O
18341,솔병원,자가 혈소판 풍부 혈장 치료술,,,,,"250,000",,,,,,,O
18342,솔병원,기타,기타,,,,기타,기타,기타,기타,기타,기타,기타,기타
18343,솔병원,보호자식사,식대,,,,"7,000",,,-,,,,
18344,솔병원,공기밥,식대,,,,"1,000",,,-,,,,
18345,전주우리들병원,명칭,,,,코드,,,,,,,,
18346,전주우리들병원,1인실,,,,AB902,,,,,,,,
18347,전주우리들병원,인플루엔자 A·B 바이러스항원검사 [현장검사],,,,CZ394,,,,,,,,
18348,전주우리들병원,항CCP항체[IgG],,,,CZ432,,,,,,,,
18349,전주우리들병원,체온열검사,,,,EZ776,,,,,,,,
18350,전주우리들병원,두경부-경부 초음파-갑상선·부갑상선,,,,EB414,,,,,,,,
18351,전주우리들병원,두경부-경부 초음파-갑상선·부갑상선 제외한 경부,,,,EB415,,,,,,,,
18352,전주우리들병원,두경부-경부 초음파-갑상선·부갑상선 &혈관-두개외 혈관 도플러 초음파-경동맥 -동시촬영,,,,EB414 &EB,,,,,,,,
18353,전주우리들병원,흉부-유방·액와부 초음파,,,,EB421,,,,,,,,
18354,전주우리들병원,흉부-유방·액와부 제외한 흉부초음파,,,,EB422,,,,,,,,
18355,전주우리들병원,심장-경흉부 심초음파-단순,,,,EB431,,,,,,,,
18356,동래우리들병원,명칭,,,,코드,,,,,,,,
18357,동래우리들병원,특실,,,,,,,,,,,,
18358,동래우리들병원,1인실,,,,ABZ010001,,,,,,,,
18359,동래우리들병원,2인실,,,,ABZ020001,,,,,,,,
18360,동래우리들병원,3인실,,,,ABZ030001,,,,,,,,
18361,동래우리들병원,보호자식,,,,,,,,,,,,
18362,동래우리들병원,보호자 연식,,,,,,,,,,,,
18363,동래우리들병원,공가밥1그릇,,,,,,,,,,,,
18364,동래우리들병원,고급식 일반식 A,,,,,,,,,,,,
18365,동래우리들병원,고급식 일반식 B,,,,,,,,,,,,
18366,동래우리들병원,고급식 A Set(VIP식),,,,,,,,,,,,
18367,제주우리병원,,,,,,"100,000원",,,,,,,
18368,제주우리병원,,,,,,"20,000원",,,,,,,
18369,제주우리병원,,,,,,"50,000(3주미만)원    100,000(3주이상)원",,,,,,,
18370,제주우리병원,,,,,,"무료, 5000원    (보험사 제출용)",,,,,,,
18371,제주우리병원,,,,,,"15장 미만 : 3,000원    15장 이상 : 5,000원",,,,,,,
18372,제주우리병원,,,,,,"10,000원",,,,,,,
18373,제주우리병원,,,,,,"3,000원",,,,,,,
18374,제주우리병원,,,,,,"15,000원",,,,,,,
18375,제주우리병원,,,,,,"3,000원",,,,,,,
18376,제주우리병원,,,,,,"100,000원",,,,,,,
18377,제주우리병원,1인실,,,,,"157,780",,,ABZ010001,일반,,,
18378,제주우리병원,체온열검사-전신,기능검사,,,,,"300,000","400,000",EZ7760001,,,,
18379,제주우리병원,동작분석역동근전도(Dynamic EMG),기능검사,,,,"100,000",,,EZ773,,,,
18380,제주우리병원,통증역치검사,기능검사,,,,"100,000",,,FY884,,,,
18381,제주우리병원,골밀도검사(검진목적),기능검사,,,,"40,000",,,HC342,,,,
18382,제주우리병원,의뢰)안드로스테네디온,혈청검사,,,,"130,000",,,CZ1960000,,,,
18383,제주우리병원,의뢰)항CCP ab+,혈청검사,,,,"50,000",,,CZ432,,,,
18384,제주우리병원,인플루엔자 AB 바이러스항원검사[현장검사],검체검사,,,,"25,000",,,CZ3940000,,,,
18385,제주우리병원,Helicobacterpylori검사(내시경하)-CLO test,검체검사,,,,"8,640",,,B41510000,,,,
18386,제주우리병원,수면내시경환자관리료[위],내시경,,,,"50,000",,,EA0020000,,,,
18387,제주우리병원,초음파-두경부-경부,초음파검사료,,,,"100,000",,,EB4150000,,인정기준외 실시한경우 비급여,,
18388,제주우리병원,초음파-갑상선,초음파검사료,,,,"80,000",,,EB4140000,,인정기준외 실시한경우 비급여,,
18389,제주우리병원,초음파-두경부-경동맥혈관뇌혈류(TCD),초음파검사료,,,,"300,000",,,,상지/하지,인정기준외 실시한경우 비급여,,
18390,제주우리병원,초음파-두경부-경동맥혈관,초음파검사료,,,,"150,000",,,EB4820000,,인정기준외 실시한경우 비급여,,
18391,제주우리병원,초음파-흉부-유방.액와부,초음파검사료,,,,"150,000",,,EB4210000,,인정기준외 실시한경우 비급여,,
18392,제주우리병원,초음파-심장-경흉심초음파-일반,초음파검사료,,,,"150,000",,,EB4320000,일반,인정기준외 실시한경우 비급여,,
18393,제주우리병원,"초음파-근골격,연부조직-일반[편측]",초음파검사료,,,,"50,000",,,EB4700000,,인정기준외 실시한경우 비급여,,
18394,제주우리병원,초음파-Both Lower doppler,초음파검사료,,,,,"80,000","150,000",EB4890000,,인정기준외 실시한경우 비급여,,
18395,제주우리병원,SONO(2),초음파검사료,,,,"20,000",,,,손목,인정기준외 실시한경우 비급여,,
18396,제주우리병원,Neck SONO(4),초음파검사료,,,,"40,000",,,,경부,인정기준외 실시한경우 비급여,,
18397,제주우리병원,초음파-근골격.연부조직[OS진단용],초음파검사료,,,,"50,000",,,,외래시행시,인정기준외 실시한경우 비급여,,
18398,제주우리병원,MRI-뇌.해마-뇌-일반,자기공명영상진단,,,,"450,000",,,HE1010000,,인정기준외 실시한경우 비급여,,
18399,제주우리병원,MRI-뇌-조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18400,제주우리병원,MRI-척추-경추-일반,자기공명영상진단,,,,"350,000",,,HE1090000,,인정기준외 실시한경우 비급여,,
18401,제주우리병원,MRI-척추-경추-조영제주입 전.후,자기공명영상진단,,,,"450,000",,,,,인정기준외 실시한경우 비급여,,
18402,제주우리병원,MRI-척추-흉추-일반,자기공명영상진단,,,,"350,000",,,HE1100000,,인정기준외 실시한경우 비급여,,
18403,제주우리병원,MRI-척추-흉추-조영제주입 전.후,자기공명영상진단,,,,"450,000",,,,,인정기준외 실시한경우 비급여,,
18404,제주우리병원,MRI-척추-요천추-일반,자기공명영상진단,,,,"350,000",,,HE1110000,,인정기준외 실시한경우 비급여,,
18405,제주우리병원,MRI-척추-요천추-조영제주입 전.후,자기공명영상진단,,,,"450,000",,,,,인정기준외 실시한경우 비급여,,
18406,제주우리병원,MRI-척추-척추강-일반,자기공명영상진단,,,,"430,000",,,HE1120000,,인정기준외 실시한경우 비급여,,
18407,제주우리병원,MRI-척추-척추강-조영제주입 전.후,자기공명영상진단,,,,"530,000",,,,,인정기준외 실시한경우 비급여,,
18408,제주우리병원,MRI-근골격계-견관절,자기공명영상진단,,,,"450,000",,,HE1150000,,인정기준외 실시한경우 비급여,,
18409,제주우리병원,MRI-근골격계-견관절 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18410,제주우리병원,MRI-근골격계-주관절,자기공명영상진단,,,,"450,000",,,HE1160000,,인정기준외 실시한경우 비급여,,
18411,제주우리병원,MRI-근골격계-주관절 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18412,제주우리병원,MRI-근골격계-수관절,자기공명영상진단,,,,"450,000",,,HE1170000,,인정기준외 실시한경우 비급여,,
18413,제주우리병원,MRI-근골격계-수관절 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18414,제주우리병원,MRI-근골격계-고관절,자기공명영상진단,,,,"430,000",,,HE1180000,,인정기준외 실시한경우 비급여,,
18415,제주우리병원,MRI-근골격계-고관절 조영제주입 전.후,자기공명영상진단,,,,"530,000",,,,,인정기준외 실시한경우 비급여,,
18416,제주우리병원,MRI-근골격계-슬관절,자기공명영상진단,,,,"450,000",,,HE1200000,,인정기준외 실시한경우 비급여,,
18417,제주우리병원,MRI-근골격계-슬관절 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18418,제주우리병원,MRI-근골격계-발목,자기공명영상진단,,,,"450,000",,,HE1210000,,인정기준외 실시한경우 비급여,,
18419,제주우리병원,MRI-근골격계-발목 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18420,제주우리병원,MRI-관절외 상지,자기공명영상진단,,,,"450,000",,,HE1220000,,인정기준외 실시한경우 비급여,,
18421,제주우리병원,MRI-관절외 상지 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18422,제주우리병원,MRI-관절외 하지,자기공명영상진단,,,,"450,000",,,HE1230000,,인정기준외 실시한경우 비급여,,
18423,제주우리병원,MRI-관절외 하지 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18424,제주우리병원,MRI-흉부-복부,자기공명영상진단,,,,"450,000",,,HE1250000,,인정기준외 실시한경우 비급여,,
18425,제주우리병원,MRI-흉부-복부 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18426,제주우리병원,MRI-복부-골반,자기공명영상진단,,,,"450,000",,,HE1280000,,인정기준외 실시한경우 비급여,,
18427,제주우리병원,MRI-복부-골반 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18428,제주우리병원,MRI-복부-췌장,자기공명영상진단,,,,"430,000",,,HE1290000,,인정기준외 실시한경우 비급여,,
18429,제주우리병원,MRI-복부-췌장 조영제주입 전.후,자기공명영상진단,,,,"530,000",,,,,인정기준외 실시한경우 비급여,,
18430,제주우리병원,MRI-복부-간,자기공명영상진단,,,,"450,000",,,HE1320000,,인정기준외 실시한경우 비급여,,
18431,제주우리병원,MRI-복부-간 조영제주입 전.후,자기공명영상진단,,,,"550,000",,,,,인정기준외 실시한경우 비급여,,
18432,제주우리병원,MRI-복합-전부위 수술후,자기공명영상진단,,,,"300,000",,,HE101~HE124,수술후,인정기준외 실시한경우 비급여,,
18433,제주우리병원,MRI-복합-전부위 2Series,자기공명영상진단,,,,"250,000",,,HE101~HE124,2series,인정기준외 실시한경우 비급여,,
18434,제주우리병원,MRI-복합-복부혈관,자기공명영상진단,,,,"250,000",,,HE101~HE124,수술후,인정기준외 실시한경우 비급여,,
18435,제주우리병원,조영 추가,자기공명영상진단,,,,"100,000",,,HE101~HE124,,인정기준외 실시한경우 비급여,,
18436,제주우리병원,MRI-전척추(1종),자기공명영상진단,,,,"100,000",,,HE101~HE124,,인정기준외 실시한경우 비급여,,
18437,제주우리병원,MRI-전척추(3종),자기공명영상진단,,,,"550,000",,,HE101~HE124,,인정기준외 실시한경우 비급여,,
18438,제주우리병원,혈관-뇌혈관+경동맥,자기공명영상진단,,,,"430,000",,,HE135~HE136,,인정기준외 실시한경우 비급여,,
18439,제주우리병원,혈관-뇌혈관,자기공명영상진단,,,,"150,000",,,HE1350000,,인정기준외 실시한경우 비급여,,
18440,제주우리병원,혈관-경동맥,자기공명영상진단,,,,"150,000",,,HE1360000,,인정기준외 실시한경우 비급여,,
18441,제주우리병원,혈관-뇌혈관 조영제주입 전.후,자기공명영상진단,,,,"530,000",,,,,인정기준외 실시한경우 비급여,,
18442,제주우리병원,MRI-복합-뇌3종,자기공명영상진단,,,,"600,000",,,,,인정기준외 실시한경우 비급여,,
18443,제주우리병원,MRI-복합-뇌3종 조영제주입 전.후,자기공명영상진단,,,,"700,000",,,,,인정기준외 실시한경우 비급여,,
18444,제주우리병원,MRI-척추2부위-일반,자기공명영상진단,,,,"700,000",,,,,인정기준외 실시한경우 비급여,,
18445,제주우리병원,외부병원필름판독료-주관절,자가공명영상진단,,,,"45,960",,,HE116001,,인정기준외 실시한경우 비급여,,
