,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
13875,36201162,의료법인한마음의료재단 여수제일병원,Spiked Washer【비급여등재】,마취 기타 재료,,,,"185,460",,,,Spiked Washer【비급여등재】,,,
13876,36201162,의료법인한마음의료재단 여수제일병원,Spinal Needle(전규격),마취 기타 재료,,,,"4,000",,,BF0404AW,Spinal Needle(전규격),,,
13877,36201162,의료법인한마음의료재단 여수제일병원,Acelock Plus [우성],마취시 기타재료,,,,"20,000",,,BJ1005CO,Acelock Plus [우성],,,
13878,36201162,의료법인한마음의료재단 여수제일병원,Achieva Disposable Circuit,마취시 기타재료,,,,"40,000",,,BM6001QP,Achieva Disposable Circuit,,,
13879,36201162,의료법인한마음의료재단 여수제일병원,Huber Needle extension set,멸균 세트,,,,"15,000",,,J7001002,Huber Needle extension set,,,
13880,36201162,의료법인한마음의료재단 여수제일병원,Ankle Brace,발복고정 Splint,,,,"15,000",,,,Ankle Brace,,,
13881,36201162,의료법인한마음의료재단 여수제일병원,Steri-Strip 12x100mm 1장,봉합밴드,,,,"2,400",,,BM5003EM,Steri-Strip 12x100mm 1장,,,
13882,36201162,의료법인한마음의료재단 여수제일병원,Steri-Strip 6x75mm 1장,봉합밴드,,,,"1,200",,,BM5003EM,Steri-Strip 6x75mm 1장,,,
13883,36201162,의료법인한마음의료재단 여수제일병원,부인과 3종 성형술【150】,부인과 성형술,,,,"1,500,000",,,,부인과 3종 성형술【150】,,,
13884,36201162,의료법인한마음의료재단 여수제일병원,부인과 3종 성형술【100】,부인과 성형술,,,,"1,000,000",,,,부인과 3종 성형술【100】,,,
13885,36201162,의료법인한마음의료재단 여수제일병원,부인과 3종 성형술【70】,부인과 성형술,,,,"700,000",,,,부인과 3종 성형술【70】,,,
13886,36201162,의료법인한마음의료재단 여수제일병원,부인과 3종 성형술【60】,부인과 성형술,,,,"600,000",,,,부인과 3종 성형술【60】,,,
13887,36201162,의료법인한마음의료재단 여수제일병원,부인과 3종 성형술【40】,부인과 성형술,,,,"400,000",,,,부인과 3종 성형술【40】,,,
13888,36201162,의료법인한마음의료재단 여수제일병원,부인과 Lazer 3종 성형술【220】,부인과 성형술,,,,"2,000,000",,,,부인과 Lazer 3종 성형술【220】,,,
13889,36201162,의료법인한마음의료재단 여수제일병원,OpSite Post-OP 15.5*8.5【비급여】,"불투명,투명멸균드레싱재료",,,,"3,000",,,BM5013CD,OpSite Post-OP 15.5*8.5【비급여】,,,
13890,36201162,의료법인한마음의료재단 여수제일병원,OpSite Post-OP 6.5*5【비급여】,"불투명,투명멸균드레싱재료",,,,"1,500",,,BM5013CD,OpSite Post-OP 6.5*5【비급여】,,,
13891,36201162,의료법인한마음의료재단 여수제일병원,OpSite Post-OP 9.5*8.5【비급여】,"불투명,투명멸균드레싱재료",,,,"2,250",,,BM5013CD,OpSite Post-OP 9.5*8.5【비급여】,,,
13892,36201162,의료법인한마음의료재단 여수제일병원,Collatamp G 5*5 【비급여품목2011-148】,"불투명,투명멸균드레싱 재료",,,,"200,000",,,BM5301SN,Collatamp G 5*5 【비급여품목2011-148】,,,
13893,36201162,의료법인한마음의료재단 여수제일병원,Collatamp G 10*10【비급여품목2011-148】,"불투명,투명멸균드레싱 재료",,,,"350,000",,,BM5301SN,Collatamp G 10*10【비급여품목2011-148】,,,
13894,36201162,의료법인한마음의료재단 여수제일병원,8자 붕대,붕대,,,,"10,000",,,VM062,8자 붕대,,,
13895,36201162,의료법인한마음의료재단 여수제일병원,붕대10cm*540cm,붕대,,,,227,,,K7102014,붕대10cm*540cm,,,
13896,36201162,의료법인한마음의료재단 여수제일병원,붕대7.5cm*900cm,붕대,,,,290,,,K7103014,붕대7.5cm*900cm,,,
13897,36201162,의료법인한마음의료재단 여수제일병원,Levin Set【비급여】,비위관삽입세트,,,,"9,000",,,BJ1006CO,Levin Set【비급여】,,,
13898,36201162,의료법인한마음의료재단 여수제일병원,크리노산세정제(OBGY),세정제,,,,"30,000",,,,크리노산세정제(OBGY),,,
13899,36201162,의료법인한마음의료재단 여수제일병원,스폰고스탄스탠다드7*5*1(비급여),수술시 지혈제,,,,"15,000",,,650800260,스폰고스탄스탠다드7*5*1(비급여),,,
13900,36201162,의료법인한마음의료재단 여수제일병원,Esophageal Stethoscope【비급여등재】,식도청진기,,,,"40,000",,,BL9001PC,Esophageal Stethoscope【비급여등재】,,,
13901,36201162,의료법인한마음의료재단 여수제일병원,Clavicle Bandage,압박고정용 Splint,,,,"10,000",,,VM062,Clavicle Bandage,,,
13902,36201162,의료법인한마음의료재단 여수제일병원,Lumbar Corset,압박고정용 Splint,,,,"70,000",,,20254,Lumbar Corset,,,
13903,36201162,의료법인한마음의료재단 여수제일병원,Wrist Brace,압박고정용 Splint,,,,"15,000",,,,Wrist Brace,,,
13904,36201162,의료법인한마음의료재단 여수제일병원,필라델피아 브레이스,압박고정용 Splint,,,,"70,000",,,20244,필라델피아 브레이스,,,
13905,36201162,의료법인한마음의료재단 여수제일병원,Meditouch 2(10*10)【의약외품=비급여】,외과적상처 드레싱류,,,,"8,000",,,,Meditouch 2(10*10)【의약외품=비급여】,,,
13906,36201162,의료법인한마음의료재단 여수제일병원,Meditouch 2(5*10)【의약외품=비급여】,외과적상처 드레싱류,,,,"6,000",,,,Meditouch 2(5*10)【의약외품=비급여】,,,
13907,36201162,의료법인한마음의료재단 여수제일병원,Meditouch 5(10*10)【의약외품=비급여】,외과적상처 드레싱류,,,,"8,000",,,,Meditouch 5(10*10)【의약외품=비급여】,,,
13908,36201162,의료법인한마음의료재단 여수제일병원,Meditouch 5(20*20)【의약외품=비급여】,외과적상처 드레싱류,,,,"25,000",,,,Meditouch 5(20*20)【의약외품=비급여】,,,
13909,36201162,의료법인한마음의료재단 여수제일병원,Meditouch H(10*10)【의약외품=비급여】,외과적상처 드레싱류,,,,"3,500",,,,Meditouch H(10*10)【의약외품=비급여】,,,
13910,36201162,의료법인한마음의료재단 여수제일병원,Meditouch H(5*10)【의약외품=비급여】,외과적상처 드레싱류,,,,"1,500",,,,Meditouch H(5*10)【의약외품=비급여】,,,
13911,36201162,의료법인한마음의료재단 여수제일병원,Mammotome System 편측 90(Probe & Vaccum Set),유방수술 기타,,,,"900,000",,,BM0001EE,Mammotome System 편측 90(Probe & Vaccum Set),,,
13912,36201162,의료법인한마음의료재단 여수제일병원,Mammotome System Both 90(Probe & Vaccum Set),유방수술 기타,,,,"900,000",,,BM0001EE,Mammotome System Both 90(Probe & Vaccum Set),,,
13913,36201162,의료법인한마음의료재단 여수제일병원,Mammotome System 편측65(Probe & Vaccum Set),유방수술 기타,,,,"650,000",,,BM0001EE,Mammotome System 편측65(Probe & Vaccum Set),,,
13914,36201162,의료법인한마음의료재단 여수제일병원,EX-IV Extension Filter Set【비급여등재】(우성),의약품주입여과기,,,,"10,000",,,BM1305VO,EX-IV Extension Filter Set【비급여등재】(우성),,,
13915,36201162,의료법인한마음의료재단 여수제일병원,EX-IV Extension Filter Set◎(우성),의약품주입여과기,,,,"10,000",,,BM1305VO,EX-IV Extension Filter Set◎(우성),,,
13916,36201162,의료법인한마음의료재단 여수제일병원,IV Filter Set(소아과)【비급여】,의약품주입여과기,,,,"7,000",,,BM0301VS,IV Filter Set(소아과)【비급여】,,,
13917,36201162,의료법인한마음의료재단 여수제일병원,IV Filter Set(수액 Set)【비급여】,의약품주입여과기,,,,"3,500",,,BM0301AN,IV Filter Set(수액 Set)【비급여】,,,
13918,36201162,의료법인한마음의료재단 여수제일병원,ECO IV Filter Line 3-Way【비급여】,의약품주입여과기,,,,"9,000",,,BM1301DC,ECO IV Filter Line 3-Way【비급여】,,,
13919,36201162,의료법인한마음의료재단 여수제일병원,IV Filter Set 2(OR)【비급여】=Minivol,의약품주입여과기,,,,"5,000",,,BM1302DC,IV Filter Set 2(OR)【비급여】=Minivol,,,
13920,36201162,의료법인한마음의료재단 여수제일병원,Ligament Staple [동양],인대 고정,,,,"165,000",,,,Ligament Staple [동양],,,
13921,36201162,의료법인한마음의료재단 여수제일병원,Coban Self-Adherent Wrap【동양】,자가접착붕대,,,,"4,000",,,BK7101EA,Coban Self-Adherent Wrap【동양】,,,
13922,36201162,의료법인한마음의료재단 여수제일병원,Peha-haft 10*20(GS)【비급여】(정현메디텍),자착성(탄력)붕대,,,,"33,000",,,BK7112DQ,Peha-haft 10*20(GS)【비급여】(정현메디텍),,,
13923,36201162,의료법인한마음의료재단 여수제일병원,Peha-haft 12*20(GS)【비급여】(정현메디텍),자착성(탄력)붕대,,,,"36,000",,,BK7112DQ,Peha-haft 12*20(GS)【비급여】(정현메디텍),,,
13924,36201162,의료법인한마음의료재단 여수제일병원,Peha-haft 6*20(GS)【비급여】(정현메디텍),자착성(탄력)붕대,,,,"24,000",,,BK7112DQ,Peha-haft 6*20(GS)【비급여】(정현메디텍),,,
13925,36201162,의료법인한마음의료재단 여수제일병원,Peha-haft 8*20(GS)【비급여】(정현메디텍),자착성(탄력)붕대,,,,"30,000",,,BK7111DQ,Peha-haft 8*20(GS)【비급여】(정현메디텍),,,
13926,36201162,의료법인한마음의료재단 여수제일병원,Peha-haft Latex Free 10x20【비급여】,자착성(탄력)붕대,,,,"40,000",,,BK7111DQ,Peha-haft Latex Free 10x20【비급여】,,,
13927,36201162,의료법인한마음의료재단 여수제일병원,Peha-haft Latex Free 4x4(+Easy Splint)【비급여】,자착성(탄력)붕대,,,,"8,300",,,BK7111DQ,Peha-haft Latex Free 4x4(+Easy Splint)【비급여】,,,
13928,36201162,의료법인한마음의료재단 여수제일병원,Peha-haft Latex Free 4x4【비급여】,자착성(탄력)붕대,,,,"5,200",,,BK7111DQ,Peha-haft Latex Free 4x4【비급여】,,,
13929,36201162,의료법인한마음의료재단 여수제일병원,내시경적경막외강신경근성형술,척추수술 재료,,,,"3,500,000",,,BJ4801YB,IDOLPHINS,,,
13930,36201162,의료법인한마음의료재단 여수제일병원,내시경적경막외강신경근성형술,척추수술 재료,,,,"4,000,000",,,BF0201ZM,PENS II,,,
13931,36201162,의료법인한마음의료재단 여수제일병원,추간판내고주파열치료술(IDET),척추수술 재료,,,,"2,350,000",,,BF0204DI,IDET,,,
13932,36201162,의료법인한마음의료재단 여수제일병원,PFM Collarless,치과처치재료,,,,"400,000",,,,PFM Collarless,,,
13933,36201162,의료법인한마음의료재단 여수제일병원,Core【6】,치과처치재료,,,,"60,000",,,,Core【6】,,,
13934,36201162,의료법인한마음의료재단 여수제일병원,Flipper,치과처치재료,,,,"100,000",,,,Flipper,,,
13935,36201162,의료법인한마음의료재단 여수제일병원,Full Denture,치과처치재료,,,,"1,300,000",,,,Full Denture,,,
13936,36201162,의료법인한마음의료재단 여수제일병원,Resin Inlay,치과처치재료,,,,"300,000",,,,Resin Inlay,,,
13937,36201162,의료법인한마음의료재단 여수제일병원,E-max Inlay,치과처치재료,,,,"350,000",,,,E-max Inlay,,,
13938,36201162,의료법인한마음의료재단 여수제일병원,Metal Crown,치과처치재료,,,,"250,000",,,,Metal Crown,,,
13939,36201162,의료법인한마음의료재단 여수제일병원,PONTIC(임플란트),치과처치재료,,,,"400,000",,,,PONTIC(임플란트),,,
13940,36201162,의료법인한마음의료재단 여수제일병원,PONTIC(임플란트)(3.5),치과처치재료,,,,"350,000",,,,PONTIC(임플란트)(3.5),,,
13941,36201162,의료법인한마음의료재단 여수제일병원,Post【15】,치과처치재료,,,,"150,000",,,,Post【15】,,,
13942,36201162,의료법인한마음의료재단 여수제일병원,S C (스켈링),치과처치재료,,,,"60,000",,,,S C (스켈링),,,
13943,36201162,의료법인한마음의료재단 여수제일병원,Super-Gold Crown,치과처치재료,,,,"400,000",,,,Super-Gold Crown,골드크라운(금함량47%),,
13944,36201162,의료법인한마음의료재단 여수제일병원,Tempo Cr(임시레진관)1치당,치과처치재료,,,,"100,000",,,10140,Tempo Cr(임시레진관)1치당,,,
13945,36201162,의료법인한마음의료재단 여수제일병원,Tempo Cr(임시레진관)1치당【3】,치과처치재료,,,,"30,000",,,10140,Tempo Cr(임시레진관)1치당【3】,,,
13946,36201162,의료법인한마음의료재단 여수제일병원,골이식【30】,치과처치재료,,,,"300,000",,,,골이식【30】,,,
13947,36201162,의료법인한마음의료재단 여수제일병원,구치부레진【8】,치과처치재료,,,,"80,000",,,,구치부레진【8】,충치(어금니),,
13948,36201162,의료법인한마음의료재단 여수제일병원,임시의치,치과처치재료,,,,"300,000",,,,임시의치,,,
13949,36201162,의료법인한마음의료재단 여수제일병원,전치부레진【10】,치과처치재료,,,,"100,000",,,,전치부레진【10】,충치(앞니),,
13950,36201162,의료법인한마음의료재단 여수제일병원,치경부레진【6】,치과처치재료,,,,"60,000",,,,치경부레진【6】,,,
13951,36201162,의료법인한마음의료재단 여수제일병원,PFM,치과처치재료,,,,"350,000",,,10040,PFM,,,
13952,36201162,의료법인한마음의료재단 여수제일병원,의치내면조정,치과처치재료,,,,"30,000",,,,의치내면조정,,,
13953,36201162,의료법인한마음의료재단 여수제일병원,임플란트,치과처치재료,,,,"1,200,000",,,,임플란트,,,
13954,36201162,의료법인한마음의료재단 여수제일병원,임플란트【Zir 10】,치과처치재료,,,,"100,000",,,,임플란트【Zir 10】,,,
13955,36201162,의료법인한마음의료재단 여수제일병원,지르코니아(구치부),치과처치재료,,,,"600,000",,,,지르코니아(구치부),,,
13956,36201162,의료법인한마음의료재단 여수제일병원,Gold inlay,치과처치재료,,,,"350,000",,,,Gold inlay,,,
13957,36201162,의료법인한마음의료재단 여수제일병원,Gold Onlay,치과처치재료,,,,"350,000",,,,Gold Onlay,,,
13958,36201162,의료법인한마음의료재단 여수제일병원,Diastema,치과처치재료,,,,"300,000",,,,Diastema,,,
13959,36201162,의료법인한마음의료재단 여수제일병원,Denture Rebasing(10),치과처치재료,,,,"100,000",,,,Denture Rebasing(10),,,
13960,36201162,의료법인한마음의료재단 여수제일병원,Denture Rebasing(15),치과처치재료,,,,"150,000",,,,Denture Rebasing(15),,,
13961,36201162,의료법인한마음의료재단 여수제일병원,Denture Rebasing(20),치과처치재료,,,,"200,000",,,,Denture Rebasing(20),,,
13962,36201162,의료법인한마음의료재단 여수제일병원,전치부 splint【30】,치과처치재료,,,,"300,000",,,,전치부 splint【30】,,,
13963,36201162,의료법인한마음의료재단 여수제일병원,전치부 splint【40】,치과처치재료,,,,"400,000",,,,전치부 splint【40】,,,
13964,36201162,의료법인한마음의료재단 여수제일병원,칫솔【치과】,치과처치재료,,,,"3,000",,,,칫솔【치과】,,,
13965,36201162,의료법인한마음의료재단 여수제일병원,치실【치과】,치과처치재료,,,,"3,000",,,,치실【치과】,,,
13966,36201162,의료법인한마음의료재단 여수제일병원,치간칫솔【치과】,치과처치재료,,,,"4,000",,,,치간칫솔【치과】,,,
13967,36201162,의료법인한마음의료재단 여수제일병원,RPD,치과처치재료,,,,"1,300,000",,,,RPD,,,
13968,36201162,의료법인한마음의료재단 여수제일병원,마데카솔케어연고 1g(동국)【비급여】*포장규격10g,치료용 연고,,,,700,,,653401640,마데카솔케어연고 1g(동국)【비급여】*포장규격10g,,,
13969,36201162,의료법인한마음의료재단 여수제일병원,에스로반연고 10g/개【【처치용 비급여】,치료용 연고,,,,"1,440",,,644100481,에스로반연고 10g/ 개【【처치용 비급여】,,,
13970,36201162,의료법인한마음의료재단 여수제일병원,포경수술(성인)[비급여],포경수술,,,,"250,000",,,,포경수술(성인)[비급여],,,
13971,36201162,의료법인한마음의료재단 여수제일병원,정관절제술또는결찰술,피임시술,,,,"124,390",,,R3896,정관절제술또는결찰술,,,
13972,36201162,의료법인한마음의료재단 여수제일병원,난관결찰술(타수술과 동시수술:비급여),피임시술,,,,"300,000",,,,난관결찰술(타수술과 동시수술:비급여),,,
13973,36201162,의료법인한마음의료재단 여수제일병원,루프【노바티】(IUD),피임시술재료,,,,"150,000",,,,루프【노바티】(IUD),,,
13974,36201162,의료법인한마음의료재단 여수제일병원,미레나,피임시술재료,,,,"300,000",,,,미레나,,,
13975,36201162,의료법인한마음의료재단 여수제일병원,IUD【노바티】,피임시술재료,,,,"150,000",,,,IUD【노바티】,,,
13976,36201162,의료법인한마음의료재단 여수제일병원,Jaydess,피임시술재료,,,,"250,000",,,,Jaydess,,,
13977,36201162,의료법인한마음의료재단 여수제일병원,임플라논(피임),피임시술재료,,,,"330,000",,,,임플라논(피임),,,
13978,36201162,의료법인한마음의료재단 여수제일병원,Flowtron Garment(정맥혈전증예방),혈전방지용기,,,,"100,000",,,BM2801OT,Flowtron Garment(정맥혈전증예방),,,
13979,36201162,의료법인한마음의료재단 여수제일병원,정맥혈전예방압박처치(1일당),혈전예방,,,,"5,000",,,,정맥혈전예방압박처치(1일당),,,
13980,36201162,의료법인한마음의료재단 여수제일병원,LMA Supreme【비급여등재】,후두마스크,,,,"65,000",,,BK4201QL,LMA Supreme【비급여등재】,,,
13981,36201162,의료법인한마음의료재단 여수제일병원,Connettivina Gauze 1매-비급여,흉터치료제,,,,"3,500",,,684400030,Connettivina Gauze 1매-비급여,,,
13982,36201162,의료법인한마음의료재단 여수제일병원,Fastcare【비급여】,흡수 거즈 스폰지,,,,"15,000",,,BK7101YD,Fastcare【비급여】,,,
13983,36201162,의료법인한마음의료재단 여수제일병원,Nebulizer Disposable Mask(성인),흡입치료마스크,,,,"9,000",,,K4201001,Nebulizer Disposable Mask(성인),,,
13984,36201162,의료법인한마음의료재단 여수제일병원,Nebulizer Disposable Small Mask(소아),흡입치료마스크,,,,"4,000",,,K4201001,Nebulizer Disposable Small Mask(소아),,,
13985,36201162,의료법인한마음의료재단 여수제일병원,Universal Cement Restrictor[현],기타,,,,"50,000",,,********,Universal Cement Restrictor[현],,,
13986,36201162,의료법인한마음의료재단 여수제일병원,목발 1쌍◎,기타,,,,"15,000",,,20330,목발 1쌍◎,,,
13987,36201162,의료법인한마음의료재단 여수제일병원,Endo Peanut【동양메디텍】,기타,,,,"50,000",,,********,Endo Peanut【동양메디텍】,,,
13988,36201162,의료법인한마음의료재단 여수제일병원,Hot(Ice)Pack 18*16,기타,,,,"7,000",,,,Hot(Ice)Pack 18*16,,,
13989,36201162,의료법인한마음의료재단 여수제일병원,Hot(Ice)Pack 30*20,기타,,,,"8,000",,,,Hot(Ice)Pack 30*20,,,
13990,36201162,의료법인한마음의료재단 여수제일병원,Myolysis OP,기타,,,,"850,000",,,RZ564,Myolysis OP,,,
13991,36201162,의료법인한마음의료재단 여수제일병원,Neo Dermal Activator【비급여】,기타,,,,"20,000",,,BM5002RQ,Neo Dermal Activator【비급여】,,,
13992,36201162,의료법인한마음의료재단 여수제일병원,Pro-Long Tube,기타,,,,"10,000",,,BM1301PW,Pro-Long Tube,,,
13993,36201162,의료법인한마음의료재단 여수제일병원,Stomahesive Paste 60G,기타,,,,"15,400",,,BL3004BQ,Stomahesive Paste 60G,,,
13994,36201162,의료법인한마음의료재단 여수제일병원,Tacker Mesh【동양메디텍】,기타,,,,"30,000",,,********,Tacker Mesh【동양메디텍】,,,
13995,36201162,의료법인한마음의료재단 여수제일병원,Thomas Soft Collar(경추),기타,,,,"30,000",,,20242,Thomas Soft Collar(경추),,,
13996,36201162,의료법인한마음의료재단 여수제일병원,Ti-Cron,기타,,,,"40,000",,,B0021503,Ti-Cron,,,
13997,36201162,의료법인한마음의료재단 여수제일병원,Tracheal Tube Holder【비급여】,기타,,,,"99,000",,,BJ1005DC,Tracheal Tube Holder【비급여】,,,
13998,36201162,의료법인한마음의료재단 여수제일병원,Tury Set【동양의료기】,기타,,,,"5,000",,,********,Tury Set【동양의료기】,,,
13999,36201162,의료법인한마음의료재단 여수제일병원,Varicose Vein (80) 편측,기타,,,,"800,000",,,OY202,Varicose Vein (80) 편측,,,
14000,36201162,의료법인한마음의료재단 여수제일병원,Velpeau Sling,기타,,,,"7,000",,,VM062,Velpeau Sling,,,
14001,36201162,의료법인한마음의료재단 여수제일병원,Wing Set(광주메디텍),기타,,,,"6,620",,,J7001010,Wing Set(광주메디텍),,,
14002,36201162,의료법인한마음의료재단 여수제일병원,담요 1장,기타,,,,"30,000",,,,담요 1장,,,
14003,36201162,의료법인한마음의료재단 여수제일병원,대변기,기타,,,,"2,000",,,,대변기,,,
14004,36201162,의료법인한마음의료재단 여수제일병원,베개,기타,,,,"9,000",,,,베개,,,
14005,36201162,의료법인한마음의료재단 여수제일병원,사진 1장,기타,,,,"3,000",,,,사진 1장,,,
14006,36201162,의료법인한마음의료재단 여수제일병원,소변기,기타,,,,"2,000",,,,소변기,,,
14007,36201162,의료법인한마음의료재단 여수제일병원,스텐 목발1쌍,기타,,,,"20,000",,,20330,스텐 목발1쌍,,,
14008,36201162,의료법인한마음의료재단 여수제일병원,시트,기타,,,,"15,000",,,,시트,,,
14009,36201162,의료법인한마음의료재단 여수제일병원,신생아 청력검사,기타,,,,"40,000",,,F6400,신생아 청력검사,,,
14010,36201162,의료법인한마음의료재단 여수제일병원,액취수술(비급여대상)-통원치료비포함,기타,,,,"600,000",,,,액취수술(비급여대상)-통원치료비포함,,,
14011,36201162,의료법인한마음의료재단 여수제일병원,적외선치료(1일당),기타,,,,420,,,MM030,적외선치료(1일당),,,
14012,36201162,의료법인한마음의료재단 여수제일병원,체외충격파치료[근골격계질환],기타,,,,"70,000",,,SZ084,체외충격파치료[근골격계질환],,,
14013,36201162,의료법인한마음의료재단 여수제일병원,체지방분석기【BCA】,기타,,,,"10,000",,,,체지방분석기【BCA】,,,
14014,36201162,의료법인한마음의료재단 여수제일병원,캐스트 신발,기타,,,,"5,000",,,VM070,캐스트 신발,,,
14015,36201162,의료법인한마음의료재단 여수제일병원,팔걸이(전규격),기타,,,,"3,000",,,VM061,팔걸이(전규격),,,
14016,36201162,의료법인한마음의료재단 여수제일병원,포경수술(일반)-통원치료비포함,기타,,,,"200,000",,,,포경수술(일반)-통원치료비포함,,,
14017,36201162,의료법인한마음의료재단 여수제일병원,환의,기타,,,,"20,000",,,,환의,,,
14018,36201162,의료법인한마음의료재단 여수제일병원,Bongener【메디스타】【비급여】,기타,,,,"400,000",,,BC0102QT,Bongener【메디스타】【비급여】,,,
14019,36201162,의료법인한마음의료재단 여수제일병원,Medpore【현】-상품명:Ultra Thin Sheet,기타,,,,"500,000",,,BC7001BW,Medpore【현】-상품명:Ultra Thin Sheet,,,
14020,36201162,의료법인한마음의료재단 여수제일병원,Syuplug Cement Restrictor,기타,,,,"50,000",,,비급여,Syuplug Cement Restrictor,,,
14021,36201162,의료법인한마음의료재단 여수제일병원,Sleeve,기타,,,,"30,000",,,BM2801DU,Sleeve,,,
14022,36201162,의료법인한마음의료재단 여수제일병원,Dynagraft Ⅱ【신의메디칼】,기타,,,,"400,000",,,BC0202IE,Dynagraft Ⅱ【신의메디칼】,,,
14023,36201162,의료법인한마음의료재단 여수제일병원,Rafugen DBM Gel,기타,,,,"700,000",,,BC0101BU,Rafugen DBM Gel,,,
14024,36201162,의료법인한마음의료재단 여수제일병원,Mobi-C With Plug & Fit,기타,,,,"4,400,000",,,BF0001KV,Mobi-C With Plug & Fit,,,
14025,36201162,의료법인한마음의료재단 여수제일병원,하이배리(Hibarry)_(이노메디칼)【비급여등재】,기타,,,,"150,000",,,BF0101VT,하이배리(Hibarry)_(이노메디칼)【비급여등재】,,,
14026,36201162,의료법인한마음의료재단 여수제일병원,Flexview【비급여등재】,기타,,,,"750,000",,,BJ4802XU,Flexview【비급여등재】,,,
14027,36201162,의료법인한마음의료재단 여수제일병원,Video Guided Catheter【비급여등재】,기타,,,,"1,200,000",,,BJ4802ZO,Video Guided Catheter【비급여등재】,,,
14028,36201162,의료법인한마음의료재단 여수제일병원,Ventilator Circuit(전규격),기타,,,,"150,000",,,BM6001QP,Ventilator Circuit(전규격),,,
14029,36201162,의료법인한마음의료재단 여수제일병원,Mediclore(에이알),기타,,,,"150,000",,,BM2101QT,Mediclore(에이알),,,
14030,36201162,의료법인한마음의료재단 여수제일병원,Regenseal 1cc,기타,,,,"150,000",,,BM2601QQ,Regenseal 1cc,,,
14031,36201162,의료법인한마음의료재단 여수제일병원,Ultra Epi-Bond【비급여등재】,기타,,,,"70,000",,,BB3001AE,Ultra Epi-Bond【비급여등재】,,,
14032,36201162,의료법인한마음의료재단 여수제일병원,Biovision【비급여등재】,기타,,,,"750,000",,,BJ4802XU,Biovision【비급여등재】,,,
14033,36201162,의료법인한마음의료재단 여수제일병원,Chondro-Gide,기타,,,,"2,500,000",,,BM2621VY,Chondro-Gide,,,
14034,36201162,의료법인한마음의료재단 여수제일병원,Appendectomy(Incidental) (비급여),기타,,,,"300,000",,,,Appendectomy(Incidental) (비급여),,,
14035,36201162,의료법인한마음의료재단 여수제일병원,결장점막하 박리절제술,기타,,,,"372,890",,,QX706,결장점막하 박리절제술,,,
14036,36201162,의료법인한마음의료재단 여수제일병원,난관결찰술【단독】60,기타,,,,"600,000",,,,난관결찰술【단독】60,,,
14037,36201162,의료법인한마음의료재단 여수제일병원,내시경적 경막외강 신경근성형술,기타,,,,"2,300,000",,,SZ631,내시경적 경막외강 신경근성형술,,,
14038,36201162,의료법인한마음의료재단 여수제일병원,경피적 경막외강 신경성형술,기타,,,,"750,000",,,SZ634,경피적 경막외강 신경성형술,,,
14039,36201162,의료법인한마음의료재단 여수제일병원,임플란트 PFM (앞니),치과처치재료,,,,"1,500,000",,,,임플란트 PFM (앞니),,,
14040,36201162,의료법인한마음의료재단 여수제일병원,하브릭스 1ml,,,,,"70,000",,,650001800,,,,
14041,36201162,의료법인한마음의료재단 여수제일병원,유트로게스탄질좌제200㎎(한화)【비보험】,,,,,"2,800",,,651601140,,,,
14042,36201162,의료법인한마음의료재단 여수제일병원,유트로핀플러스주 24mg(1병),,,,,"173,239",,,668901411,,,,
14043,36201162,의료법인한마음의료재단 여수제일병원,엠지티엔에이주페리480ml(유한)【비급여등재】,,,,,"60,000",,,668600290,,,,
14044,36201162,의료법인한마음의료재단 여수제일병원,엠지티엔에이주페리480ml(직원),,,,,"40,000",,,668600290,,,,
14045,36201162,의료법인한마음의료재단 여수제일병원,아미노헥스주 200ml【비급여등재】,,,,,"30,000",,,645101910,,,,
14046,36201162,의료법인한마음의료재단 여수제일병원,아미노헥스주200ml(직원)【비급여등재】,,,,,"15,000",,,645101910,,,,
14047,36201162,의료법인한마음의료재단 여수제일병원,테스토스테론에난테이트 주 250mg,,,,,"30,000",,,673400020,,,,
14048,36201162,의료법인한마음의료재단 여수제일병원,페라미플루주 Inj 15ml *2Vial【비급여】,,,,,"65,000",,,643604610,,,,
14049,36201162,의료법인한마음의료재단 여수제일병원,세느비트 주(멀티비타민),,,,,"30,000",,,646600620,,,,
14050,36201162,의료법인한마음의료재단 여수제일병원,A형간염_1차,,,,,"50,000",,,,,,,
14051,36201162,의료법인한마음의료재단 여수제일병원,A형간염_2차,,,,,"50,000",,,,,,,
14052,36201162,의료법인한마음의료재단 여수제일병원,MMR Ⅱ주,,,,,"25,000",,,655500270,,,,
14053,36201162,의료법인한마음의료재단 여수제일병원,가다실  9 Inj 2차,,,,,"210,000",,,655501930,,,,
14054,36201162,의료법인한마음의료재단 여수제일병원,가다실  9 Inj 3차,,,,,"210,000",,,655501930,,,,
14055,36201162,의료법인한마음의료재단 여수제일병원,가다실 9 (1차),,,,,"210,000",,,655501930,,,,
14056,36201162,의료법인한마음의료재단 여수제일병원,가다실 주0.5mL,,,,,"180,000",,,655500020,,,,
14057,36201162,의료법인한마음의료재단 여수제일병원,가다실 주0.5mL<12세미만>,,,,,"180,000",,,655500020,,,,
14058,36201162,의료법인한마음의료재단 여수제일병원,가다실주0.5mL_2차,,,,,"180,000",,,655500020,,,,
