병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
서울나우병원,"RACZ CATHETER(RX COUDE, BLUNT EPIDURAL NEEDLE포함)",,,경막외강 신경박리술 및 감압 신경성형술용,,"873,400",,,BJ4801IG,Racz Catheter,,,
서울나우병원,ASAN-ZINEU BALLOON CATHETER,,,풍선확장 경막외강 유착박리술용,,"1,700,000",,,BJ4801NX,ASAN-ZINEU BALLOON CATHETER,,,
서울나우병원,ST. REED PLUS,,,경막외강 신경박리술 및 감압 신경성형술용,,"844,900",,,BJ4803RA,ST REED PLUS,,,
서울나우병원,LMA UNIQUE,,,후두마스크,,"67,200",,,BK4204QL,LMA UNIQUE,,,
서울나우병원,PEHA-HAFT,,,자착성(탄력)붕대,,"12,000",,,BK7101DQ,PEHA-HAFT,,,
서울나우병원,3M COBAN SELF-ADHERENT WRAP,,,자착성(탄력)붕대,,,"3,560","4,670",BK7101EA,"3M Coban Wrap 1""~2""(코반)",,,
서울나우병원,냉압박붕대,,,자착성(탄력)붕대,,"9,500",,,BK7101YD,냉압박붕대,,,
서울나우병원,INNOFUSER FILTER,,,의약품주입여과기(5㎛),,"9,160",,,BM0304BX,필터수액세트(INNO-INFU TAX FILTER SET),,,
서울나우병원,일회용여과기부착침,,,의약품주입여과기(5㎛),,"1,020",,,BM1302QG,분리형/GREEN MEDI FILTER NEEDLE SYRINGE,,,
서울나우병원,GREEN MEDI FILTER NEEDLE SYRINGE,,,의약품주입여과기(5㎛),,"1,020",,,BM1302VA,일체형/GREEN MEDI FILTER NEEDLE SYRINGE,,,
서울나우병원,M-FIX 2,,,상처고정 및 보호용,,"36,000",,,BM2001MJ,M-Fix CO2/O2 MASK,,,
서울나우병원,MEDICLORE,,,수술후 유착방지용,,,"305,400","386,800",BM2101QT,MEDICLORE 1cc~1.5cc,,,
서울나우병원,REGENSEAL,,,연조직 재건용,,,"200,000","400,000",BM2601QQ,리젠실301 1CC~3CC,,,
서울나우병원,하이베리(HIBARRY),,,연조직 재건용,,"305,400",,,BF0101VT,하이베리 1.5CC,,,
서울나우병원,CARTIFILL,,,대퇴과 연골손상에 대한 미세골절술용,,"1,900,000",,,BM2621RA,CARTIFILL,,,
서울나우병원,KM-CARE,,,건조드레싱류,,"2,000",,,BM5006DN,케이엠 케어7호(KM-CARE 7호),,,
서울나우병원,STERI STRIP REINFORCED SKIN CLOSURE,,,건조드레싱류,,,"10,000","20,000",BM5003EM,STERI STRIP REINFORCED SKIN CLOSURE(팩),,,
서울나우병원,"대한멸균드레싱밴드(에이,비)",,,건조드레싱류,,1500,,,BM5021AP,멸균드레싱밴드킷-4,,,
서울나우병원,STRATADERM,,,건조드레싱류,,"50,000",,,BM5001XH,스트라타덤 10g(Straderm),,,
서울나우병원,메디프렉스,,,드레싱 고정류,,500,,,BM5104KF,메디프렉스10*10cm,,,
서울나우병원,와이엔케이 드레싱 케어,,,건조드레싱류,,,810,"1,600",BM5001KF,드레싱케어1호(Dressing Care 1~6),,,
서울나우병원,원에이드플랙스밴드,,,건조드레싱류,,"1,000",,,BM5001YS,원에이드 플랙스밴드-지혈밴드(40*75mm),,,
서울나우병원,콜라폼A(COLLAFORM A),,,콜라겐 등 드레싱류,,"299,700",,,BM5301TJ,콜라폼A(5*5cm),,,
서울나우병원,HPMF,,,의약품주입여과기(5㎛),,"100,000",,,BM0300IC,의약품주입여과기-HPMF,,,
서울나우병원,큐어젠,,,연조직 재건용,,,"200,000","400,000",BM2601LN,큐어젠 1CC~3CC 3%,,,
서울나우병원,닥터더마,,,건조 드레싱류,,"60,000",,,BM5002TA,,,,
서울나우병원,REBOUND AIR WALKER,,,압박고정용,,"355,400",,,BC1101VP,,,,
서울나우병원,"젠타큐(GENTA Q), 콜라폼(COLLAFORM), 콜라실드 더블액션",,,콜라겐 등 드레싱류,,"299,700",,,BM5302VT,젠타큐,,,
서울나우병원,DUAL PADDY,,,혈관 중재적 시술후 지혈용,,"50,000",,,BJ7005LJ,,,,
서울나우병원,소프트크로스테입(픽싱롤),,,드레싱고정류,,500,,,BM5101LX,,,,
서울나우병원,Y-Holder,,,배액관 고정용판,,"10,000",,,BJ1000QN,,,,
서울나우병원,Multi-Fix Easy Band,,,자착성(탄력)붕대,,"60,000",,,BC1203AS,,,,
서울나우병원,Formfit Wrist Brace,,,압박고정용 SPLINT,,"40,000",,,BC1220VP,,,,
서울나우병원,ECO I.V FILTER LINE,,,의약품주입여과기(5㎛),,"9,160",,,BM1301DC,필터수액세트(ECO I.V FILTER LINE),,,
서울나우병원,NEUROCARE,,,내시경적 경막외강 신경근성형술용,,"2,000,000",,,BJ4800XK,,,,
서울나우병원,TONI-FIX,,,압박고정용 (탄력반창고),,"50,000",,,BK7001NA,,,,
서울나우병원,프리밴드,,,압박고정용 (탄력반창고),,"20,000",,,BK7000PV,,,,
서울나우병원,INTERBLOCK,,,척추경막외 유착방지제,,,814400,1200000,BF0100VD,INTERBLOCK,,,
서울나우병원,COLLASHIELD,,,연조직재건용,,"1,200,000",,,BM2601OP,,,,
서울나우병원,EXOFIN HVTA,,,창상봉합용 액상접착제,,"120,000",,,BB3000DX,,,,
서울나우병원,원키트(ONE-KIT),,,드레싱 고정류,,"1,500",,,BM5101BF,,,,
서울나우병원,Acelock(Epidural type),,,배액관 고정용판,,"20,000",,,BJ1001CO,,,,
서울나우병원,Safety Lock,,,배액관 고정용판,,"20,000",,,BJ1002WH,,,,
서울나우병원,소프트크로스테입(픽스몰)10*10cm,,,드레싱고정류,,700,,,BM5101LX,,,,
서울나우병원,SILICONE FIX TAPE,,,상처고정 및 보호용,,"45,000",,,BM2001VS,,,,
서울나우병원,ASSEMBLED CERVICAL SPACER,,,척추전용형 동종골,,"2,100,000",,,BTB01231,,,,
서울나우병원,COLTRIX CARTIREGEN,,,대퇴과 연골손상에 대한 미세골절술용,,"2,500,000",,,BM2620KQ,,,,
서울나우병원,FINE ROLL FIX A,,,드레싱고정류,,500,,,BM5102PL,,,,
서울나우병원,텐도리젠,,,연조직 재건용,,"200,000",,,BM2601KQ,,,,
서울나우병원,무릎보호대(VENOPLUS),,,압박고정용 SPLINT,,"25,000",,,BC1200IK,,,,
서울나우병원,OXIPLEX 1,,,척추경막외유착방지제,,"814,400",,,BF0100RJ,,,,
서울나우병원,SUCTION FIX SET,,,배액관 고정용판,,"10,000",,,BJ1001IP,,,,
서울나우병원,PIL,,,배액관 고정용판,,"10,000",,,BJ1001ZC,,,,
서울나우병원,BARO FIX,,,배액관 고정용판,,"20,000",,,BJ1000PJ,,,,
서울나우병원,ATOGEN,,,생물학적 드레싱류,,"299,700",,,BM5300FG,,,,
서울나우병원,CUREWEL,,,생물학적 드레싱류,,"200,000",,,BM5300TT,,,,
서울나우병원,픽세이션,,,배액관 고정용판,,"10,000",,,BJ1000JN,,,,
서울나우병원,무릎 브레이스 MCL NA30,,,압박고정용 재료(무릎고정용),,"250,000",,,BC1001LX,"Donjoy brace(ACL,PCL)/Knee Cages",,,
서울나우병원,건강진단서,,,제증명수수료,,,"1,000","20,000",PDZ01,건강진단서,,,
서울나우병원,일반진단서,,,제증명수수료,,,"1,000","20,000",PDZ01,일반진단서,,,
서울나우병원,상해진단서,,,제증명수수료,,,"1,000","100,000",PDZ02,상해진단서 3주미만,,,
서울나우병원,상해진단서,,,제증명수수료,,,"1,000","150,000",PDZ02,상해진단서 3주이상,,,
서울나우병원,사망진단서,,,제증명수수료,,,"1,000","10,000",PDZ03,사망진단서,,,
서울나우병원,장애진단서,,,제증명수수료,,"15,000",,,PDZ07,"장애진단서(척추,관절 일반장애)",,,
서울나우병원,병사용진단서,,,제증명수수료,,,"1,000","20,000",PDZ08,병사용진단서,,,
서울나우병원,확인서,,,제증명수수료,,,"1,000","3,000",PDZ09,수술확인서,,,
서울나우병원,확인서,,,제증명수수료,,,"1,000","3,000",PDZ09,수술확인서-영문,,,
서울나우병원,확인서,,,제증명수수료,,,"1,000","3,000",PDZ09,"진료확인서(입,퇴원증명서)",,,
서울나우병원,확인서,,,제증명수수료,,,"1,000","3,000",PDZ09,"진료확인서(입,퇴원증명서)-영문",,,
서울나우병원,확인서,,,제증명수수료,,,"1,000","3,000",PDZ09,진료확인서(통원증명서),,,
서울나우병원,확인서,,,제증명수수료,,"3,000",,,PDZ09,진료확인서-보험사,,,
서울나우병원,확인서,,,제증명수수료,,"3,000",,,PDZ09,진료확인서-영문,,,
서울나우병원,확인서,,,제증명수수료,,"3,000",,,PDZ09,진료확인서-회사(항공사 등),,,
서울나우병원,국민연금장애진단서,,,제증명수수료,,,"1,000","15,000",PDZ10,국민연금장애진단서,,,
서울나우병원,사본발급,,,제증명수수료,,"1,000",,,PDZ11,기록지 복사(5장기준),,,
서울나우병원,사본발급,,,제증명수수료,,100,,,PDZ11,기록지 복사(5장초과시 1장당),,,
서울나우병원,향후진료비추정서,,,제증명수수료,,,"10,000","100,000",PDZ14,향후진료비추정서,,,
서울나우병원,영문진단서,,,제증명수수료,,,"1,000","20,000",PDE01,영문진단서,,,
서울나우병원,기타,,,제증명수수료,,"10,000",,,,근로능력평가용 진단서,,,
서울나우병원,기타,,,제증명수수료,,"5,000",,,,노인수발보험 의사소견서발급비용,,,
서울나우병원,기타,,,제증명수수료,,"100,000",,,,산재-후유장애진단서,,,
서울나우병원,기타,,,제증명수수료,,"3,000",,,,상급병실 사용 확인서,,,
서울나우병원,기타,,,제증명수수료,,"3,000",,,,상병보상연금청구서확인-산재,,,
서울나우병원,기타,,,제증명수수료,,"10,000",,,,소견조회 등 회신-병원-산재,,,
서울나우병원,기타,,,제증명수수료,,"17,000",,,,요양급여신청서용 진단서-병원-산재,,,
서울나우병원,기타,,,제증명수수료,,"4,000",,,,요양비 청구서 확인-병원,,,
서울나우병원,기타,,,제증명수수료,,"3,400",,,,의사소견서-노인장기요양인정신청(10%본인부담),,,
서울나우병원,기타,,,제증명수수료,,"34,040",,,,의사소견서-노인장기요양인정신청(100%본인부담),,,
서울나우병원,기타,,,제증명수수료,,"6,800",,,,의사소견서-노인장기요양인정신청(20%본인부담),,,
서울나우병원,기타,,,제증명수수료,,"25,000",,,,장해보상청구용 진단서-병원,,,
서울나우병원,기타,,,제증명수수료,,,"10,000","100,000",,장해진단서,,,
서울나우병원,기타,,,제증명수수료,,"15,000",,,,장해진단서(동사무소제출용),,,
서울나우병원,기타,,,제증명수수료,,"20,000",,,,특별진찰에대한소견서,,,
서울나우병원,기타,,,제증명수수료,,"40,000",,,,채용신체검사서(공무원),,,
서울나우병원,기타,,,제증명수수료,,"30,000",,,,신체검사-채용,,,
서울나우병원,진료기록영상,,,제증명수수료,,"10,000",,,,CD Copy,,,
서울나우병원,A형간염예방접종-성인(하브릭스주),,,약제,,"80,000",,,650001800,,,,
서울나우병원,가다실 프리필드시린지-자궁경부암 예방접종,,,약제,,"200,000",,,655500020,,,,
서울나우병원,경동멀티비타주,,,약제,,"20,000",,,648103780,,,,
서울나우병원,나드란 연고 15g(광동제약),,,약제,,"2,500",,,645900040,,,,
서울나우병원,뇌수막염예방접종-멘비오,,,약제,,"150,000",,,653602320,,,,
서울나우병원,뉴타민주 100ml(수기료포함),,,약제,,"30,000",,,644900560,,,,
서울나우병원,대상포진예방접종-스카이조스터주,,,약제,,140000,,,644704581,,,,
서울나우병원,디티부스터에스에스아이주(프리필드시린지),,,약제,,"30,000",,,673100040,,,,
서울나우병원,라이넥주-지씨제이비피(자하거가수분해물),,,약제,,"15,000",,,681100020,,,,
서울나우병원,리포유정,,,약제,,200,,,628800230,,,,
서울나우병원,삼진타우로린주사2%250밀리리터(타우로리딘),,,약제,,"80,000",,,647801080,,,,
서울나우병원,스티몰액 10ml/포(말산시트룰린),,,약제,,"2,500",,,659900090,,,,
서울나우병원,써지가드거즈(피브릴라)(2.5*5.1cm),,,약제,,"120,000",,,622700750,,,,
서울나우병원,액티피드정(내복),,,약제,,45,,,643900900,,,,
서울나우병원,에스팜주20mg/2ml(네포팜염산),,,약제,,"5,000",,,655403400,,,,
서울나우병원,에티피에스주20mg(아데노신트리포스페이트디나트,,,약제,,"25,000",,,645905980,,,,
서울나우병원,옴니덱스주,,,약제,,"40,000",,,665002211,,,,
서울나우병원,유박스비프리필드주1ml,,,약제,,"23,000",,,668902160,,,,
서울나우병원,이지에프새살연고10g/tube(재조합인간상피세포성,,,약제,,"25,000",,,641604660,,,,
서울나우병원,인플루엔자예방접종4가0.5CC,,,약제,,32000,,,650003030,,,,
서울나우병원,제일 에이티피주2ml(아데노신트리포스페이트이나트륨삼수화물),,,약제,,"25,000",,,645404831,,,,
서울나우병원,제일하이비12주(히드록소코발라민),,,약제,,"8,500",,,645404800,,,,
서울나우병원,제일하이비6주(피리독신염산염),,,약제,,"1,500",,,645404741,,,,
서울나우병원,제일하이비주(푸르설티아민염산염),,,약제,,"25,000",,,645404731,,,,
서울나우병원,카티스템(Cartistem),,,약제,,"7,000,000",,,622900010,,,,
서울나우병원,칼도롤주사액400mg(이부프로펜),,,약제,,"50,000",,,676700451,,,,
서울나우병원,페라미플루주15밀리리터(페라미비르수화물),,,약제,,"30,000",,,643604610,,,,
서울나우병원,폐렴구균 백신접종-프리베나13,,,약제,,"130,000",,,646500900,,,,
서울나우병원,폼스티엔에이페리주362ml (수기료포함),,,약제,,"80,000",,,668600450,,,,
서울나우병원,폼스티엔에이페리주952ml (수기료포함),,,약제,,"100,000",,,668600480,,,,
서울나우병원,플로실 헤모스태틱 매트릭스,,,약제,,"814,400",,,646601400,,,,
서울나우병원,하이디알주(PDRN/폴리데옥시리보뉴클레오타이드,,,약제,,"50,000",,,654802270,,,,
서울나우병원,하이퍼테트주(항파상풍사람면역글로불린),,,약제,,"30,000",,,643601841,,,,
서울나우병원,한타박스(신증후출혈열백신),,,약제,,"15,000",,,643601860,,,,
서울나우병원,훼로웰주10ml(수산화제이철수크로오스복염),,,약제,,"70,000",,,651601500,,,,
서울나우병원,히알넥스주(히알우로니다제),,,약제,,"100,000",,,698503611,,,,
서울나우병원,성광칼라민로오션 100ml/Bottle(외용),,,약제,,"3,000",,,,,,,
서울나우병원,인보사케이주,,,약제,,"6,500,000",,,051300011,,,,
서울나우병원,가다실 9 프리필드시린지,,,약제,,"200,000",,,655501930,,,,
서울나우병원,징크온주(황산아연수화물)10ml,,,약제,,"15,000",,,645905870,,,,
서울나우병원,카비파라세타몰주 100mL(수기료포함),,,약제,,"20,000",,,650902021,,,,
서울나우병원,삭센다펜 3mL(6mg/mL),,,약제,,"100,000",,,654400571,,,,
서울나우병원,액상하이랙스주1ml(히알루로니다제),,,약제,,"100,000",,,654802040,,,,
서울나우병원,네프콤주사액50mg/5ml(네포팜염산염),,,약제,,"15,000",,,665002151,,,,
서울나우병원,비거스액(말산시트룰린),,,약제,,"2,500",,,662502670,,,,
서울나우병원,타나민주10ml(은행엽엑스),,,약제,,"25,000",,,644502121,,,,
서울나우병원,플라센텍스주,,,약제,,"50,000",,,662800060,,,,
서울나우병원,플라스마라이트148주500ml,,,약제,,"60,000",,,646601611,,,,
서울나우병원,대상포진예방접종-조스타박스주,,,약제,,"150,000",,,655500900,,,,
서울나우병원,잘젠정,,,약제,,200,,,647300930,,,,
서울나우병원,뉴트리헥스주 100ml(수기료포함),,,약제,,"30,000",,,645103360,,,,
서울나우병원,대웅플러스본주(콜레칼시페롤),,,약제,,"50,000",,,641606290,,,,
서울나우병원,아모부로펜주,,,약제,,"50,000",,,670607751,,,,
서울나우병원,오마프원페리주362ml,,,약제,,"80,000",,,640006700,,,,
서울나우병원,디피티예방접종(아다셀주),,,약제,,"40,000",,,665900110,,,,
서울나우병원,A형간염예방접종,,,약제,,"80,000",,,665900180,,,,
서울나우병원,Air cast-Ankle(발목관절 보조기-고정),,,기타,,"101,800",,,,,,,
서울나우병원,Alumi Splint-개구리(디앤비),,,기타,,"7,400",,,,,,,
서울나우병원,Ankle Brace(발목보호대),,,기타,,"35,600",,,,,,,
서울나우병원,Armband,,,기타,,"35,600",,,,,,,
서울나우병원,Boston Brace(보스톤보조기),,,기타,,"712,600",,,,,,,
서울나우병원,Elbow Crutch,,,기타,,"47,500",,,,,,,
서울나우병원,Foot Cushion,,,기타,,"25,500",,,,,,,
서울나우병원,Jumpers Knee Brace,,,기타,,"20,400",,,,,,,
서울나우병원,"Knee brace(S,M,L)simple arthro 용",,,기타,,"122,200",,,,,,,
서울나우병원,Knee cages(PCL),,,기타,,"250,000",,,,,,,
서울나우병원,Knee Sleeve,,,기타,,"35,600",,,,,,,
서울나우병원,Long arm-Lt(U)brace(보조기),,,기타,,"254,500",,,,,,,
서울나우병원,Long arm-Rt(U)(보조기),,,기타,,"254,500",,,,,,,
서울나우병원,LSO Brace(요천추보조기),,,기타,,"356,300",,,,,,,
서울나우병원,Multi Finger Splint 손부목(디앤비),,,기타,,"8,140",,,,,,,
서울나우병원,Osgood (DR-K142),,,기타,,"40,700",,,,,,,
서울나우병원,Pedi soft,,,기타,,"20,400",,,,,,,
서울나우병원,Stax Mallet Splint,,,기타,,"10,200",,,,,,,
서울나우병원,Tennis elbow,,,기타,,"30,500",,,,,,,
서울나우병원,Thamert Epi-Med(Epipont)엘보우,,,기타,,"45,800",,,,,,,
서울나우병원,Ultra sling,,,기타,,"130,000",,,,,,,
서울나우병원,Walker,,,기타,,"80,000",,,,,,,
서울나우병원,X-lite(손가락 부목),,,기타,,"10,200",,,,,,,
서울나우병원,깔창-Lynco Orthosis(오소시스 깔창),,,기타,,"145,000",,,,,,,
서울나우병원,깔창-Orthotic(오소틱 깔창),,,기타,,"238,500",,,,,,,
서울나우병원,깔창-Orthotic(오소틱 깔창)-외국인,,,기타,,"407,200",,,,,,,
서울나우병원,깔창-수선,,,기타,,"10,200",,,,,,,
서울나우병원,깔창-수선(구조물변경),,,기타,,"15,300",,,,,,,
서울나우병원,깔창-수선(커버),,,기타,,"20,400",,,,,,,
서울나우병원,깔창-수선(힐리프트),,,기타,,"1,020",,,,,,,
서울나우병원,다이나믹핑거,,,기타,,"20,000",,,,,,,
서울나우병원,뒷꿈치패드,,,기타,,"5,000",,,,,,,
서울나우병원,랭어 OP 슈즈(무지외반증신발),,,기타,,"56,000",,,,,,,
서울나우병원,린코-재구매,,,기타,,"70,000",,,,,,,
서울나우병원,목발(Crutches),,,기타,,"22,000",,,,,,,
서울나우병원,목뼈보조기-토마스소프트칼라(Thomas Soft Collar),,,기타,,"20,400",,,,,,,
서울나우병원,무릎보호대(Knee support),,,기타,,"35,600",,,,,,,
서울나우병원,발가락교정기(보호대),,,기타,,"26,500",,,,,,,
서울나우병원,발가락패드(Advanced Ball of Foot Cushion),,,기타,,"24,400",,,,,,,
서울나우병원,보호대-발뒤꿈치,,,기타,,"3,050",,,,,,,
서울나우병원,비스타칼라,,,기타,,"132,000",,,,,,,
서울나우병원,사발목발,,,기타,,"35,000",,,,,,,
서울나우병원,손가락보호대,,,기타,,"15,000",,,,,,,
서울나우병원,손목보호대(Wrist support),,,기타,,"23,000",,,,,,,
서울나우병원,스페샬 손목/손가락 보조기,,,기타,,"40,700",,,,,,,
서울나우병원,에버스텝 1(EVERSTEP 1),,,기타,,"25,500",,,,,,,
서울나우병원,울트라밸포밴디지(Valpeau Bandage),,,기타,,"50,900",,,,,,,
서울나우병원,인솔쿠션(Silicone Dress Insole),,,기타,,"43,800",,,,,,,
서울나우병원,인솔쿠션-M(Silicone Multi-Function Insole),,,기타,,"61,100",,,,,,,
서울나우병원,전장깔창(닥터메드),,,기타,,"50,900",,,,,,,
서울나우병원,척추보조기-콜셋(Max belt/DBX Belt),,,기타,,"45,800",,,,,,,
서울나우병원,캐스트슈즈(Cast shoes),,,기타,,"10,200",,,,,,,
서울나우병원,케니 하워드,,,기타,,"132,300",,,,,,,
서울나우병원,클라비클 밴드(Clavicle band),,,기타,,"50,000",,,,,,,
서울나우병원,팔걸이(Arm sling),,,기타,,"5,000",,,,,,,
서울나우병원,팔꿈치밴드(살),,,기타,,"8,000",,,,,,,
서울나우병원,폐활량측정기-집에 가져감,,,기타,,"10,200",,,,,,,
서울나우병원,필라델피아(Philadelphia ),,,기타,,"50,900",,,,,,,
서울나우병원,핑거 서포트,,,기타,,"10,000",,,,,,,
서울나우병원,힐패드(Heel pad)(실리콘 힐컵),,,기타,,"37,000",,,,,,,
서울나우병원,힐패드(Heel pad)-외국인,,,기타,,"101,800",,,,,,,
서울나우병원,환자 Sheet 1장(집에 가져갈 경우),,,기타,,"15,300",,,,,,,
서울나우병원,환자복상의(집에 가져갈 경우),,,기타,,"15,300",,,,,,,
서울나우병원,환자복하의(집에 가져갈 경우),,,기타,,"15,300",,,,,,,
서울나우병원,3인실,,,상급병실료차액,,"120,000",,,VA013,3인실병실차액,,,
서울나우병원,2인실,,,상급병실료차액,,"150,000",,,VA012,2인실병실차액,,,
서울나우병원,1인실,,,상급병실료차액,,300000,,,VA011,1인실병실차액,,,
서울나우병원,IVNT 1,,,기타,,"30,000",,,,,,,
서울나우병원,IVNT 2,,,기타,,"30,000",,,,,,,
서울나우병원,IVNT 3,,,기타,,"30,000",,,,,,,
서울나우병원,IVNT 4,,,기타,,"30,000",,,,,,,
서울나우병원,IVNT 5,,,기타,,"30,000",,,,,,,
서울나우병원,공기밥 추가,,,기타,,"1,000",,,,,,,
서울나우병원,보호자식,,,기타,,"5,600",,,,,,,
서울나우병원,검진)Quantiferon TB Gold(잠복결핵검사),,,기타,,"65,000",,,,,,,
서울나우병원,종검)수면내시경료(상부),,,기타,,"50,000",,,,,,,
서울나우병원,종검)위내시경료-일반,,,기타,,"70,000",,,,,,,
서울나우병원,종검)암표지자검사-남자,,,기타,,"50,000",,,,,,,
서울나우병원,종검)암표지자검사-여자,,,기타,,"50,900",,,,,,,
서울나우병원,"종검)자세 및 보행검사, 교정",,,기타,,"30,500",,,,,,,
서울나우병원,"종검)혈액검사-기본,소변,심전도,x-ray",,,기타,,"150,000",,,,,,,
서울나우병원,학검)성장판검사,,,기타,,"35,000",,,,,,,
서울나우병원,학검)평발검사,,,기타,,"95,000",,,,,,,
서울나우병원,학검)평발/척추측만검사,,,기타,,"125,000",,,,,,,
서울나우병원,종검)수면내시경료(하부),,,기타,,"80,000",,,,,,,
서울나우병원,종검)수면내시경료(상부+하부),,,기타,,"100,000",,,,,,,
서울나우병원,Nicotine test,,,기타,,"35,000",,,,,,,
서울나우병원,깔창 키즈,,,기타,,"27,000",,,,,,,
서울나우병원,깔창 성인,,,기타,,"27,000",,,,,,,
서울나우병원,콘쥬란,,,기타,,"170,000",,,,,,,
서울나우병원,HIP ABDUCTION BRACE,,,기타,,"350,000",,,,,,,
(本)본브릿지병원,,,,,,,,,,진료 시간,,,
(本)본브릿지병원,,,,,,,,,,입원 시간,,,
(本)본브릿지병원,,,,,,,,,,면회 시간,,,
(本)본브릿지병원,,,,,,,,,,회진 시간,,,
(本)본브릿지병원,,,,,,,,,,식사 시간,,,
(本)본브릿지병원,,,,,,,,,,시술,,,
(本)본브릿지병원,,,,,,,,,,수술전 입원,,,
(本)본브릿지병원,,,,,,,,,,당일 수술,,,
(本)본브릿지병원,만 17세 이상,,,,,,,,,,,,
(本)본브릿지병원,만 17세 미만(의사능력이 있을 시 발급 가능),,,,,,,,,,,,
(本)본브릿지병원,"배우자, 직계존속, 직계비속배우자의 직계존속",,,,,,,,,,,,
(本)본브릿지병원,"형제, 자매, 보험회사 직원 및 기타 대리인(환자 본인이 복대리인 선임에 동의한 경우 발급가능)",,,,,,,,,,,,
(本)본브릿지병원,"배우자, 직계존속, 직계비속배우자의 직계존속",,,,,,,,,,,,
(本)본브릿지병원,"형제, 자매, 보험회사 및 대리인(친족의 대리인 가능)",,,,,,,,,,,,
(本)본브릿지병원,상급병실료-1인실,,1인실,상급병실료,,"180,000",,,ABZ01,,,X,X
(本)본브릿지병원,보호자 일반식,,,식이,,"6,000",,,,,,X,X
(本)본브릿지병원,공기밥,,,,,"1,000",,,,,,X,X
(本)본브릿지병원,허혈성 변형 알부민 검사,,,,,"40,000",,,CZ246,,,X,X
(本)본브릿지병원,항Ccp항체[Igg],,,,,"60,000",,,CZ432,,,X,X
(本)본브릿지병원,인플루엔자 A·B 바이러스항원검사 [현장검사],,인플루엔자 A·B 바이러스항원검사 [현장검사],검체검사료,,"25,000",,,CZ394,,,X,X
(本)본브릿지병원,혈소판약물반응(ADP)검사,,,,,"120,000",,,BZ072,,,X,X
(本)본브릿지병원,당알부민(glycoalbumin),,,,,"40,000",,,CZ241,,,X,X
(本)본브릿지병원,심장초음파(ECHO),,심장-경흉부 심초음파,초음파검사료(진단초음파),,"180,000",,,EB432,,급여 인정기준 외 실시한 경우 비급여,X,X
(本)본브릿지병원,도플러초음파-경동맥,,혈관-두개외 혈관 도플러 초음파,초음파검사료(진단초음파),,"120,000",,,EB482,,급여 인정기준 외 실시한 경우 비급여,X,X
(本)본브릿지병원,Cartistem 줄기세포치료술,,,,,"9,000,000",,,622900010,,,,
(本)본브릿지병원,플로실(FLOSEAL),,,,,"900,000",,,646601401,,,,
(本)본브릿지병원,말린다주1500 I.U(히알우로니다제),,,,,"50,000",,,653102550,,,,
(本)본브릿지병원,액상하이랙스주 1.3mL(히알루로니다제),,,,,"150,000",,,654802210,,,,
(本)본브릿지병원,하이라제 데사우주1500 I.U,,,,,"100,000",,,659600510,,,,
(本)본브릿지병원,하이라제 데사우주150 I.U,,,,,"40,000",,,659600520,,,,
(本)본브릿지병원,박티그라(10cm*10cm)1매,,,,,"6,000",,,681800010,,,,
(本)본브릿지병원,박티그라(10cm*10cm)1매,,,,,"6,000",,,681800010,,,,
(本)본브릿지병원,DBM,,,,,,"350,000","2,500,000",BC0101KJ,,용량별 상이,,
(本)본브릿지병원,Surefuse-Tm DBM + Cmc,,,,,,"500,000","1,500,000",BC0103ED,,용량별 상이,,
(本)본브릿지병원,스카이셀플루4가프리필드시린지(0.5ML),,,,,"22,000",,,56400031,,,,
(本)본브릿지병원,티디백신주0.5ml(프리필드)(SK),,,,,"30,000",,,56400061,,,,
(本)본브릿지병원,둘코락스에스장용정,,,,,250,,,65350114,,,,
(本)본브릿지병원,베아제정,,,,,300,,,641601460,,,,
(本)본브릿지병원,후시딘연고,,,,,"7,500",,,642703970,,,,
(本)본브릿지병원,스카이 조스터주0.5ml,,,,,"190,000",,,644704581,,,,
(本)본브릿지병원,데오에스베리벤에프주,,,,,"15,000",,,645101150,,,,
(本)본브릿지병원,새로나민주250,,,,,"50,000",,,645101720,,,,
(本)본브릿지병원,아미노헥스주,,,,,"50,000",,,645101910,,,,
(本)본브릿지병원,뉴트리헥스주100ml,,,,,"35,000",,,645103360,,,,
(本)본브릿지병원,영문진단서,,,,,"20,000",,,PDE010001,,,,
(本)본브릿지병원,일반진단서,,,,,"20,000",,,PDZ010000,,,,
(本)본브릿지병원,건강진단서,,,,,"20,000",,,PDZ010001,,,,
(本)본브릿지병원,근로능력평가용 진단서,,,,,"10,000",,,PDZ010002,,,,
(本)본브릿지병원,상해 진단서(3주미만),,,,,"100,000",,,PDZ020001,,,,
(本)본브릿지병원,상해 진단서(3주이상),,,,,"150,000",,,PDZ020002,,,,
(本)본브릿지병원,장애진단서(동사무소),,,,,"15,000",,,PDZ070001,,,,
(本)본브릿지병원,후유장애 진단서,,,,,"100,000",,,PDZ070003,,,,
(本)본브릿지병원,병사용 진단서,,,,,"20,000",,,PDZ080000,,,,
(本)본브릿지병원,통원확인서,,,,,"1,000",,,PDZ090004,,,,
(本)본브릿지병원,상급병실료-1인실,,1인실,상급병실료,,"180,000",,,ABZ01,,,X,X
(本)본브릿지병원,보호자 일반식,,,식이,,"6,000",,,,,,X,X
(本)본브릿지병원,공기밥,,,,,"1,000",,,,,,X,X
