,Unnamed: 0,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
21916,10913,효성시티병원,보호자식대2/공기밥추가,식대,,,,"12,600원",,,AX0101D,,,,
21917,10914,효성시티병원,공기밥,식대,,,,"1,000원",,,AX0304,,,,
21918,10915,효성시티병원,약물및독물검사(정성)-Ecstasy(MDMA),검사,,,,"10,270원",,,C437,,,,
21919,10916,효성시티병원,약물및독물검사(정성)-Cocaine,검사,,,,"10,270원",,,C561,,,,
21920,10917,효성시티병원,약물및독물검사(정성)-Opiates,검사,,,,"10,270원",,,C562,,,,
21921,10918,효성시티병원,TS Ab (Thyroid stimulating Ab),검사,,,,"93,100원",,,CZ213,,,,
21922,10919,효성시티병원,항뮬러관호르몬(AMH),검사,,,,"68,080원",,,CZ214,,,,
21923,10920,효성시티병원,당알부민(Glycoalbumin),검사,,,,"17,000원",,,CZ241,,,,
21924,10921,효성시티병원,IMA(허혈성 변형 알부민),검사,,,,"40,000원",,,CZ246,,,,
21925,10922,효성시티병원,URINE NICOTINE,검사,,,,"15,000원",,,CZ370A,,,,
21926,10923,효성시티병원,"인플루엔자 A,B 바이러스항원검사(현장검사)",검사,,,,"20,000원",,,CZ394,,,,
21927,10924,효성시티병원,Anti CCP,검사,,,,"45,000원",,,CZ432,,,,
21928,10925,효성시티병원,노로바이러스 항원검사[간이검사],검사,,,,"25,000원",,,CZ493,,,,
21929,10926,효성시티병원,약물및독물검사(정성)-Amphetamine,검사,,,,"10,270원",,,D419,,,,
21930,10927,효성시티병원,약물및독물검사(정성)-Morphine,검사,,,,"10,270원",,,D421,,,,
21931,10928,효성시티병원,약물및독물검사-Methamphetamine,검사,,,,"15,260원",,,D5331203,,,,
21932,10929,효성시티병원,요임신반응검사(정성),검사,,,,"2,960원",,,D5701,,,,
21933,10930,효성시티병원,Nicotine Metabolite,검사,,,,"24,820원",,,E603,,,,
21934,10931,효성시티병원,수면위내시경행위료,검사,,,,"40,000원",,,E7611A,,,,
21935,10932,효성시티병원,(보훈)수면위내시경행위료,검사,,,,"10,000원",,,E7611B,,,,
21936,10933,효성시티병원,수면결장경내시경행위료,검사,,,,"50,000원",,,E7660A,,,,
21937,10934,효성시티병원,(보훈)수면결장경내시경행위료,검사,,,,"10,000원",,,E7660B,,,,
21938,10935,효성시티병원,수면 위+결장경 내시경행위료,검사,,,,"60,000원",,,E7660C,,,,
21939,10936,효성시티병원,(보훈)수면 위+결장경 내시경행위료,검사,,,,"20,000원",,,E7660D,,,,
21940,10937,효성시티병원,동작분석 역동적 근전도(Joint),검사,,,,"100,000원",,,EZ773J1,,,,
21941,10938,효성시티병원,동작분석 역동적 근전도(Joint F/U),검사,,,,"50,000원",,,EZ773J2,,,,
21942,10939,효성시티병원,동작분석 역동적 근전도(Spine),검사,,,,"100,000원",,,EZ773S1,,,,
21943,10940,효성시티병원,동작분석 역동적 근전도(Spine F/U),검사,,,,"50,000원",,,EZ773S2,,,,
21944,10941,효성시티병원,DITI 상지,검사,,,,"60,000원",,,EZ776,,,,
21945,10942,효성시티병원,DITI 전신,검사,,,,"100,000원",,,EZ776,,,,
21946,10943,효성시티병원,DITI 하지,검사,,,,"60,000원",,,EZ776,,,,
21947,10944,효성시티병원,동맥경화진단검사,검사,,,,"30,000원",,,EZ868,,,,
21948,10945,효성시티병원,전류인지역치(인지감각),검사,,,,"50,000원",,,FY883,,,,
21949,10946,효성시티병원,통증역치검사,검사,,,,"50,000원",,,FY884,,,,
21950,10947,효성시티병원,정량적감각기능검사(Pain View),검사,,,,"100,000원",,,FYPV,,,,
21951,10948,효성시티병원,동적체평형검사(3D 에어발란스),검사,,,,"30,000원",,,FZ731,,,,
21952,10949,효성시티병원,친자감별검사(2인),검사,,,,"542,000원",,,S557,,,,
21953,10950,효성시티병원,성장예측프로그램,검사,,,,"40,000원",,,YC003,,,,
21954,10951,효성시티병원,성장예측프로그램,검사,,,,"40,000원",,,YC005,,,,
21955,10952,효성시티병원,약물및독물검사(정성)-Cannabinoid,검사,,,,"10,270원",,,Z928,,,,
21962,10959,강남초이스정형외과병원,1인실,,1인실,상급병료차액,,"120,000",,,ABZ001,,,,
21963,10960,강남초이스정형외과병원,관절,,근골격계,MRI진단료,,"500,000",,,HE115~HE123,,,,
21964,10961,강남초이스정형외과병원,Brain MRA,,뇌혈관,MRI진단료,,"700,000",,,HE135,,,,
21965,10962,강남초이스정형외과병원,뇌,,뇌,MRI진단료,,"500,000",,,HE101,,,,
21966,10963,강남초이스정형외과병원,경추,,경추(목부위),MRI진단료,,"450,000",,,HE109,,,,
21967,10964,강남초이스정형외과병원,요천추,,요천추(허리부위),MRI진단료,,"450,000",,,HE111,,,,
21968,10965,강남초이스정형외과병원,흉추,,흉추(가슴부위),MRI진단료,,"450,000",,,HE110,,,,
21969,10966,강남초이스정형외과병원,초음파(근골격계),,진단용 초음파,초음파,,,"30,000","70,000",EB461~EB468,,,x,x
21970,10967,강남초이스정형외과병원,체외충격파 5 ~ 23,,체외충격파치료[근골격계질환],처치 및수술료,,-,"50,000","230,000",SZ084,,,x,x
21971,10968,강남초이스정형외과병원,도수치료 5 ~ 23,,도수치료,처치 및수술료,,-,"50,000","230,000",MX122,,,x,x
21972,10969,강남초이스정형외과병원,고주파,,척추시술추간판내 고주파 열치료,처치 및수술료,,-,"3,500,000","4,500,000",SZ083,,,x,
21973,10970,강남초이스정형외과병원,경피적경막외신경성형술(요추),,척추시술 - 신경성형술,처치 및수술료,,-,"1,800,000","2,000,000",SZ634,,,,
21974,10971,강남초이스정형외과병원,경피적경막외신경성형술(경추),,척추시술 - 신경성형술,처치 및수술료,,"2,000,000",,,SZ634,,,,
21975,10972,강남초이스정형외과병원,Prolotherapy(부위별),,증식치료,이학요법료,,"100,000",,,NY142~NY143,,,,
21976,10973,강남초이스정형외과병원,히알라프주1500IU,,처치주사,주사 및 약제,,,"100,000","300,000",670102370,,,,
21977,10974,강남초이스정형외과병원,피시엘디주(히알우로디나제1500IU),,처치주사,주사 및 약제,,,"100,000","300,000",644602540,,,,
21978,10975,강남초이스정형외과병원,라이넥주,,태반주사,주사 및 약제,,"25,000",,,681100040,,,,
21979,10976,강남초이스정형외과병원,비비에스,,마늘주사,주사 및 약제,,"50,000",,,670601060,,,,
21980,10977,강남초이스정형외과병원,신델라주,,미백주사,주사 및 약제,,"30,000",,,669905780,,,,
21981,10978,강남초이스정형외과병원,아데포스엘주,,아데포스주사,주사 및 약제,,"30,000",,,642002940,,,,
21982,10979,강남초이스정형외과병원,새로나민,,영양제,주사 및 약제,,"50,000",,,645101720,,,,
21983,10980,강남초이스정형외과병원,뉴디엔주사,,조직주사,주사 및 약제,,"100,000",,,669906640,,,,
21984,10981,강남초이스정형외과병원,리젠씰주사,,조직보충제,주사 및 약제,,"200,000",,,BM2601QQ,,,,
21985,10982,강남초이스정형외과병원,큐어젠주사,,DNA주사,주사 및 약제,,"200,000",,,BM2601LN,,,,
21986,10983,강남초이스정형외과병원,아큐판주사,,진통주사,주사 및 약제,,"5,000",,,659900341,,,,
21987,10984,강남초이스정형외과병원,올페인캡슐,,진통제,주사 및 약제,,700,,,659900640,,,,
21988,10985,강남초이스정형외과병원,기모타부정,,효소제,주사 및 약제,,100,,,645400040,,,,
21989,10986,강남초이스정형외과병원,트라우밀정,,효소제,주사 및 약제,,600,,,651300320,,,,
21990,10987,강남초이스정형외과병원,써지콘,,창상치료제,주사 및 약제,,"70,000",,,BM5000SQ,,,,
21991,10988,강남초이스정형외과병원,팔걸이,,보호대,처치 재료대,,"5,000",,,,,,,
21992,10989,강남초이스정형외과병원,목보호대(Tomascallor),,보호대,처치 재료대,,"15,000",,,,,,,
21993,10990,강남초이스정형외과병원,무릎보호대(DR-K031),,보호대,처치 재료대,,"40,000",,,,,,,
21994,10991,강남초이스정형외과병원,무릎보호대(DR-K032),,보호대,처치 재료대,,"90,000",,,,,,,
21995,10992,강남초이스정형외과병원,무릎보호대(DR-K014),,보호대,처치 재료대,,"100,000",,,,,,,
21996,10993,강남초이스정형외과병원,무릎보호대(DR-K017),,보호대,처치 재료대,,"300,000",,,,,,,
21997,10994,강남초이스정형외과병원,손가락보호대(DR-W132-2),,보호대,처치 재료대,,"20,000",,,,,,,
21998,10995,강남초이스정형외과병원,발목스프린트(DR-A002),,보호대,처치 재료대,,"30,000",,,,,,,
21999,10996,강남초이스정형외과병원,손목보호대(DR-W012),,보호대,처치 재료대,,"40,000",,,,,,,
22000,10997,강남초이스정형외과병원,손목스프린트(DR-W003),,보호대,처치 재료대,,"20,000",,,,,,,
22001,10998,강남초이스정형외과병원,엄지보호대(DR-W132-1),,보호대,처치 재료대,,"20,000",,,,,,,
22002,10999,강남초이스정형외과병원,팔꿈치보호대(DR-E001-U),,보호대,처치 재료대,,"20,000",,,,,,,
22003,11000,강남초이스정형외과병원,팔꿈치보호대(DR-E011),,보호대,처치 재료대,,"250,000",,,,,,,
22004,11001,강남초이스정형외과병원,울트라슬링(DR-E-008),,보호대,처치 재료대,,"50,000",,,,,,,
22005,11002,강남초이스정형외과병원,목발,,보호대,처치 재료대,,"20,000",,,,,,,
22006,11003,강남초이스정형외과병원,shoes(캐스트슈즈-고무),,보호대,처치 재료대,,"9,000",,,,,,,
22007,11004,강남초이스정형외과병원,코반 반창고,,의료 소모품,처치 재료대,,500,,,BK7101EA,,,,
22008,11005,강남초이스정형외과병원,드레싱케어(5*7),,의료 소모품,처치 재료대,,500,,,BM5001KF,,,,
22009,11006,강남초이스정형외과병원,픽싱롤2인치(10cm)10*5,,의료 소모품,처치 재료대,,200,,,BM5101LX,,,,
22010,11007,강남초이스정형외과병원,진단서,,진단서,제증명수수료,,"20,000",,,,,,,
22011,11008,강남초이스정형외과병원,근로능력진단서,,진단서,제증명수수료,,"10,000",,,,,,,
22012,11009,강남초이스정형외과병원,후유장애진단서,,장애진단서,제증명수수료,,"100,000",,,,,,,
22013,11010,강남초이스정형외과병원,병사용진단서,,병사용진단서,제증명수수료,,"20,000",,,,,,,
22014,11011,강남초이스정형외과병원,입퇴원확인서,,확인서,제증명수수료,,"1,000",,,,,,,
22015,11012,강남초이스정형외과병원,통원확인서,,확인서,제증명수수료,,"1,000",,,,,,,
22016,11013,강남초이스정형외과병원,수술확인서,,확인서,제증명수수료,,"1,000",,,,,,,
22017,11014,강남초이스정형외과병원,진료기록영상(CD),,진료기록(영상),제증명수수료,,"10,000",,,,,,,
22018,11015,강남초이스정형외과병원,상해진단서(3주미만),,상해진단서,제증명수수료,,"100,000",,,,,,,
22019,11016,강남초이스정형외과병원,상해진단서(3주이상),,상해진단서,제증명수수료,,"150,000",,,,,,,
22020,11017,강남초이스정형외과병원,"진료기록사본(1~5매,1매당)",,진료기록사본,제증명수수료,,"1,000",,,,,,,
22021,11018,강남초이스정형외과병원,"진료기록사본(6매부터,1매당)",,진료기록사본,제증명수수료,,100,,,,,,,
22022,11019,강남초이스정형외과병원,보험사진료기록사본(1매당),,진료기록사본,제증명수수료,,"1,000",,,,,,,
22023,11020,강남초이스정형외과병원,제증명 사본,,제증명 사본,제증명수수료,,"1,000",,,,,,,
22024,11021,강남초이스정형외과병원,일반진단서,,영문진단서,제증명수수료,,"20,000",,,,,,,
22025,11022,강남초이스정형외과병원,보호자식대,,일반식,식대,,"5,000",,,,,,,
22026,11023,강남초이스정형외과병원,공기밥,,공기밥,식대,,"1,000",,,,,,,
22028,11025,프라임병원,헬리코박터파일로리 검사,행위료,,,,"11,600",,,B4151,,,,
22029,11026,프라임병원,헬리코박터파일로리 검사+생검료,행위료,,,,"23,040",,,B4151,,E7611010포함,,
22030,11027,프라임병원,인플루엔자 A.B 바이러스항원검사(현장검사),행위료,,,,"20,000",,,CZ394,,,,
22031,11028,프라임병원,당화알부민검사,행위료,,,,"20,000",,,CZ241,,,,
22032,11029,프라임병원,Anti CCP Ab (류마티스관절염검사),행위료,,,,"50,000",,,CZ432,,,,
22033,11030,프라임병원,IMA( 허혈성 변형 알부민)TEST,행위료,,,,"50,000",,,CZ246,,,,
22034,11031,프라임병원,동작분석역동적근전도1.2,행위료,,,,,"60,000","100,000",EZ773,,,,
22035,11032,프라임병원,체열촬영 [D.I.T.I],행위료,,,,,"50,000","150,000",EZ776,,,,
22036,11033,프라임병원,위수면내시경 관리료,행위료,,,,"30,000",,,VB0300001,,,,
22037,11034,프라임병원,대장수면내시경 관리료,행위료,,,,"50,000",,,VB0300002,,,,
22038,11035,프라임병원,위+대장 수면 내시경 관리료,행위료,,,,"70,000",,,VB0300003,,,,
22039,11036,프라임병원,체지방성분검사,행위료,,,,"15,000",,,,,,,
22040,11037,프라임병원,심장 초음파,행위료,,,,"150,000",,,EB432,,급여인정기준 외 비급여,,
22041,11038,프라임병원,복부 초음파,행위료,,,,"80,000",,,EB441,,급여인정기준 외 비급여,,
22042,11039,프라임병원,Upper abdominal US,행위료,,,,"80,000",,,EB441,,급여인정기준 외 비급여,,
22044,11041,프라임병원,Lower abdominal US,행위료,,,,"60,000",,,EB448,,급여인정기준 외 비급여,,
22045,11042,프라임병원,근골격계,행위료,,,,"80,000",,,EB461~EB471,,급여인정기준 외 비급여,,
22046,11043,프라임병원,갑상선,행위료,,,,"80,000",,,EB414,,급여인정기준 외 비급여,,
22047,11044,프라임병원,유방,행위료,,,,"80,000",,,EB421,,급여인정기준 외 비급여,,
22048,11045,프라임병원,상지 도플러,행위료,,,,"120,000",,,EB484,,급여인정기준 외 비급여,,
22049,11046,프라임병원,하지 도플러,행위료,,,,"120,000",,,EB487,,급여인정기준 외 비급여,,
22050,11047,프라임병원,경동맥 도플러,행위료,,,,"120,000",,,EB482,,급여인정기준 외 비급여,,
22051,11048,프라임병원,"수술중초음파-BPB시,마취시(상,하지)",행위료,,,,"70,000",,,EZ985,,급여인정기준 외 비급여,,
22052,11049,프라임병원,수술중초음파-중심정맥 카테타삽입시,행위료,,,,"50,000",,,EZ985,,급여인정기준 외 비급여,,
22053,11050,프라임병원,Prolotherapy 시 초음파,행위료,,,,"10,000",,,,,,,
22054,11051,프라임병원,Neck US,행위료,,,,"60,000",,,EB415,,,,
22055,11052,프라임병원,흉부 초음파(늑골포함),행위료,,,,"80,000",,,EB422,,,,
22056,11053,프라임병원,MRI,행위료,,,,"450,000",,,,,모든 MRI 기본 촬영금액,,
22057,11054,프라임병원,외부병원CD판독료,행위료,,,,"30,000",,,,,,,
22058,11055,프라임병원,MRI (조영제사용촬영),행위료,,,,"550,000",,,,,모든 MRI 기본 촬영금액,,
22059,11056,프라임병원,Myelo MRI,행위료,,,,"300,000",,,,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22060,11057,프라임병원,MRI + MRA 동시촬영,행위료,,,,"650,000",,,,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22061,11058,프라임병원,C-Spine MRI + CTL,행위료,,,,"550,000",,,HE109006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22062,11059,프라임병원,C-Spine MRI + CTL (조영제 사용),행위료,,,,"650,000",,,HE209006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22063,11060,프라임병원,C-Spine MRI + Foraminal,행위료,,,,"550,000",,,HE109006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22064,11061,프라임병원,C-Spine MRI + Foraminal (조영제 사용),행위료,,,,"650,000",,,HE209006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22065,11062,프라임병원,C-Spine MRI + CTL + Foraminal,행위료,,,,"650,000",,,HE109006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22066,11063,프라임병원,C-Spine MRI + CTL + Foraminal,행위료,,,,"750,000",,,HE209006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22067,11064,프라임병원,T-Spine MRI + CTL,행위료,,,,"550,000",,,HE110006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22068,11065,프라임병원,T-Spine MRI + CTL (조영제 사용),행위료,,,,"650,000",,,HE210006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22069,11066,프라임병원,L-Spine MRI + CTL,행위료,,,,"550,000",,,HE111006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22070,11067,프라임병원,L-Spine MRI + CTL (조영제 사용),행위료,,,,"650,000",,,HE211006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22071,11068,프라임병원,L-Spine MRI + Hip(Cor),행위료,,,,"550,000",,,HE111006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22072,11069,프라임병원,L-Spine MRI (조영제 사용) + Hip(Cor),행위료,,,,"650,000",,,HE211006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22073,11070,프라임병원,L-Spine MRI + CTL + Hip(Cor),행위료,,,,"650,000",,,HE111006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22074,11071,프라임병원,L-Spine MRI (조영제 사용) + CTL + Hip(Cor),행위료,,,,"750,000",,,HE211006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22075,11072,프라임병원,L-Spine MRI + Foraminal,행위료,,,,"550,000",,,HE111006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22076,11073,프라임병원,L-Spine MRI + CTL + Foraminal,행위료,,,,"650,000",,,HE111006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22077,11074,프라임병원,L-Spine MRI + Foraminal (조영제 사용),행위료,,,,"650,000",,,HE211006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22078,11075,프라임병원,"""L-Spine MRI + CTL + Foraminal (조영제 사용)""",행위료,,,,"750,000",,,HE211006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22079,11076,프라임병원,Brain MRI + MRA,행위료,,,,"650,000",,,HE135006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22080,11077,프라임병원,Brain MRI + MRA (조영제 사용),행위료,,,,"750,000",,,HE235006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22081,11078,프라임병원,Brain MRI + MRA + Carotid Angio,행위료,,,,"800,000",,,HE135006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22082,11079,프라임병원,Brain MRI + MRA + full Angio (조영제 사용),행위료,,,,"900,000",,,HE235006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22083,11080,프라임병원,Brain MRI + C-Spine MR2,행위료,,,,"670,000",,,HE101006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22084,11081,프라임병원,Brain MRI (조영제 사용) + C-Spine MR2,행위료,,,,"770,000",,,HE201006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22085,11082,프라임병원,Brain MRI + MRA + C-Spine MR2,행위료,,,,"870,000",,,HE135006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22086,11083,프라임병원,Brain MRI (조영제 사용) + MRA + C-Spine MR2,행위료,,,,"970,000",,,HE235006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22087,11084,프라임병원,Brain MRI + MRA + Carotid MRA+ C-Spine MR2,행위료,,,,"1,020,000",,,HE135006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22088,11085,프라임병원,Brain MRI + MRA + Carotid MRA(조영제 사용) + C-Spine MR2,행위료,,,,"1,120,000",,,HE235006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22089,11086,프라임병원,Carotid Angio MRI,행위료,,,,"300,000",,,,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22090,11087,프라임병원,Sella MRI,행위료,,,,"450,000",,,HE105006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22091,11088,프라임병원,Full angio MRI (조영제 사용),행위료,,,,"550,000",,,HE235006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22092,11089,프라임병원,Sella MRI (조영제 사용),행위료,,,,"550,000",,,HE205006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22093,11090,프라임병원,Shoulder MRI + C-Spine MR2,행위료,,,,"670,000",,,HE115006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22094,11091,프라임병원,Shoulder MRI(조영제 사용) + C-Spine MR2,행위료,,,,"770,000",,,HE215006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22095,11092,프라임병원,Pelvis MRI + L-Spine MR2,행위료,,,,"670,000",,,HE128006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22096,11093,프라임병원,Pelvis MRI + CTL + L-Spine MR2,행위료,,,,"770,000",,,HE128006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22097,11094,프라임병원,Pelvis MRI(조영제 사용) + L-Spine MR2,행위료,,,,"770,000",,,HE228006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22098,11095,프라임병원,Pelvis MRI(조영제 사용) + CTL + L-Spine MR2,행위료,,,,"870,000",,,HE228006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22099,11096,프라임병원,Shoulder MRI Arthrography (조영제 사용),행위료,,,,"600,000",,,HE215006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22100,11097,프라임병원,Elbow MRI Arthrography (조영제 사용),행위료,,,,"600,000",,,HE2166006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22101,11098,프라임병원,Wrist MRI Arthrography (조영제 사용),행위료,,,,"600,000",,,HE217006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22102,11099,프라임병원,Knee MRI Arthrography (조영제 사용),행위료,,,,"600,000",,,HE220006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22103,11100,프라임병원,Hip MRI Arthrography (조영제 사용),행위료,,,,"600,000",,,HE218006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22104,11101,프라임병원,Hip MRI + L-SAG,행위료,,,,"550,000",,,HE118006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22105,11102,프라임병원,Hip MRI + L-SAG (조영제 사용),행위료,,,,"650,000",,,HE218006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22106,11103,프라임병원,Hip MRI + L-Spine MR2,행위료,,,,"670,000",,,HE118006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22107,11104,프라임병원,Hip MRI + L-Spine MR2 (조영제 사용),행위료,,,,"770,000",,,HE218006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22108,11105,프라임병원,Hip MRI Arthrography + L-Spine MR2,행위료,,,,"820,000",,,HE118006,,기본촬영 코드 기재/ 급여인정기준 외 비급여,,
22109,11106,프라임병원,치과의뢰 상악부/하악부 CT 각 부위별,행위료,,,,"90,000",,,,,,,
22110,11107,프라임병원,치과의뢰 상악부 + 하악부 CT 동시촬영,행위료,,,,"170,000",,,,,,,
22111,11108,프라임병원,도수치료A(15분),행위료,,,,,"30,000",,MX122,,,,
22112,11109,프라임병원,도수치료B(25분),행위료,,,,,"50,000",,MX122,,,,
22113,11110,프라임병원,신장분사치료,행위료,,,,"20,000",,,MZ007,,,,
22114,11111,프라임병원,FIMS,행위료,,,,,"100,000","200,000",MZ001,,"1부위,2부위,Multi",,
22115,11112,프라임병원,Prolotherapy [사지],행위료,,,,,"30,000","50,000",MY142,,플라센텍스별도,,
22116,11113,프라임병원,Prolotherapy [척추],행위료,,,,,"100,000","120,000",MY143,,,,
22117,11114,프라임병원,Prolotherapy [관절],행위료,,,,,"100,000",,MY143,,,,
22118,11115,프라임병원,경막외 성형술 [Epiduroplasty] - 요추,행위료,,,,"950,000",,,SZ634,,재료대별도,,
22119,11116,프라임병원,진료비추정서 [천만원미만],제증명수수료,,,,"50,000",,,PDZ140001,,,,
22120,11117,프라임병원,진료비추정서 [천만원이상],제증명수수료,,,,"100,000",,,PDZ140002,,,,
22121,11118,프라임병원,진료기록부 사본(1~5매),제증명수수료,,,,"1,000",,,PDZ110001,,,,
22122,11119,프라임병원,제증명서 사본,제증명수수료,,,,"1,000",,,PDZ160000,,,,
22123,11120,프라임병원,소견서,제증명수수료,,,,"5,000",,,,,,,
22124,11121,프라임병원,입원확인서,제증명수수료,,,,"3,000",,,PDZ090002,,,,
22125,11122,프라임병원,채용신체검사서(공무원),제증명수수료,,,,"40,000",,,PDZ010003,,,,
22126,11123,프라임병원,채용신체검사서(일반),제증명수수료,,,,"30,000",,,PDZ010004,,,,
22127,11124,프라임병원,진료기본사본(6매 이상),제증명수수료,,,,100,,,PDZ110102,,,,
22128,11125,프라임병원,DVD복사,제증명수수료,,,,"20,000",,,PDZ110005,,,,
22129,11126,프라임병원,,검진,,,,"290,000","700,000",,,,,,
22131,11128,스마일본병원,녹십자 라이넥 2ml,약제,,,,,"10,000","20,000",,,W681100040,,
22132,11129,스마일본병원,하이코민주 5mg/2ml,약제,,,,,"1,500","3,000",,,W670602630,,
22133,11130,스마일본병원,메가그린주 20ml,약제,,,,,"10,000","20,000",,,W681100241,,
22134,11131,스마일본병원,지씨멀티12주,약제,,,,,"30,000","60,000",,,W681100270,,
22135,11132,스마일본병원,지씨비본주,약제,,,,,"5,000","10,000",,,W681100250,,
22136,11133,스마일본병원,히시파겐씨주 20ml,약제,,,,,"10,000","20,000",,,W681100261,,
22137,11134,스마일본병원,지씨카르틴주,약제,,,,,"5,000","10,000",,,W681100110,,
22138,11135,스마일본병원,지씨치옥트산주,약제,,,,,"10,000","20,000",,,W681100120,,
22139,11136,스마일본병원,항산화+비타민 D 수액,약제,,,,,,"40,000",,,WMEGA7,,
22140,11137,스마일본병원,직장인 수액,약제,,,,,,"90,000",,,WMEGA4,,
22141,11138,스마일본병원,갱년기 수액,약제,,,,,,"80,000",,,WMEGA6,,
22142,11139,스마일본병원,감기 수액,약제,,,,,,"40,000",,,WMEGA2,,
22143,11140,스마일본병원,총명 수액,약제,,,,,,"50,000",,,WMEGA8,,
22144,11141,스마일본병원,피로회복주사,약제,,,,,,"50,000",,,WMEGA3,,
22145,11142,스마일본병원,수술전후 주사(병동),약제,,,,,,"137,000",,,WMEGA5,,
22146,11143,스마일본병원,마이어스칵테일(멀티비타민칵테일),약제,,,,,,"50,000",,,WMEGA1,,
22147,11144,스마일본병원,징크린주,약제,,,,,"10,000","20,000",,,W662501520,,
22148,11145,스마일본병원,본디업주(콜레칼시페롤),약제,,,,,"20,000","40,000",,,W645906060,,
22149,11146,스마일본병원,"D3베이스주 100,000IU(콜레칼시페롤)",약제,,,,,"25,000","50,000",,,W050000010,,
22150,11147,스마일본병원,"D3베이스주 300,000IU(콜레칼시페롤)",약제,,,,,"40,000","80,000",,,W050000020,,
22151,11148,스마일본병원,훼렉스주 5ml,약제,,,,,"12,500","25,000",,,W622801630,,
22152,11149,스마일본병원,에스블루5주,약제,,,,,"15,000","30,000",,,W654802300,,
22153,11150,스마일본병원,대한뉴팜 리포라제,약제,,,,,"35,000","70,000",,,W669904600,,
22154,11151,스마일본병원,액상하이랙스주 0.5ml 750IU,약제,,,,,"50,000","100,000",,,W654802110,,
22155,11152,스마일본병원,액상하이랙스주 1ml 1500IU,약제,,,,,"100,000","200,000",,,W654802040,,
22156,11153,스마일본병원,메디톡신주 100단위-보톡스,약제,,,,,,"200,000",,,W675500010,,
22157,11154,스마일본병원,일성 에스팜주 2ml,약제,,,,,,"6,000",,,W655403400,,
22158,11155,스마일본병원,유바솔주 250밀리리터,약제,,,,,"25,000","50,000",,,W644901750,,
22159,11156,스마일본병원,헬파워솔 250ml,약제,,,,,"25,000","50,000",,,W644703680,,
22160,11157,스마일본병원,리바후라민주_(500mL),약제,,,,,"40,000","80,000",,,W640000281,,
22161,11158,스마일본병원,콤비플렉스 리피드 384ml,약제,,,,,"40,000","80,000",,,W678901010,,
22162,11159,스마일본병원,입원 영양제,약제,,,,,,"100,000",,,WMEGA-3,,
