병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
34201076,세우리병원,콘쥬란주,투약 및 주사료,,,,"200,000",,,비급여,,2020년03월02일부터 급여전환,2020년03월02일부터 급여전환,2020년03월02일부터 급여전환
34201076,세우리병원,아네스크림10G,투약 및 주사료,,,,"5,000",,,비급여,,,,
34201076,세우리병원,타나민주(10ml),투약 및 주사료,,,,"15,000",,,644501150,,,,
34201076,세우리병원,미보연고40g,투약 및 주사료,,,,"30,000",,,649200010,,,,
34201076,세우리병원,베스자임정400mg,투약 및 주사료,,,,200,,,642502020,,,,
34201076,세우리병원,모나페시아정1mg,투약 및 주사료,,,,200,,,679801600,,,,
34201076,세우리병원,도수치료,이학요법료,,,,"40,000","40,000","140,000",MX122,,,,
34201076,세우리병원,도수치료RG,이학요법료,,,,"40,000","40,000","100,000",MX122,,,,
34201076,세우리병원,스크램블러,이학요법료,,,,"20,000","20,000","100,000",MZ012,,,,
34201076,세우리병원,신장분사치료,이학요법료,,,,"20,000","20,000","20,000",MZ007,,,,
34201076,세우리병원,증식치료,이학요법료,,,,"20,000","20,000","300,000",MY142,,사지관절,,
34201076,세우리병원,증식치료,이학요법료,,,,"50,000","50,000","100,000",MY143,,척추,,
34201076,세우리병원,ESWT(체외충격파쇄석술),처치 및 수술료,,,,"100,000","50,000","100,000",SZ084,,,,
34201076,세우리병원,IDET,처치 및 수술료,,,,"600,000",,,SZ083,,2019년04월30일까지사용,2019년04월30일까지사용,2019년04월30일까지사용
34201076,세우리병원,IDET,처치 및 수술료,,,,"1,000,000",,,SZ083,,2019년05월01일부터사용,2019년05월01일부터사용,2019년05월01일부터사용
34201076,세우리병원,Neuroplasty(경막외강 감압술),처치 및 수술료,,,,"800,000",,,SZ634,,2017년04월24일까지사용,2017년04월24일까지사용,2017년04월24일까지사용
34201076,세우리병원,Neuroplasty(경막외강 감압술),처치 및 수술료,,,,"450,000",,,SZ634,,2019년04월03일까지사용,2019년04월03일까지사용,2019년04월03일까지사용
34201076,세우리병원,Neuroplasty(경막외강 감압술),처치 및 수술료,,,,"600,000",,,SZ634,,2020년01월02일까지사용,2020년01월02일까지사용,2020년01월02일까지사용
34201076,세우리병원,Neuroplasty(경막외강 감압술),처치 및 수술료,,,,"900,000",,,SZ634,,"2020년01월03일부터사용/경추,요추","2020년01월03일부터사용/경추,요추","2020년01월03일부터사용/경추,요추"
34201076,세우리병원,경추-neuroplasty(Trion),처치 및 수술료,,,,"200,000",,,SZ634,,,,
34201076,세우리병원,요추-neuroplasty(Trion),처치 및 수술료,,,,"200,000",,,SZ634,,,,
34201076,세우리병원,내시경적 경막외강 신경근성형술,처치 및 수술료,,,,"800,000",,,SZ631,,,,
34201076,세우리병원,뉴클레오프라스티,처치 및 수술료,,,,"600,000",,,SZ083,,,,
34201076,세우리병원,풍선 Neuroplasty,처치 및 수술료,,,,"800,000",,,SZ641,,,,
34201076,세우리병원,3M SOFT CLOTHTAPE PLUS PAD(6*8cm),치료재료대,,,,300,,,BM5007EM,(6*8),,,
34201076,세우리병원,3M SOFT CLOTHTAPE PLUS PAD(9*10cm),치료재료대,,,,500,,,BM5007EM,(9*10),,,
34201076,세우리병원,3M SOFT CLOTHTAPE PLUS PAD(9*15cm),치료재료대,,,,600,,,BM5007EM,(9*15),,,
34201076,세우리병원,3M SOFT CLOTHTAPE PLUS PAD(9*20cm),치료재료대,,,,800,,,BM5007EM,(9*20),,,
34201076,세우리병원,3M SOFT CLOTHTAPE PLUS PAD(9*25cm),치료재료대,,,,900,,,BM5007EM,(9*25),,,
34201076,세우리병원,3M SOFT CLOTHTAPE PLUS PAD(9*7cm),치료재료대,,,,400,,,BM5007EM,(9*7),,,
34201076,세우리병원,ACTIVE-C,치료재료대,,,,"6,000,000",,,BF0003BP,,2019년4월30일까지사용,2019년4월30일까지사용,2019년4월30일까지사용
34201076,세우리병원,ACTIVE-C,치료재료대,,,,"5,000,000",,,BF0003BP,,2019년5월1일부터 사용,2019년5월1일부터 사용,2019년5월1일부터 사용
34201076,세우리병원,Active-L,치료재료대,,,,"6,000,000",,,BF0002BP,,2019년4월30일까지사용,2019년4월30일까지사용,2019년4월30일까지사용
34201076,세우리병원,Active-L,치료재료대,,,,"5,000,000",,,BF0002BP,,2019년5월1일부터 사용,2019년5월1일부터 사용,2019년5월1일부터 사용
34201076,세우리병원,Allocover,치료재료대,,,,"1,800,000",,,BTS01114,,,,
34201076,세우리병원,B.S Epidural Cath,치료재료대,,,,"1,300,000",,,BJ48011F,,,,
34201076,세우리병원,BAGUERA C,치료재료대,,,,"5,000,000",,,BF0003GZ,,,,
34201076,세우리병원,CARTIFILL 603,치료재료대,,,,"1,800,000",,,BM2621RA,,,,
34201076,세우리병원,Cervical spacer,치료재료대,,,,"1,650,000",,,BTB01615,,,,
34201076,세우리병원,CLOSED SUCTION SET(흡입용튜브카테터),치료재료대,,,,"55,000",,,BK4100SV,,,,
34201076,세우리병원,COBAN,치료재료대,,,,300,,,BK7101EA,(코반1인치)1cm,,,
34201076,세우리병원,COBAN,치료재료대,,,,200,,,BK7101EA,(코반3인치)1cm,,,
34201076,세우리병원,COBAN,치료재료대,,,,220,,,BK7101EA,(코반4인치)1cm,,,
34201076,세우리병원,COBAN,치료재료대,,,,250,,,BK7101EA,(코반6인치)1cm,,,
34201076,세우리병원,COBAN,치료재료대,,,,"30,000",,,BK7101EA,(코반1인치)1롤,,,
34201076,세우리병원,COBAN,치료재료대,,,,"40,000",,,BK7101EA,(코반3인치)1롤,,,
34201076,세우리병원,COBAN,치료재료대,,,,"44,000",,,BK7101EA,(코반4인치)1롤,,,
34201076,세우리병원,COBAN,치료재료대,,,,"50,000",,,BK7101EA,(코반6인치)1롤,,,
34201076,세우리병원,COBAN,치료재료대,,,,150,,,BK7101EA,(코반2인치)1cm,,,
34201076,세우리병원,COLLATAMP G,치료재료대,,,,"300,000",,,BM5301SN,5*5,,,
34201076,세우리병원,COLLATAMP G,치료재료대,,,,"500,000",,,BM5301SN,5*20,,,
34201076,세우리병원,COLLATAMP G,치료재료대,,,,"500,000",,,BM5301SN,10*10,,,
34201076,세우리병원,Cx 고주파 Tip,치료재료대,,,,"1,650,000",,,BF0202SH,,,,
34201076,세우리병원,ELLMAN(양극성겸자),치료재료대,,,,"1,540,000",,,BF0201GT,,,,
34201076,세우리병원,hemoseal,치료재료대,,,,"400,000",,,BJ7003LJ,3*10,,,
34201076,세우리병원,HUVEX INTERSPINOUS FUSION SYSTEM,치료재료대,,,,"1,800,000",,,BF0403UK,,,,
34201076,세우리병원,NEXOSEAL,치료재료대,,,,"400,000",,,BJ7007LJ,,,,
34201076,세우리병원,INION S-1 SET,치료재료대,,,,"2,500,000",,,BF0701BP,,,,
34201076,세우리병원,KH PLIF CAGE,치료재료대,,,,"350,000",,,,,3월31일까지 사용,3월31일까지 사용,3월31일까지 사용
34201076,세우리병원,Peak PLIF Cage,치료재료대,,,,"350,000",,,,,4월01일까지 사용,4월01일까지 사용,4월01일까지 사용
34201076,세우리병원,Knee Brace Gel Pack,치료재료대,,,,"160,000",,,비급여,,,,
34201076,세우리병원,LARYSEAL BLUE 3(LMA),치료재료대,,,,"55,000",,,BK4201SH,,,,
34201076,세우리병원,Medfuse,치료재료대,,,,"2,000,000",,,비급여,,,,
34201076,세우리병원,Medress,치료재료대,,,,400,,,BM5002DW,(9*10),,,
34201076,세우리병원,Medress,치료재료대,,,,500,,,BM5003DW,(9*15),,,
34201076,세우리병원,Medress,치료재료대,,,,700,,,BM5004DW,(9*20),,,
34201076,세우리병원,Medress,치료재료대,,,,900,,,BM5005DW,(9*25),,,
34201076,세우리병원,Medress,치료재료대,,,,300,,,BM5008DW,(5*7),,,
34201076,세우리병원,YOUNG WOUND DRESSING,치료재료대,,,,300,,,BM5001CU,(6*7),,,
34201076,세우리병원,YOUNG WOUND DRESSING,치료재료대,,,,900,,,BM5005CU,(9*25),,,
34201076,세우리병원,MEPILEXBORDERPOST-OP(10*25),치료재료대,,,,"30,000",,,BM5012JQ,(10*25),,,
34201076,세우리병원,MEPILEXBORDERPOST-OP(6*8),치료재료대,,,,"12,000",,,BM5012JQ,(6*8),,,
34201076,세우리병원,MEPILEXBORDERPOST-OP(9*15),치료재료대,,,,"16,000",,,BM5012JQ,(9*15),,,
34201076,세우리병원,MEUROPLASTY TIP,치료재료대,,,,"500,000",,,BJ4801GZBJ4802RA,,2017년04월24일까지사용,2017년04월24일까지사용,2017년04월24일까지사용
34201076,세우리병원,MEUROPLASTY TIP,치료재료대,,,,"150,000",,,BJ4801XF,,2017년04월25일부터사용,2017년04월25일부터사용,2017년04월25일부터사용
34201076,세우리병원,MEUROPLASTY TIP,치료재료대,,,,"400,000",,,BJ4801GZ,,경추,,
34201076,세우리병원,NEUROPLASTY TIP,치료재료대,,,,"400,000",,경추/2019년06월30일까지 사용,BJ4801GZ,,경추/2019년06월30일까지 사용,경추/2019년06월30일까지 사용,경추/2019년06월30일까지 사용
34201076,세우리병원,NEUROPLASTY TIP,치료재료대,,,,"400,000",,경추/2019년07월01일부터 사용,BJ4800LK,,경추/2019년07월01일부터 사용,경추/2019년07월01일부터 사용,경추/2019년07월01일부터 사용
34201076,세우리병원,Omega fixation system,치료재료대,,,,"1,850,000",,,BF0401HO,,,,
34201076,세우리병원,PLEXOLONG,치료재료대,,,,"70,000",,,BJ4801AL,,,,
34201076,세우리병원,Prodisc L,치료재료대,,,,"6,000,000",,,BF0005AT,,2019년 4월 30일까지사용,2019년 4월 30일까지사용,2019년 4월 30일까지사용
34201076,세우리병원,Prodisc L,치료재료대,,,,"5,000,000",,,BF0005AT,,2019년 5월 01일부터사용,2019년 5월 01일부터사용,2019년 5월 01일부터사용
34201076,세우리병원,PRODISC-C VIVO(인공디스크),치료재료대,,,,"4,000,000",,,BF0004AT,,,,
34201076,세우리병원,quikclot hemostatic dressing,치료재료대,,,,"600,000",,,BJ7007LQ,4*4,,,
34201076,세우리병원,Shoulder Brace Gel Pack,치료재료대,,,,"160,000",,,비급여,,,,
34201076,세우리병원,Silicon heel cup(발뒤꿈치 실리콘),치료재료대,,,,"33,000",,,비급여,,,,
34201076,세우리병원,Silicon toe (무지외반 실리콘),치료재료대,,,,"15,000",,,비급여,,,,
34201076,세우리병원,skin stampler,치료재료대,,,,"20,000",,,BB3102AZ,,,,
34201076,세우리병원,soft colft tape 1m,치료재료대,,,,"1,000",,,BM5101LX,1m,,,
34201076,세우리병원,Spiked&suture Washer,치료재료대,,,,"330,000",,,BC2001IR,,,,
34201076,세우리병원,SPINAUT-V,치료재료대,,,,"2,000,000",,,BJ4802UN,,,,
34201076,세우리병원,steri strip,치료재료대,,,,"2,000","1,000","2,000",BM5003EM,,,,
34201076,세우리병원,SureFuse(X-GEN),치료재료대,,,,"1,600,000",,,BC0103ED,5cc,,,
34201076,세우리병원,SURGISEAL TOPICAL SKIN ADHESIVE,치료재료대,,,,"150,000",,,BB3005QB,0.35MM,,,
34201076,세우리병원,TEGADERM I.V(배액관 고정용판),치료재료대,,,,"1,000",,,BJ1001EM,,,,
34201076,세우리병원,TENNIS ELBOW STRAP,치료재료대,,,,"21,000",,,BC1209XW,,,,
34201076,세우리병원,SRT2515(실리콘반창고),치료재료대,,,,"10,000",,,BM2001BI,,,,
34201076,세우리병원,(Skin bond)HISTOACRYL FLEXIBLE-액상접착제,치료재료대,,,,"200,000",,,BB3002BP,,2019.12.01 보험으로전환,2019.12.01 보험으로전환,2019.12.01 보험으로전환
34201076,세우리병원,NEUROPLASTY TIP,치료재료대,,,,"500,000",,,"BJ4801GZ,BJ4802RA",,2017년04월24일까지사용,2017년04월24일까지사용,2017년04월24일까지사용
34201076,세우리병원,NEUROPLASTY TIP,치료재료대,,,,"150,000",,,BJ4801XF,,2017년04월30일까지사용,2017년04월30일까지사용,2017년04월30일까지사용
34201076,세우리병원,NEUROPLASTY TIP,치료재료대,,,,"400,000",,,BJ4801XF,,2017년04월04일까지사용,2017년04월04일까지사용,2017년04월04일까지사용
34201076,세우리병원,NEUROPLASTY TIP,치료재료대,,,,"400,000",,,BJ4801GZ,,경추,,
34201076,세우리병원,풍선neuroplasty tip,치료재료대,,,,"700,000",,,BJ4802NX,,,,
34201076,세우리병원,NEUROPLASTY TIP(FLEX CAT),치료재료대,,,,"400,000",,,BJ7002LJ,,2020년02월07일부터 경/요추 동시사용,2020년02월07일부터 경/요추 동시사용,2020년02월07일부터 경/요추 동시사용
34201076,세우리병원,경추-neuroplasty Tip(Trion),치료재료대,,,,"100,000",,,,,,,
34201076,세우리병원,요추-neuroplasty Tip(Trion),치료재료대,,,,"100,000",,,,,,,
34201076,세우리병원,UNI HEATED WIRE CIRCUIT,치료재료대,,,,"75,000",,,BM6001GA,,,,
34201076,세우리병원,X-gen,치료재료대,,,,"500,000",,,BC0105ED,1cc,,,
34201076,세우리병원,경막외카테터,치료재료대,,,,"2,000,000",,,BJ4803XU,,,,
34201076,세우리병원,고주파 Tip,치료재료대,,,,"1,650,000",,,BF0201OB,,2019년4월30일까지사용,2019년4월30일까지사용,2019년4월30일까지사용
34201076,세우리병원,고주파 Tip,치료재료대,,,,"1,200,000",,,BF0201OB,,2019년5월01일부터사용,2019년5월01일부터사용,2019년5월01일부터사용
34201076,세우리병원,냉온팩(MULTIPLE WRAP GUARD),치료재료대,,,,"66,000",,,BC1203WY,,,,
34201076,세우리병원,뉴클레오프라스티 Tip(Lumbar),치료재료대,,,,"1,650,000",,,BF0202DI,,,,
34201076,세우리병원,리젠실1g,치료재료대,,,,"250,000",,,BM2601QQ,,,,
34201076,세우리병원,리젠씰(REGENSEAL),치료재료대,,,,"500,000",,,BM2601QQ,,,,
34201076,세우리병원,리젠실603(REGENSEAL),치료재료대,,,,"2,000,000",,,BM2601QQ,,,,
34201076,세우리병원,목발,치료재료대,,,,"10,000",,,비급여,,,,
34201076,세우리병원,목보조기(vista),치료재료대,,,,"150,000",,,BC1212SI,,,,
34201076,세우리병원,무릎보조기(ACL),치료재료대,,,,"250,000",,,BC1001SI,,,,
34201076,세우리병원,무릎보조기(PCL),치료재료대,,,,"250,000",,,BC1001SI,,,,
34201076,세우리병원,발목 보호대,치료재료대,,,,"100,000",,,비급여,,,,
34201076,세우리병원,발목 보호대(간단),치료재료대,,,,"10,000",,,비급여,,,,
34201076,세우리병원,발목보조기,치료재료대,,,,"100,000",,,,,,,
34201076,세우리병원,벨포 밴드 (중),치료재료대,,,,"12,000",,,비급여,,,,
34201076,세우리병원,손목 보호대,치료재료대,,,,"10,000",,,비급여,,,,
34201076,세우리병원,스피너스유,치료재료대,,,,"600,000",,,BF0401UK,,2017년5월22일까지사용,2017년5월22일까지사용,2017년5월22일까지사용
34201076,세우리병원,스피너스유,치료재료대,,,,"1,000,000",,,BF0402UK,,2017년5월23일부터사용,2017년5월23일부터사용,2017년5월23일부터사용
34201076,세우리병원,아스키나 소프트클리어,치료재료대,,,,"6,000",,,BM5002BP,(9*15),,,
34201076,세우리병원,아스키나 소프트클리어,치료재료대,,,,"8,000",,,BM5002BP,(9*20),,,
34201076,세우리병원,유착방지제-(Hibarry 1.5cc),치료재료대,,,,"270,000",,,BF0101VT,,,,
34201076,세우리병원,유착방지제-(Hibarry 3cc),치료재료대,,,,"540,000",,,BF0101VT,,,,
34201076,세우리병원,유착방지제-Guadix,치료재료대,,,,"1,000,000",,,BM2101JO,5g,,,
34201076,세우리병원,이노그램(INOGRAM)1CC,치료재료대,,,,"250,000",,,BM2600VT,,,,
34201076,세우리병원,이노그램(INOGRAM)1CC,치료재료대,,,,"750,000",,,BM2600VT,,,,
34201076,세우리병원,칼라cast 슈즈,치료재료대,,,,"10,000",,,비급여,,,,
34201076,세우리병원,케어픽스엘티,치료재료대,,,,"5,500",,,BJ1001BY,,,,
34201076,세우리병원,토마스칼라,치료재료대,,,,"10,000",,,비급여,,,,
34201076,세우리병원,팔자 붕대,치료재료대,,,,"5,000",,,비급여,,,,
34201076,세우리병원,풍선neuroplasty tip,치료재료대,,,,"700,000",,,BJ4803UN,,,,
34201076,세우리병원,페하하프트,치료재료대,,,,"5,000",,,BK7111DQ,(4cm*4m)1롤,,,
34201076,세우리병원,필라델피아,치료재료대,,,,"70,000",,,비급여,,,,
34201076,세우리병원,허리보조기(LSO-18),치료재료대,,,,"180,000",,,BC1223SI,,,,
34201076,세우리병원,허리보조기(TLSO-35),치료재료대,,,,"350,000",,,BC1204SI,,,,
34201076,세우리병원,근로능력평가용진단서,제증명수수료,,,,"10,000",,,,,,,
34201076,세우리병원,방사선영상CD제작료,제증명수수료,,,,"10,000",,,,,,,
34201076,세우리병원,병사용 진단서,제증명수수료,,,,"17,000",,,,,,,
34201076,세우리병원,상해진단서(3주미만),제증명수수료,,,,"50,000",,,,,,,
34201076,세우리병원,상해진단서(3주이상),제증명수수료,,,,"100,000",,,,,,,
34201076,세우리병원,수술확인서,제증명수수료,,,,"2,000",,,,,,,
34201076,세우리병원,입퇴원확인서,제증명수수료,,,,"2,000",무료,"2,000",,,"입퇴원시 무료,퇴원 후 유료",,
34201076,세우리병원,장애진단서,제증명수수료,,,,"15,000",,,,,,,
34201076,세우리병원,제증명사본,제증명수수료,,,,"2,000",,,,,2017년 9월 20일까지,2017년 9월 20일까지,
34201076,세우리병원,제증명사본,제증명수수료,,,,"1,000",,,,,2017년 9월 21일부터,2017년 9월 21일부터,
34201076,세우리병원,진료기록부사본(1장당),제증명수수료,,,,300,,,,,2017년 9월 20일까지,2017년 9월 20일까지,
34201076,세우리병원,진료기록부사본(1~5매),제증명수수료,,,,"1,000",,,,,2017년 9월 21일부터,2017년 9월 21일부터,
34201076,세우리병원,진료기록부사본(6매이상 1매당),제증명수수료,,,,100,,,,,2017년 9월 21일부터,2017년 9월 21일부터,
34201076,세우리병원,진단서,제증명수수료,,,,"10,000",,,,,,,
34201076,세우리병원,진료기록부사본(1장당),제증명수수료,,,,300,,,,,,,
34201076,세우리병원,진료확인서(보험회사용),제증명수수료,,,,"20,000",,,,,,,
34201076,세우리병원,통원확인서,제증명수수료,,,,"2,000",,,,,,,
34201076,세우리병원,향후치료비추정서,제증명수수료,,,,"50,000","50,000","100,000",,,,,
34201076,세우리병원,후유장애진단서,제증명수수료,,,,"100,000",,,,,,,
11207264,연세한강병원,1인실,상급병실료,,상급병실료 차액,,"250,000",,,ABZ010001,1인실,,,
11207264,연세한강병원,체온열검사,기능검사료,,검사료,,"100,000",,,EZ776,체온열검사(DITI)-상지,,,
11207264,연세한강병원,체온열검사,기능검사료,,검사료,,"100,000",,,EZ776,체온열검사(DITI)-하지,,,
11207264,연세한강병원,체온열검사,기능검사료,,검사료,,"200,000",,,EZ776,체온열검사(DITI)-전신,,,
11207264,연세한강병원,동적 족저압측정,기능검사료,,검사료,,"50,000",,,EZ777,동적 족저압측정,,,
11207264,연세한강병원,[검진목적]골밀도검사 (2부위이상),기능검사료,,검사료,,"48,000",,,HC342,[검진목적]골밀도검사 (2부위이상),,,
11207264,연세한강병원,체성분검사,기능검사료,,검사료,,"20,000",,,,체성분검사,,,
11207264,연세한강병원,"Influenza A/B kit [현장검사,인플루엔자검사]",검체검사료,,검사료,,"15,000",,,CZ394,"Influenza A/B kit [현장검사,인플루엔자검사]",,,
11207264,연세한강병원,Anti CCP Antibody[IgG],검체검사료,,검사료,,"50,000",,,CZ432,Anti CCP Antibody[IgG],,,
11207264,연세한강병원,"항글로불린검사-증강법-직접법(Microcoloumn항글로불린법,PEG,폴리브렌)",검체검사료,,검사료,,"7,320",,,D154100C,"항글로불린검사-증강법-직접법(Microcoloumn항글로불린법,PEG)",,,
11207264,연세한강병원,면역화학염색(ER),검체검사료,,검사료,,"51,400",,,C5670006,면역화학염색(ER),,,
11207264,연세한강병원,면역화학염색(PR),검체검사료,,검사료,,"51,400",,,C5670006,면역화학염색(PR),,,
11207264,연세한강병원,HLA-B51 Typing,검체검사료,,검사료,,"93,300",,,CZ909,HLA-B51 Typing,,,
11207264,연세한강병원,인플루엔자바이러스 PCR A&B,검체검사료,,검사료,,"146,080",,,CZ996,인플루엔자바이러스 PCR A&B,,,
11207264,연세한강병원,기생충검사(성충),검체검사료,,검사료,,"20,000",,,,기생충검사(성충),,,
11207264,연세한강병원,1인실,상급병실료,,상급병실료 차액,,"250,000",,,ABZ010001,1인실,,,
11207264,연세한강병원,체온열검사,기능검사료,,검사료,,"100,000",,,EZ776,체온열검사(DITI)-상지,,,
11207264,연세한강병원,체온열검사,기능검사료,,검사료,,"100,000",,,EZ776,체온열검사(DITI)-하지,,,
11207264,연세한강병원,체온열검사,기능검사료,,검사료,,"200,000",,,EZ776,체온열검사(DITI)-전신,,,
11207264,연세한강병원,동적 족저압측정,기능검사료,,검사료,,"50,000",,,EZ777,동적 족저압측정,,,
11207264,연세한강병원,[검진목적]골밀도검사 (2부위이상),기능검사료,,검사료,,"48,000",,,HC342,[검진목적]골밀도검사 (2부위이상),,,
11207264,연세한강병원,체성분검사,기능검사료,,검사료,,"20,000",,,,체성분검사,,,
11207264,연세한강병원,"Influenza A/B kit [현장검사,인플루엔자검사]",검체검사료,,검사료,,"15,000",,,CZ394,"Influenza A/B kit [현장검사,인플루엔자검사]",,,
11207264,연세한강병원,Anti CCP Antibody[IgG],검체검사료,,검사료,,"50,000",,,CZ432,Anti CCP Antibody[IgG],,,
11207264,연세한강병원,"항글로불린검사-증강법-직접법(Microcoloumn항글로불린법,PEG,폴리브렌)",검체검사료,,검사료,,"7,320",,,D154100C,"항글로불린검사-증강법-직접법(Microcoloumn항글로불린법,PEG)",,,
11207264,연세한강병원,면역화학염색(ER),검체검사료,,검사료,,"51,400",,,C5670006,면역화학염색(ER),,,
11207264,연세한강병원,면역화학염색(PR),검체검사료,,검사료,,"51,400",,,C5670006,면역화학염색(PR),,,
11207264,연세한강병원,HLA-B51 Typing,검체검사료,,검사료,,"93,300",,,CZ909,HLA-B51 Typing,,,
11207264,연세한강병원,인플루엔자바이러스 PCR A&B,검체검사료,,검사료,,"146,080",,,CZ996,인플루엔자바이러스 PCR A&B,,,
11207264,연세한강병원,기생충검사(성충),검체검사료,,검사료,,"20,000",,,,기생충검사(성충),,,
11207264,연세한강병원,하이배리(HIBARRY),치료재료대,,,,"250,000","250,000","500,000",BF0101VT,하이배리(HIBARRY),,,
11207264,연세한강병원,MEDICLORE,치료재료대,,,,"300,000","300,000","800,000",BM2101QT,MEDICLORE,,,
11207264,연세한강병원,MEDISHIELD ANTI-ADHESION GEL,치료재료대,,,,"600,000","600,000","1,100,000",BF0101AW,MEDISHIELD ANTI-ADHESION GEL,,,
11207264,연세한강병원,TRICELL BMC KIT,치료재료대,,,,"1,600,000",,,BL6050GH,TRICELL BMC KIT,,,
11207264,연세한강병원,CHONDRO-GIDE,치료재료대,,,,"3,400,000",,,BL6051VY,CHONDRO-GIDE,,,
11207264,연세한강병원,"SMARTPREP2 BONE MARROW PROCEDURE PACK BMAC2(BMAC2 30-01,BMAC2 60-01,BMAC2 120-01)",치료재료대,,,,"3,400,000",,,BL6051UM,"SMARTPREP2 BONE MARROW PROCEDURE PACK BMAC2(BMAC2 30-01,BMAC2 60-01,BMAC2 120-01)",,,
11207264,연세한강병원,HYALOFAST(HYALURONIC ACID MEMBRANE(지지대)),치료재료대,,,,"1,600,000",,,BL6052UM,HYALOFAST(HYALURONIC ACID MEMBRANE(지지대)),,,
11207264,연세한강병원,(10cm당 산정)10cm Fixing Roll 3M SOFT CLOTH WITH LINER,치료재료대,,,,"1,000",,,BM5101LX,(10cm당 산정)10cm Fixing Roll 3M SOFT CLOTH WITH LINER,,,
11207264,연세한강병원,OPSITE POST-OP(6.5*5),치료재료대,,,,"1,800",,,BM5013CD,OPSITE POST-OP(6.5*5),,,
11207264,연세한강병원,OPSITE POST-OP 9.5*8.5,치료재료대,,,,"3,800",,,BM5013CD,OPSITE POST-OP 9.5*8.5,,,
11207264,연세한강병원,OPSITE POST-OP 10*12,치료재료대,,,,"4,000",,,BM5013CD,OPSITE POST-OP 10*12,,,
11207264,연세한강병원,OPSITE POST-OP 15.5*8.5,치료재료대,,,,"4,500",,,BM5013CD,OPSITE POST-OP 15.5*8.5,,,
11207264,연세한강병원,OPSITE POST-OP 25*10,치료재료대,,,,"6,000",,,BM5013CD,OPSITE POST-OP 25*10,,,
11207264,연세한강병원,OPSITE POST-OP 10*20,치료재료대,,,,"5,500",,,BM5013CD,OPSITE POST-OP 10*20,,,
11207264,연세한강병원,(10cm당 산정)15cm Fixing Roll 3M SOFT CLOTH WITH LINER,치료재료대,,,,"1,500",,,BM5101LX,(10cm당 산정)15cm Fixing Roll 3M SOFT CLOTH WITH LINER,,,
11207264,연세한강병원,일반진단서,제증명료,,,,"10,000",,,PDZ010000,일반진단서,,,
11207264,연세한강병원,일반진단서(추가),제증명료,,,,"1,000",,,PDZ160000,일반진단서(추가),,,
11207264,연세한강병원,건강진단서,제증명료,,,,"20,000",,,PDZ010001,건강진단서,,,
11207264,연세한강병원,건강진단서(영문),제증명료,,,,"40,000",,,,건강진단서(영문),,,
11207264,연세한강병원,건강진단서(특수),제증명료,,,,"70,000",,,,건강진단서(특수),,,
11207264,연세한강병원,건강진단서(추가),제증명료,,,,"1,000",,,PDZ160000,건강진단서(추가),,,
11207264,연세한강병원,근로능력평가용진단서,제증명료,,,,"10,000",,,PDZ010002,근로능력평가용진단서,,,
11207264,연세한강병원,사망진단서,제증명료,,,,"10,000",,,PDZ030000,사망진단서,,,
11207264,연세한강병원,사망진단서(추가),제증명료,,,,"1,000",,,PDZ160000,사망진단서(추가),,,
11207264,연세한강병원,장애진단서 정신적장애(동사무소용),제증명료,,,,"40,000",,,PDZ070002,장애진단서 정신적장애(동사무소용),,,
11207264,연세한강병원,국민연금 장애심사용진단서,제증명료,,,,"15,000",,,PDZ100000,국민연금 장애심사용진단서,,,
11207264,연세한강병원,후유장애진단서,제증명료,,,,"100,000",,,PDZ070003,후유장애진단서,,,
11207264,연세한강병원,후유장애진단서(추가),제증명료,,,,"1,000",,,PDZ160000,후유장애진단서(추가),,,
11207264,연세한강병원,후유장애진단서(맥브라이드),제증명료,,,,"100,000",,,PDZ070003,후유장애진단서(맥브라이드),,,
11207264,연세한강병원,후유장애진단서(맥브라이드)(추가),제증명료,,,,"1,000",,,PDZ160000,후유장애진단서(맥브라이드)(추가),,,
11207264,연세한강병원,위,진정내시경 환자관리료,,검사료,,"50,000",,,VB030,위,,O,
11207264,연세한강병원,대장,진정내시경 환자관리료,,검사료,,"60,000",,,VB030,대장,,O,
11207264,연세한강병원,"위,대장 동시",진정내시경 환자관리료,,검사료,,"100,000",,,VB030,"위,대장 동시",,O,
11207264,연세한강병원,SONO (외래),초음파검사료,,초음파검사료,,"50,000",,,EB401,SONO (외래),,,
11207264,연세한강병원,SONO (정밀),초음파검사료,,초음파검사료,,"100,000",,,EB402,SONO (정밀),,,
11207264,연세한강병원,Sono Guide (편측),초음파검사료,,초음파검사료,,"50,000","50,000","100,000",EB401,Sono Guide (편측),,,
11207264,연세한강병원,SONO Marking,초음파검사료,,초음파검사료,,"50,000",,,EB401,SONO Marking,,,
11207264,연세한강병원,Breast Sono 유방초음파,초음파검사료,,초음파검사료,,"150,000",,,EB421,Breast Sono 유방초음파,,,
11207264,연세한강병원,Appendix sono 복부-충수,초음파검사료,,초음파검사료,,"30,000",,,EB443,Appendix sono 복부-충수,,,
11207264,연세한강병원,Prostate SONO 전립선 초음파),초음파검사료,,초음파검사료,,"100,000",,,EB451,Prostate SONO 전립선 초음파,,,
11207264,연세한강병원,SONO+PDRN 주,초음파검사료,,초음파검사료,,"120,000",,,EB401,SONO+PDRN 주,,,
