병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
서재곤링커병원,풀리코르셋 pully  corset,,,,,,,"120,000",,,,BC1206PV,,
서재곤링커병원,(신형) 마이애미칼라 miami  collar,,,,,,,"200,000",,,,BC1219VP,,
서재곤링커병원,Rapband Polyamid  등,,,,,,,"150,000",,,,BK7000VW,,
서재곤링커병원,Gel Toe  Spreaders,,,,,,,"10,000",,,,BZTS,,
서재곤링커병원,UD FLEX,,,,,,,"200,000",,,,UDFLEX,,
서재곤링커병원,CAST SHOES,,,,,,,"2,700",,,,VM070,,
서재곤링커병원,Thumb brace,,,,,,,"25,000",,,,ZZ357,,
서재곤링커병원,cast shoes / 전규격,,,,,,,"8,000",,,,ZZ358,,
서재곤링커병원,소프트칼라 soft  collar,,,,,,,"10,000",,,,ZZ359,,
서재곤링커병원,Multi finger  splint,,,,,,,"10,000",,,,ZZ360,,
서재곤링커병원,hallux valgus Shoes  -전규격,,,,,,,"40,000",,,,ZZ361,,
수병원,MRI,,,,,,"440,000",,,,,,,
수병원,MRI + 조영촬영,,,,,,"550,000",,,,,,,
수병원,MRI + MRA (Brain),,,,,,"770,000",,,,,,,
수병원,수술후 MRI,,,,,,"220,000",,,,,,,
수병원,초음파검사-단순,,,,,,"33,000",,,,,,,
수병원,초음파검사-중간,,,,,,"55,000",,,,,,,
수병원,초음파검사-복잡,,,,,,"77,000",,,,,,,
수병원,초음파검사-수술(주간),,,,,,"66,000",,,,,,,
수병원,초음파검사-수술(야간),,,,,,"99,000",,,,,,,
수병원,고관절 초음파,,,,,,"110,000",,,,,,,
수병원,심장 초음파,,,,,,"154,000",,,,,,,
수병원,하지 초음파,,,,,,"88,000",,,,,,,
수병원,갑상선 초음파,,,,,,"80,000",,,,,,,
수병원,유방 초음파,,,,,,"70,000",,,,,,,
수병원,목 초음파,,,,,,"100,000",,,,,,,
수병원,전립선 초음파,,,,,,"50,000",,,,,,,
수병원,뇌혈류 + 경동맥(TCD),,,,,,"275,000",,,,,,,
수병원,동맥경화도,,,,,,"66,000",,,,,,,
수병원,항체검사(HIV),,,,,,"45,000",,,,,,,
수병원,항체검사(HCV),,,,,,"45,000",,,,,,,
수병원,TRAP(혈소판 응집 검사),,,,,,"50,000",,,,,,,
수병원,IMA(허혈성 알부민검사),,,,,,"60,000",,,,,,,
수병원,당 알부민,,,,,,"30,000",,,,,,,
수병원,항체검사(Anti-ccp),,,,,,"49,500",,,,,,,
수병원,"DITI(상체,하체)",,,,,,"165,000",,,,,,,
수병원,"DITI(상지,하지)",,,,,,"77,000",,,,,,,
수병원,NFT(신경기능검사) - 한부위당,,,,,,"40,000",,,,,,,
수병원,위 내시경(수면),,,,,,"50,000",,,,,,,
수병원,대장 내시경(수면),,,,,,"80,000",,,,,,,
수병원,위 + 대장 내시경(수면),,,,,,"100,000",,,,,,,
수병원,인플루엔자 항원검사,,,,,,"25,000",,,,,,,
수병원,인대증식주사,,,,,,"44,000",,,,,,,
수병원,PRP(자가 혈소판 풍부 혈장치료술),,,,,,"200,000",,,,,,,
수병원,초음파 + 인대증식주사,,,,,,"88,000",,,,,,,
수병원,"히루안엠주사, 히알라프주사",,,,,,"50,000",,,,,,,
수병원,말린다주(Block),,,,,,"88,000",,,,,,,
수병원,메덱스(수면마취),,,,,,"55,000~110,000",,,,,,,
수병원,오라팡정(대장내시경),,,,,,"45,000",,,,,,,
수병원,피코라이트산,,,,,,"45,000",,,,,,,
수병원,무통주사,,,,,,"153,210",,,,,,,
수병원,"네큐팜, 뉴포팜, 에스팜(진통주사)",,,,,,"15,000",,,,,,,
수병원,HIDR(조직치유촉진제),,,,,,"143,000",,,,,,,
수병원,리젠콜(유착방지제) 1cc,,,,,,"275,000",,,,,,,
수병원,리젠콜(유착방지제) 5cc,,,,,,"550,000",,,,,,,
수병원,DBM(골절치유촉진제),,,,,,"495,000",,,,,,,
수병원,XGENDBM 1cc(BC010KJ),,,,,,"800,000",,,,,,,
수병원,RAFUGEN DBM GEL PRO(BC0103BU),,,,,,"800,000",,,,,,,
수병원,골절치유촉진제(Medfuse) 3cc,,,,,,"1,500,000",,,,,,,
수병원,타우로린(염증소독제),,,,,,"110,000",,,,,,,
수병원,콜라폼A(항생콜라겐창상피복제),,,,,,"220,000",,,,,,,
수병원,징스주(혈액순환제),,,,,,"22,000",,,,,,,
수병원,베노스틴주(철분주사),,,,,,"66,000",,,,,,,
수병원,ATP-S(체력보강제),,,,,,"44,000",,,,,,,
수병원,하이코민(B12),,,,,,"11,000",,,,,,,
수병원,지혈제(플로실헤모스태틱매트릭스),,,,,,"600,000",,,,,,,
수병원,지혈제(노보씰),,,,,,"80,000",,,,,,,
수병원,Allomend(어깨수술),,,,,,"2,500,000",,,,,,,
수병원,TD(파상풍 예방주사),,,,,,"40,000",,,,,,,
수병원,A형간염백신,,,,,,"80,000",,,,,,,
수병원,B형간염백신(유박스),,,,,,"30,000",,,,,,,
수병원,독감 3가 / 4가,,,,,,"30,000 / 40,000",,,,,,,
수병원,폐구균(프리베나),,,,,,"130,000",,,,,,,
수병원,대상포진(조스타),,,,,,"190,000",,,,,,,
수병원,SPO2 Sensor(산소포화도검사센서),,,,,,"22,000",,,,,,,
수병원,추간판내 고주파 열치료술(재료내 포함),,,,,,"2,600,000",,,,,,,
수병원,추간판내 고주파 열치료술(추가),,,,,,"200,000",,,,,,,
수병원,인스틸라젤겔 11mL,,,,,,"15,000",,,,,,,
수병원,신경성형술(재료내 포함),,,,,,"1,350,000",,,,,,,
수병원,브리디온주 2ml,,,,,,"200,000",,,,,,,
수병원,TNK3000 (BC1227RG),,,,,,"35,000",,,,,,,
수병원,Care-Fix (BJ1000VO),,,,,,"30,000",,,,,,,
수병원,Stockinet 6inch(Marins)(BK7000RN),,,,,,"30,000",,,,,,,
수병원,Stockinet 8inch(Marins)(BK7000RN),,,,,,"30,000",,,,,,,
수병원,NS90(항생제주사),,,,,,"7,000",,,,,,,
수병원,프로파인퓨전주(100ml),,,,,,"25,000",,,,,,,
수병원,파라케이주(100ml),,,,,,"25,000",,,,,,,
수병원,이부프로펜주(소아),,,,,,"25,000",,,,,,,
수병원,Tension Band Pin General,,,,,,"150,000",,,,,,,
수병원,셀레뉴원주 2v + 뉴트리헥스,,,,,,"165,000",,,,,,,
수병원,셀레뉴원주,,,,,,"55,000",,,,,,,
수병원,새로나민/뉴트리헥스/오마프원리피드,,,,,,"55,000",,,,,,,
수병원,PNT 빨강,,,,,,"55,000",,,,,,,
수병원,"PNT 노랑, 파랑, 보라",,,,,,"60,000",,,,,,,
수병원,PNT 노랑(1종 추가),,,,,,"70,000",,,,,,,
수병원,PNT 노랑(2종 추가),,,,,,"75,000",,,,,,,
수병원,PNT 수술 후 영양제,,,,,,"80,000",,,,,,,
수병원,엔에스주 110,,,,,,"5,000",,,,,,,
수병원,생리식염키트 250,,,,,,"5,000",,,,,,,
수병원,"멀티블루5, 메리트씨, BBS 외",,,,,,"114,500",,,,,,,
수병원,"히시파겐, 지타코 외",,,,,,"104,500",,,,,,,
수병원,CJ 오마프원페리주(362ml),,,,,,"80,000",,,,,,,
수병원,CJ 오마프원페리주(250ml),,,,,,"70,000",,,,,,,
수병원,CJ 오마프원페리주(100ml),,,,,,"50,000",,,,,,,
수병원,징크온,,,,,,"33,000",,,,,,,
수병원,바이타디주 1ml(Vit D),,,,,,"30,000",,,,,,,
수병원,팔걸이,,,,,,"5,000",,,,,,,
수병원,목발,,,,,,"20,000",,,,,,,
수병원,하블프리,,,,,,"13,000",,,,,,,
수병원,Cast Shoes(칼라),,,,,,"10,000",,,,,,,
수병원,wrist brace,,,,,,"27,500",,,,,,,
수병원,wrist brace(대),,,,,,"33,000",,,,,,,
수병원,wrist thumb,,,,,,"33,000",,,,,,,
수병원,wrist thumb long,,,,,,"38,500",,,,,,,
수병원,tennis elbow,,,,,,"44,000",,,,,,,
수병원,elbow brace,,,,,,"250,000",,,,,,,
수병원,Frog splint (Alumium),,,,,,"11,000",,,,,,,
수병원,손가락(PVC)고정,,,,,,"11,000",,,,,,,
수병원,Mallet finger splint,,,,,,"13,200",,,,,,,
수병원,Dynamic finger splint,,,,,,"27,500",,,,,,,
수병원,finger brace,,,,,,"22,000",,,,,,,
수병원,multi finger splint,,,,,,"11,000",,,,,,,
수병원,Buddy Loops brace(finger),,,,,,"16,500",,,,,,,
수병원,8자붕대,,,,,,"33,000",,,,,,,
수병원,multi sling,,,,,,"33,000",,,,,,,
수병원,어브덕션 브레이스(L-sling),,,,,,"165,000",,,,,,,
수병원,ACL brace,,,,,,"132,000",,,,,,,
수병원,ACL brace(각도조절),,,,,,"250,000",,,,,,,
수병원,MCL brace(Korea),,,,,,"132,000",,,,,,,
수병원,MCL brace(각도조절),,,,,,"220,000",,,,,,,
수병원,PCL brace,,,,,,"275,000",,,,,,,
수병원,Patella brace(Knee Band),,,,,,"44,000",,,,,,,
수병원,무릎보호대,,,,,,"11,000",,,,,,,
수병원,ever step6,,,,,,"88,000",,,,,,,
수병원,ankle power,,,,,,"77,000",,,,,,,
수병원,발목보호대,,,,,,"33,000",,,,,,,
수병원,Achilles Brace(Walker),,,,,,"300,000",,,,,,,
수병원,hard shoes,,,,,,"55,000",,,,,,,
수병원,Rib Band(늑골밴드)/202551,,,,,,"44,000",,,,,,,
수병원,복대(소),,,,,,"5,000",,,,,,,
수병원,복대(대 12),,,,,,"11,000",,,,,,,
수병원,toe band,,,,,,"25,000",,,,,,,
수병원,"ICE Ezrap(Elbow, Shoulder, Knee, Ankle)",,,,,,"70,000",,,,,,,
수병원,ICE Ezrap-Hip,,,,,,"85,000",,,,,,,
수병원,Lumbar corset,,,,,,"88,000",,,,,,,
수병원,soft collar,,,,,,"11,000",,,,,,,
수병원,Toe spreader,,,,,,"11,000",,,,,,,
수병원,thera band(세라밴드),,,,,,"22,000",,,,,,,
수병원,Rope&pulley(로프앤퓨리),,,,,,"33,000",,,,,,,
수병원,T-Bar,,,,,,"22,000",,,,,,,
수병원,Silicone full insole,,,,,,"88,000",,,,,,,
수병원,Heel cup,,,,,,"55,000",,,,,,,
수병원,중족골패드(한 쌍),,,,,,"33,000",,,,,,,
수병원,Philadelphia Collar,,,,,,"70,000",,,,,,,
수병원,바셀린 윤나거즈(5 X 5),,,,,,600,,,,,,,
수병원,바셀린 윤나거즈(10 X 10),,,,,,800,,,,,,,
수병원,슈퍼포어(superpore) 5 X 7,,,,,,"1,000",,,,,,,
수병원,슈퍼포어(superpore) 6 X 9,,,,,,"2,000",,,,,,,
수병원,슈퍼포어(superpore) 9 X 15,,,,,,"2,500",,,,,,,
수병원,슈퍼포어(superpore) 9 X 25,,,,,,"3,000",,,,,,,
수병원,방수밴드(opsite 6.5 X 5),,,,,,"6,000",,,,,,,
수병원,방수밴드(opsite 9.5 X 8.5),,,,,,"6,000",,,,,,,
수병원,방수밴드(opsite fixroll 10 X 10),,,,,,"3,000",,,,,,,
수병원,방수밴드(opsite 20 X 10),,,,,,"23,000",,,,,,,
수병원,코반(coban) 1inch,,,,,,"3,000",,,,,,,
수병원,코반(coban) 3inch,,,,,,"10,000",,,,,,,
수병원,박티그라(10 X 10) / 장당,,,,,,"4,000",,,,,,,
수병원,PEHA 4 X 4,,,,,,"5,000",,,,,,,
수병원,PEHA 8 X 4,,,,,,"6,000",,,,,,,
수병원,라미실원스(외용약) 4g,,,,,,"18,000",,,,,,,
수병원,알보칠(외용약) 5cc,,,,,,"7,000",,,,,,,
수병원,EB-Cold,,,,,,"20,000",,,,,,,
수병원,"Nylon(9 / 0), (10 / 0), (11 / 0)",,,,,,"60,000",,,,,,,
수병원,레노시겔(대),,,,,,"100,000",,,,,,,
수병원,레노시겔(소),,,,,,"50,000",,,,,,,
수병원,켈로코트(연고),,,,,,"40,000",,,,,,,
수병원,포비돈 요오드액 10cc,,,,,,100,,,,,,,
수병원,Dressing set,,,,,,"1,500",,,,,,,
수병원,Dressing Pad,,,,,,"15,000",,,,,,,
수병원,IV Band,,,,,,"6,000",,,,,,,
수병원,IV Intact(소아 arm board),,,,,,"8,000",,,,,,,
수병원,IV SET(Filter IV Line),,,,,,"8,000",,,,,,,
수병원,케이디(내향성발톱치료재료),,,,,,"200,000",,,,,,,
수병원,대퇴신경 PCA,,,,,,"373,000",,,,,,,
수병원,Neo Skin - D (BM500RQ),,,,,,"50,000",,,,,,,
수병원,무피로신나잘연고5g(무피로신칼슘),,,,,,"25,000",,,,,,,
수병원,메피텔(Mepitel) 10 X 18cm,,,,,,"40,000",,,,,,,
수병원,메피텔(Mepitel) 7.5 X 10cm,,,,,,"18,000",,,,,,,
수병원,메피텔(Mepitel) 5 X 7.5cm,,,,,,"12,000",,,,,,,
수병원,도수치료,,,,,,"80,000",,,,,,,
수병원,ESWT(wolf),,,,,,"66,000",,,,,,,
수병원,ESWT(stoze),,,,,,"44,000",,,,,,,
수병원,신장분사,,,,,,"25,000",,,,,,,
수병원,페인스크램블러(1부위),,,,,,"50,000",,,,,,,
수병원,페인스크램블러(2부위),,,,,,"100,000",,,,,,,
수병원,페인스크램블러(3부위),,,,,,"150,000",,,,,,,
수병원,일반진단서,,,,,,"15,000",,,,,,,
수병원,건강진단서,,,,,,"20,000",,,,,,,
수병원,근로능력평가용 진단서,,,,,,"10,000",,,,,,,
수병원,사망진단서,,,,,,"10,000",,,,,,,
수병원,장애진단서(신체적 장애),,,,,,"15,000",,,,,,,
수병원,장애진단서(정신적 장애),,,,,,"40,000",,,,,,,
수병원,후유장애 진단서,,,,,,"100,000",,,,,,,
수병원,병무용 진단서,,,,,,"20,000",,,,,,,
수병원,국민연금 장애심사용 진단서,,,,,,"15,000",,,,,,,
수병원,상해진단서(3주 미만),,,,,,"100,000",,,,,,,
수병원,상해진단서(3주 이상),,,,,,"150,000",,,,,,,
수병원,영문 일반진단서,,,,,,"20,000",,,,,,,
수병원,입퇴원확인서,,,,,,"3,000",,,,,,,
수병원,통원확인서,,,,,,"3,000",,,,,,,
수병원,진료확인서,,,,,,"3,000",,,,,,,
수병원,수술확인서,,,,,,"3,000",,,,,,,
수병원,향후진료비추정서(천만원 미만),,,,,,"50,000",,,,,,,
수병원,향후진료비추정서(천만원 이상),,,,,,"100,000",,,,,,,
수병원,출생증명서,,,,,,"3,000",,,,,,,
수병원,시체검안서,,,,,,"30,000",,,,,,,
수병원,장애인증명서,,,,,,"1,000",,,,,,,
수병원,사산(사태)증명서,,,,,,"10,000",,,,,,,
수병원,입원사실증명서,,,,,,"3,000",,,,,,,
수병원,채용신체검사서(공무원),,,,,,"30,000",,,,,,,
수병원,채용신체검사서(일반),,,,,,"30,000",,,,,,,
수병원,진료기록사본(1~5매),,,,,,"1,000",,,,,,,
수병원,진료기록사본(6매 이상),,,,,,100,,,,,,,
수병원,진료기록영상(필름),,,,,,"5,000",,,,,,,
수병원,진료기록영상(CD),,,,,,"10,000",,,,,,,
수병원,진료기록영상(DVD),,,,,,"20,000",,,,,,,
수병원,제증명서 사본,,,,,,"1,000",,,,,,,
수병원,1인실,,,,,,"150,000",,,,,,,
수병원,보호자식대 / 공기밥 추가,,,,,,"6,000 / 1,000",,,,,,,
수병원,소견서,,,,,,"10,000",,,,,,,
척편한병원,병실차액,,,,,,"180,000원",,,,,1인실,,
척편한병원,병실차액,,,,,,"130,000원",,,,,2인실,,
척편한병원,병실차액,,,,,,"80,000원",,,,,3인실,,
척편한병원,식대,,,,,,"5,000원",,,,,보호자,,
척편한병원,일반진단서,,,,,,"20,000원",,,,,,,
척편한병원,진단서 / 근로능력평가용,,,,,,"10,000원",,,,,,,
척편한병원,입퇴원확인서,,,,,,"3,000원",,,,,퇴원 후,,
척편한병원,상해진단서,,,,,,"100,000원",,,,,3주미만,,
척편한병원,상해진단서,,,,,,"150,000원",,,,,3주이상,,
척편한병원,소견서,,,,,,"10,000원",,,,,,,
척편한병원,병사용진단서,,,,,,"20,000원",,,,,,,
척편한병원,진료(통원)확인서,,,,,,"3,000원",,,,,,,
척편한병원,후유장해진단서,,,,,,"100,000원",,,,,,,
척편한병원,사망진단서,,,,,,"10,000원",,,,,,,
척편한병원,장애진단서,,,,,,"15,000원",,,,,,,
척편한병원,CD복사,,,,,,"10,000원",,,,,"CT,MRI",,
척편한병원,DVD복사(CD용량초과시),,,,,,"20,000원",,,,,"CT,MRI",,
척편한병원,의무기록지복사,,,,,,100원,,,,,6장이상(장당),,
척편한병원,의무기록지복사,,,,,,"1,000원",,,,,5장미만,,
척편한병원,진료비세부내역서(첫발행은무료),,,,,,"1,000원",,,,,건당,,
척편한병원,MRI,,,,,,"420,000원",,,,,부위 당,,
척편한병원,MRI 척추/요천추-흉추와 동시촬영,,,,,,"480,000원",,,,,MRI T-L spine,,
척편한병원,MRI,,,,,,"650,000원",,,,,목/어깨,,
척편한병원,MRI,,,,,,"650,000원",,,,,양측,,
척편한병원,MRI(척추),,,,,,"350,000원",,,,,수술후,,
척편한병원,MRI(기타관절),,,,,,"250,000원",,,,,수술후,,
척편한병원,MRI 진단료 / 혈관 / 뇌혈관,,,,,,"300,000원",,,,,MRA Brain 혈관,,
척편한병원,"MRI 진단료 / 뇌[뇌,해마] /뇌",,,,,,"420,000원",,,,,뇌 MRI,,
척편한병원,"MRA / 뇌[뇌,해마] /뇌",,,,,,"700,000원",,,,,MRA Brain,,
척편한병원,초음파,,,,,,"100,000원",,,,,,,
척편한병원,심장초음파,,,,,,"200,000원",,,,,,,
척편한병원,Doppler,,,,,,"150,000원",,,,,,,
척편한병원,경동맥 초음파,,,,,,"150,000원",,,,,,,
척편한병원,DITI,,,,,,"150,000원",,,,,상지,,
척편한병원,DITI,,,,,,"150,000원",,,,,하지,,
척편한병원,DITI,,,,,,"280,000원",,,,,전신,,
척편한병원,Floseal 5ml,,,,,,"1,000,000원",,,,,재료대,,
척편한병원,체외충격파 1회 ESWT,,,,,,"50,000원",,,,,1회,,
척편한병원,체외충격파 3회 ESWT,,,,,,"120,000원",,,,,3회,,
척편한병원,FIMS,,,,,,"90,000원",,,,,,,
척편한병원,PAIN VISION,,,,,,"100,000원",,,,,,,
척편한병원,유착방지제-말린다주,,,,,,"70,000원",,,,,,,
척편한병원,유착방지제-하이베리,,,,,,"500,000원",,,,,,,
척편한병원,플로실,,,,,,"1,000,000원",,,,,,,
척편한병원,DBM,,,,,,"1,200,000원",,,,,3cc,,
척편한병원,DBM,,,,,,"700,000원",,,,,1cc,,
척편한병원,채용신체검사,,,,,,"30,000원",,,,,,,
척편한병원,영문진단서,,,,,,"20,000원",,,,,,,
척편한병원,도수치료,,,,,,"180,000원",,,,,1회,,
척편한병원,도수치료,,,,,,"1,500,000원",,,,,10회,,
척편한병원,항CCP항체 [lgG],,,,,,"77,000원",,,,,검체검사료,,
척편한병원,증식치료/사지관절부위,,,,,,"100,000원",,,,,이학요법료,,
척편한병원,증식치료/척추부위,,,,,,"100,000원",,,,,이학요법료,,
척편한병원,추간판내 고주파 열치료술,,,,,,"2,500,000원",,,,,처치 및 수술료 / 척추시술,,
척편한병원,신경성형술 /경피적경막외강 신경성형술,,,,,,"1,400,000원",,,,,처치 및 수술료 / 척추시술,,
척편한병원,신경성형술/내시경적경막외강신경근성형술,,,,,,"1,400,000원",,,,,처치 및 수술료 / 척추시술,,
척편한병원,경피적 풍선확장 경막외강 신경성형술,,,,,,"2,400,000원",,,,,처치 및 수술료 / 척추시술,,
척편한병원,카비파라세타몰주(아세트아미노펜),,,,,,"25,000원",,,,,,,
척편한병원,스카이조스터주,,,,,,"160,000원",,,,,대상포진 백신,,
척편한병원,단순초음파-II,,,,,,"70,000원",,,,,,,
척편한병원,녹십자티디백신프리필드시린지주,,,,,,"40,000원",,,,,,,
척편한병원,티디부스터에스에스아이주,,,,,,"40,000원",,,,,,,
척편한병원,코박스인플루4가PF주,,,,,,"35,000원",,,,,,,
울들병원,1인실,상급병실차액,,,,,,"196,940",,VA011,(행위)1-1장 상급병실료,,,
울들병원,요임신반응검사(Urine-HCG),요검사,,,,,,"5,000",,B0260,(행위)2장 검사료,,,
울들병원,호모시스테인(Homocystein)검사,"지질, 영양관련검사",,,,,,"40,000",,CZ133,(행위)2장 검사료,,,
울들병원,인플루엔자A.B바이러스항원검사(현장검사),감염증기타검사,,,,,,"25,000",,CZ394,(행위)2장 검사료,,,
울들병원,항CCP항체(IgG),자가면역질환검사,,,,,,"50,000",,CZ432,(행위)2장 검사료,,,
울들병원,CLO TEST,미생물검사,,,,,,"20,000",,B4151,(행위)2장 검사료,,,
울들병원,폐렴 연쇄상구균 소변항원,미생물검사,,,,,,"30,600",,CZ398,(행위)2장 검사료,,,
울들병원,적외선체온열검사(DITI),"외피,근골기능검사",,,,,,"150,000",,EZ776,(행위)2장 검사료,,,
울들병원,"HCV 항체검사 [간이검사,키트를 이용한 경우]",면역혈청검사,,,,,,"45,000",,CZ492,(행위)2장 검사료,,,
울들병원,허혈성 변형 알부민 검사,심근허혈 진단검사,,,,,,"50,000",,CZ246,(행위)2장 검사료,,,
울들병원,인플루엔자바이러스 A&B,면역혈청검사,,,,,,"120,000",,CZ996,(행위)2장 검사료,,,
울들병원,수면유도비용(위),내시경검사,,,,,,"60,000",,6111,기타,,,
울들병원,수면유도비용(대장),내시경검사,,,,,,"70,000",,6111-1,기타,,,
울들병원,"수면유도비용(위,대장동시)",내시경검사,,,,,,"100,000",,6111-2,기타,,,
울들병원,하복부초음파,복부,,,,,,"100,000",,EB450~7,(행위)2-1장 초음파검사료,,,
울들병원,하복부(부분-신장)초음파,복부,,,,,,"50,000",,EB450~7,(행위)2-1장 초음파검사료,,,
울들병원,두경부초음파,경부,,,,,,"100,000",,EB411~6,(행위)2-1장 초음파검사료,,,
울들병원,경동맥 초음파,경부,,,,,,"120,000",,E9411,(행위)2-1장 초음파검사료,,,
울들병원,갑상선초음파,경부,,,,,,"80,000",,EB414,(행위)2-1장 초음파검사료,,,
울들병원,척추초음파,척추,,,,,,"100,000",,나946,(행위)2-1장 초음파검사료,,,
울들병원,기타부위 초음파,기타,,,,,,"100,000",,EB45~EB46,(행위)2-1장 초음파검사료,,,
울들병원,유방초음파,흉부,,,,,,"80,000",,EB421,(행위)2-1장 초음파검사료,,,
울들병원,유도목적 초음파,기타,,,,,,"100,000",,EB562,(행위)2-1장 초음파검사료,,,
울들병원,유도목적 초음파(당일 진단초음파 후 시행시),기타,,,,,,"50,000",,EB562,(행위)2-1장 초음파검사료,,,
울들병원,SONO-Guide Aspiration(SPINE),기타,,,,,,"200,000",,EB562,(행위)2-1장 초음파검사료,,,
울들병원,SONO-Guide Aspiration(기타),기타,,,,,,"180,000",,EB562,(행위)2-1장 초음파검사료,,,
울들병원,Sonoguide Aspiration-Thyroid,기타,,,,,,"150,000",,EB562,(행위)2-1장 초음파검사료,,,
울들병원,SONO-Guide Biopsy,기타,,,,,,"200,000",,EB562,(행위)2-1장 초음파검사료,,,
울들병원,Carotid Doppler,경부,,,,,,"150,000",,EB482,(행위)2-1장 초음파검사료,,,
울들병원,도플러 초음파,기타,,,,,,"150,000",,EB484/8,(행위)2-1장 초음파검사료,,,
울들병원,Lower Extremity Vein Sono,기타,,,,,,"100,000",,EB488,(행위)2-1장 초음파검사료,,,
울들병원,Cardiac Sono(심장초음파),기타,,,,,,"150,000",,EB431,(행위)2-1장 초음파검사료,,,
울들병원,C-SPINE MRI,척추,,,,,,"430,000",,HE109,(행위)3-2장 MRI,,,
울들병원,T-SPINE MRI,척추,,,,,,"430,000",,HE110,(행위)3-2장 MRI,,,
울들병원,L-SPINE MRI,척추,,,,,,"430,000",,HE111,(행위)3-2장 MRI,,,
울들병원,C-SPINE MRI + CTL(전척추추가),척추,,,,,,"480,000",,HE109,(행위)3-2장 MRI,,,
울들병원,T-SPINE MRI + CTL(전척추추가),척추,,,,,,"480,000",,HE110,(행위)3-2장 MRI,,,
울들병원,L-SPINE MRI + CTL(전척추추가),척추,,,,,,"480,000",,HE111,(행위)3-2장 MRI,,,
울들병원,C-SPINE MRI + 조영제,척추,,,,,,"530,000",,HE209,(행위)3-2장 MRI,,,
울들병원,T-SPINE MRI + 조영제,척추,,,,,,"530,000",,HE210,(행위)3-2장 MRI,,,
울들병원,L-SPINE MRI + 조영제,척추,,,,,,"530,000",,HE211,(행위)3-2장 MRI,,,
울들병원,C-SPINE MRI + 조영제 + CTL(전척추추가),척추,,,,,,"580,000",,HE209,(행위)3-2장 MRI,,,
울들병원,T-SPINE MRI + 조영제 + CTL(전척추추가),척추,,,,,,"580,000",,HE210,(행위)3-2장 MRI,,,
울들병원,L-SPINE MRI + 조영제 + CTL(전척추추가),척추,,,,,,"580,000",,HE211,(행위)3-2장 MRI,,,
울들병원,CTL추가,척추,,,,,,"150,000",,HE109~111,(행위)3-2장 MRI,,,
울들병원,CTL saggital/axial 추가,척추,,,,,,"150,000",,HE109~111,(행위)3-2장 MRI,,,
울들병원,조영제추가,척추,,,,,,"150,000",,MRI-EN,(행위)3-2장 MRI,,,
울들병원,MRI 2-series 또는 PD series,척추,,,,,,"200,000",,,(행위)3-2장 MRI,,,
울들병원,MRI 2-series + CTL,척추,,,,,,"300,000",,MRI-FU-CTL,(행위)3-2장 MRI,,,
울들병원,C-SPINE Foraminal MRI,척추,,,,,,"250,000",,HE409,(행위)3-2장 MRI,,,
울들병원,T-SPINE Foraminal MRI,척추,,,,,,"250,000",,HE410,(행위)3-2장 MRI,,,
울들병원,L-S SPINE Foraminal MRI,척추,,,,,,"250,000",,HE411,(행위)3-2장 MRI,,,
울들병원,SPINE Foraminal MRI + 조영제,척추,,,,,,"350,000",,HE209~211,(행위)3-2장 MRI,,,
울들병원,SPINE Myelo - MRI,척추,,,,,,"200,000",,HE112,(행위)3-2장 MRI,,,
울들병원,MRI T2 sagittal,척추,,,,,,"150,000",,L-MRI-T4,(행위)3-2장 MRI,,,
울들병원,MRI T2 sagittal / axial,척추,,,,,,"200,000",,L-MRI-T3,(행위)3-2장 MRI,,,
울들병원,꼬리뼈 MRI,척추,,,,,,"430,000",,HE111,(행위)3-2장 MRI,,,
울들병원,꼬리뼈 MRI (추가촬영),척추,,,,,,"300,000",,HE111,(행위)3-2장 MRI,,,
울들병원,Brain MRI,뇌,,,,,,"480,000",,HE101,(행위)3-2장 MRI,,,
울들병원,Brain MRI + 조영제,뇌,,,,,,"580,000",,HE201,(행위)3-2장 MRI,,,
울들병원,Brain MRI + Angio,뇌,,,,,,"580,000",,HE201,(행위)3-2장 MRI,,,
울들병원,Brain MRI + Angio + Enhance,뇌,,,,,,"650,000",,HE201,(행위)3-2장 MRI,,,
울들병원,Brain MRI T2 Axial,뇌,,,,,,"150,000",,HE409,(행위)3-2장 MRI,,,
울들병원,MRI Shoulder,근골격,,,,,,"400,000",,HE115,(행위)3-8장 MRI,,,
울들병원,MRI Shoulder + Enhance,근골격,,,,,,"500,000",,HE215,(행위)3-8장 MRI,,,
울들병원,MRI Elbow,근골격,,,,,,"400,000",,HE116,(행위)3-7장 MRI,,,
울들병원,MRI Elbow + Enhance,근골격,,,,,,"500,000",,HE216,(행위)3-7장 MRI,,,
울들병원,MRI Wrist,근골격,,,,,,"400,000",,HE117,(행위)3-6장 MRI,,,
울들병원,MRI Wrist + Enhance,근골격,,,,,,"500,000",,HE217,(행위)3-6장 MRI,,,
울들병원,MRI Knee,근골격,,,,,,"400,000",,HE120,(행위)3-5장 MRI,,,
울들병원,MRI Knee + Enhance,근골격,,,,,,"500,000",,HE220,(행위)3-5장 MRI,,,
울들병원,MRI Ankle,근골격,,,,,,"400,000",,HE121,(행위)3-4장 MRI,,,
울들병원,MRI Ankle + Enhance,근골격,,,,,,"500,000",,HE221,(행위)3-4장 MRI,,,
