,Unnamed: 0,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
14979,14979,수병원,초음파검사-단순,,,,,"33,000",,,,,,,
14980,14980,수병원,초음파검사-중간,,,,,"55,000",,,,,,,
14981,14981,수병원,초음파검사-복잡,,,,,"77,000",,,,,,,
14982,14982,수병원,초음파검사-수술(주간),,,,,"66,000",,,,,,,
14983,14983,수병원,초음파검사-수술(야간),,,,,"99,000",,,,,,,
14984,14984,수병원,고관절 초음파,,,,,"110,000",,,,,,,
14985,14985,수병원,심장 초음파,,,,,"154,000",,,,,,,
14986,14986,수병원,하지 초음파,,,,,"88,000",,,,,,,
14987,14987,수병원,갑상선 초음파,,,,,"80,000",,,,,,,
14988,14988,수병원,유방 초음파,,,,,"70,000",,,,,,,
14989,14989,수병원,목 초음파,,,,,"100,000",,,,,,,
14990,14990,수병원,전립선 초음파,,,,,"50,000",,,,,,,
14991,14991,수병원,뇌혈류 + 경동맥(TCD),,,,,"275,000",,,,,,,
14992,14992,수병원,동맥경화도,,,,,"66,000",,,,,,,
14993,14993,수병원,항체검사(HIV),,,,,"45,000",,,,,,,
14994,14994,수병원,항체검사(HCV),,,,,"45,000",,,,,,,
14995,14995,수병원,TRAP(혈소판 응집 검사),,,,,"50,000",,,,,,,
14996,14996,수병원,IMA(허혈성 알부민검사),,,,,"60,000",,,,,,,
14997,14997,수병원,당 알부민,,,,,"30,000",,,,,,,
14998,14998,수병원,항체검사(Anti-ccp),,,,,"49,500",,,,,,,
14999,14999,수병원,"DITI(상체,하체)",,,,,"165,000",,,,,,,
15000,15000,수병원,"DITI(상지,하지)",,,,,"77,000",,,,,,,
15001,15001,수병원,NFT(신경기능검사) - 한부위당,,,,,"40,000",,,,,,,
15002,15002,수병원,위 내시경(수면),,,,,"50,000",,,,,,,
15003,15003,수병원,대장 내시경(수면),,,,,"80,000",,,,,,,
15004,15004,수병원,위 + 대장 내시경(수면),,,,,"100,000",,,,,,,
15005,15005,수병원,인플루엔자 항원검사,,,,,"25,000",,,,,,,
15006,15006,수병원,인대증식주사,,,,,"44,000",,,,,,,
15007,15007,수병원,PRP(자가 혈소판 풍부 혈장치료술),,,,,"200,000",,,,,,,
15008,15008,수병원,초음파 + 인대증식주사,,,,,"88,000",,,,,,,
15009,15009,수병원,"히루안엠주사, 히알라프주사",,,,,"50,000",,,,,,,
15010,15010,수병원,말린다주(Block),,,,,"88,000",,,,,,,
15011,15011,수병원,메덱스(수면마취),,,,,"55,000~110,000",,,,,,,
15012,15012,수병원,오라팡정(대장내시경),,,,,"45,000",,,,,,,
15013,15013,수병원,피코라이트산,,,,,"45,000",,,,,,,
15014,15014,수병원,무통주사,,,,,"153,210",,,,,,,
15015,15015,수병원,"네큐팜, 뉴포팜, 에스팜(진통주사)",,,,,"15,000",,,,,,,
15016,15016,수병원,HIDR(조직치유촉진제),,,,,"143,000",,,,,,,
15017,15017,수병원,리젠콜(유착방지제) 1cc,,,,,"275,000",,,,,,,
15018,15018,수병원,리젠콜(유착방지제) 5cc,,,,,"550,000",,,,,,,
15019,15019,수병원,DBM(골절치유촉진제),,,,,"495,000",,,,,,,
15020,15020,수병원,XGENDBM 1cc(BC010KJ),,,,,"800,000",,,,,,,
15021,15021,수병원,RAFUGEN DBM GEL PRO(BC0103BU),,,,,"800,000",,,,,,,
15022,15022,수병원,골절치유촉진제(Medfuse) 3cc,,,,,"1,500,000",,,,,,,
15023,15023,수병원,타우로린(염증소독제),,,,,"110,000",,,,,,,
15024,15024,수병원,콜라폼A(항생콜라겐창상피복제),,,,,"220,000",,,,,,,
15025,15025,수병원,징스주(혈액순환제),,,,,"22,000",,,,,,,
15026,15026,수병원,베노스틴주(철분주사),,,,,"66,000",,,,,,,
15027,15027,수병원,ATP-S(체력보강제),,,,,"44,000",,,,,,,
15028,15028,수병원,하이코민(B12),,,,,"11,000",,,,,,,
15029,15029,수병원,지혈제(플로실헤모스태틱매트릭스),,,,,"600,000",,,,,,,
15030,15030,수병원,지혈제(노보씰),,,,,"80,000",,,,,,,
15031,15031,수병원,Allomend(어깨수술),,,,,"2,500,000",,,,,,,
15032,15032,수병원,TD(파상풍 예방주사),,,,,"40,000",,,,,,,
15033,15033,수병원,A형간염백신,,,,,"80,000",,,,,,,
15034,15034,수병원,B형간염백신(유박스),,,,,"30,000",,,,,,,
15035,15035,수병원,독감 3가 / 4가,,,,,"30,000 / 40,000",,,,,,,
15036,15036,수병원,폐구균(프리베나),,,,,"130,000",,,,,,,
15037,15037,수병원,대상포진(조스타),,,,,"190,000",,,,,,,
15038,15038,수병원,SPO2 Sensor(산소포화도검사센서),,,,,"22,000",,,,,,,
15039,15039,수병원,추간판내 고주파 열치료술(재료내 포함),,,,,"2,600,000",,,,,,,
15040,15040,수병원,추간판내 고주파 열치료술(추가),,,,,"200,000",,,,,,,
15041,15041,수병원,인스틸라젤겔 11mL,,,,,"15,000",,,,,,,
15042,15042,수병원,신경성형술(재료내 포함),,,,,"1,350,000",,,,,,,
15043,15043,수병원,브리디온주 2ml,,,,,"200,000",,,,,,,
15044,15044,수병원,TNK3000 (BC1227RG),,,,,"35,000",,,,,,,
15045,15045,수병원,Care-Fix (BJ1000VO),,,,,"30,000",,,,,,,
15046,15046,수병원,Stockinet 6inch(Marins)(BK7000RN),,,,,"30,000",,,,,,,
15047,15047,수병원,Stockinet 8inch(Marins)(BK7000RN),,,,,"30,000",,,,,,,
15048,15048,수병원,NS90(항생제주사),,,,,"7,000",,,,,,,
15049,15049,수병원,프로파인퓨전주(100ml),,,,,"25,000",,,,,,,
15050,15050,수병원,파라케이주(100ml),,,,,"25,000",,,,,,,
15051,15051,수병원,이부프로펜주(소아),,,,,"25,000",,,,,,,
15052,15052,수병원,Tension Band Pin General,,,,,"150,000",,,,,,,
15053,15053,수병원,셀레뉴원주 2v + 뉴트리헥스,,,,,"165,000",,,,,,,
15054,15054,수병원,셀레뉴원주,,,,,"55,000",,,,,,,
15055,15055,수병원,뉴트리헥스/오마프원리피드,,,,,"55,000",,,,,,,
15056,15056,수병원,PNT 빨강,,,,,"55,000",,,,,,,
15057,15057,수병원,"PNT 노랑, 파랑, 보라",,,,,"60,000",,,,,,,
15058,15058,수병원,PNT 노랑(1종 추가),,,,,"70,000",,,,,,,
15059,15059,수병원,PNT 노랑(2종 추가),,,,,"75,000",,,,,,,
15060,15060,수병원,PNT 수술 후 영양제,,,,,"80,000",,,,,,,
15061,15061,수병원,엔에스주 110,,,,,"5,000",,,,,,,
15062,15062,수병원,생리식염키트 250,,,,,"5,000",,,,,,,
15063,15063,수병원,CJ 오마프원페리주(362ml),,,,,"80,000",,,,,,,
15064,15064,수병원,CJ 오마프원리피드(250ml),,,,,"70,000",,,,,,,
15065,15065,수병원,CJ 오마프원리피드(100ml),,,,,"50,000",,,,,,,
15066,15066,수병원,징크온,,,,,"33,000",,,,,,,
15067,15067,수병원,바이타디주 1ml(Vit D),,,,,"30,000",,,,,,,
15068,15068,수병원,팔걸이,,,,,"5,000",,,,,,,
15069,15069,수병원,목발,,,,,"20,000",,,,,,,
15070,15070,수병원,하블프리,,,,,"13,000",,,,,,,
15071,15071,수병원,Cast Shoes(칼라),,,,,"10,000",,,,,,,
15072,15072,수병원,wrist brace,,,,,"27,500",,,,,,,
15073,15073,수병원,wrist brace(대),,,,,"33,000",,,,,,,
15074,15074,수병원,wrist thumb,,,,,"33,000",,,,,,,
15075,15075,수병원,wrist thumb long,,,,,"38,500",,,,,,,
15076,15076,수병원,tennis elbow,,,,,"44,000",,,,,,,
15077,15077,수병원,elbow brace,,,,,"250,000",,,,,,,
15078,15078,수병원,Frog splint (Alumium),,,,,"11,000",,,,,,,
15079,15079,수병원,손가락(PVC)고정,,,,,"11,000",,,,,,,
15080,15080,수병원,Mallet finger splint,,,,,"13,200",,,,,,,
15081,15081,수병원,Dynamic finger splint,,,,,"27,500",,,,,,,
15082,15082,수병원,finger brace,,,,,"22,000",,,,,,,
15083,15083,수병원,multi finger splint,,,,,"11,000",,,,,,,
15084,15084,수병원,Buddy Loops brace(finger),,,,,"16,500",,,,,,,
15085,15085,수병원,8자붕대,,,,,"33,000",,,,,,,
15086,15086,수병원,multi sling,,,,,"33,000",,,,,,,
15087,15087,수병원,어브덕션 브레이스(L-sling),,,,,"165,000",,,,,,,
15088,15088,수병원,ACL brace,,,,,"132,000",,,,,,,
15089,15089,수병원,ACL brace(각도조절),,,,,"250,000",,,,,,,
15090,15090,수병원,MCL brace(Korea),,,,,"132,000",,,,,,,
15091,15091,수병원,MCL brace(각도조절),,,,,"220,000",,,,,,,
15092,15092,수병원,PCL brace,,,,,"275,000",,,,,,,
15093,15093,수병원,Patella brace(Knee Band),,,,,"44,000",,,,,,,
15094,15094,수병원,무릎보호대,,,,,"11,000",,,,,,,
15095,15095,수병원,ever step6,,,,,"88,000",,,,,,,
15096,15096,수병원,ankle power,,,,,"77,000",,,,,,,
15097,15097,수병원,발목보호대,,,,,"33,000",,,,,,,
15098,15098,수병원,Achilles Brace(Walker),,,,,"300,000",,,,,,,
15099,15099,수병원,hard shoes,,,,,"55,000",,,,,,,
15100,15100,수병원,Rib Band(늑골밴드)/202551,,,,,"44,000",,,,,,,
15101,15101,수병원,복대(소),,,,,"5,000",,,,,,,
15102,15102,수병원,복대(대 12),,,,,"11,000",,,,,,,
15103,15103,수병원,toe band,,,,,"25,000",,,,,,,
15104,15104,수병원,"ICE Ezrap(Elbow, Shoulder, Knee, Ankle)",,,,,"70,000",,,,,,,
15105,15105,수병원,ICE Ezrap-Hip,,,,,"85,000",,,,,,,
15106,15106,수병원,Lumbar corset,,,,,"88,000",,,,,,,
15107,15107,수병원,soft collar,,,,,"11,000",,,,,,,
15108,15108,수병원,Toe spreader,,,,,"11,000",,,,,,,
15109,15109,수병원,thera band(세라밴드),,,,,"22,000",,,,,,,
15110,15110,수병원,Rope&pulley(로프앤퓨리),,,,,"33,000",,,,,,,
15111,15111,수병원,T-Bar,,,,,"22,000",,,,,,,
15112,15112,수병원,Silicone full insole,,,,,"88,000",,,,,,,
15113,15113,수병원,Heel cup,,,,,"55,000",,,,,,,
15114,15114,수병원,중족골패드(한 쌍),,,,,"33,000",,,,,,,
15115,15115,수병원,Philadelphia Collar,,,,,"70,000",,,,,,,
15116,15116,수병원,바셀린 윤나거즈(5 X 5),,,,,900,,,,,,,
15117,15117,수병원,바셀린 윤나거즈(10 X 10),,,,,1300,,,,,,,
15118,15118,수병원,슈퍼포어(superpore) 5 X 7,,,,,"1,000",,,,,,,
15119,15119,수병원,슈퍼포어(superpore) 6 X 9,,,,,"2,000",,,,,,,
15120,15120,수병원,슈퍼포어(superpore) 9 X 15,,,,,"2,500",,,,,,,
15121,15121,수병원,슈퍼포어(superpore) 9 X 25,,,,,"3,000",,,,,,,
15122,15122,수병원,방수밴드(opsite 6.5 X 5),,,,,"6,000",,,,,,,
15123,15123,수병원,방수밴드(opsite 9.5 X 8.5),,,,,"6,000",,,,,,,
15124,15124,수병원,방수밴드(opsite fixroll 10 X 10),,,,,"3,000",,,,,,,
15125,15125,수병원,방수밴드(opsite 20 X 10),,,,,"23,000",,,,,,,
15126,15126,수병원,코반(coban) 1inch,,,,,"3,000",,,,,,,
15127,15127,수병원,코반(coban) 3inch,,,,,"10,000",,,,,,,
15128,15128,수병원,박티그라(10 X 10) / 장당,,,,,"4,000",,,,,,,
15129,15129,수병원,PEHA 4 X 4,,,,,"5,000",,,,,,,
15130,15130,수병원,PEHA 8 X 4,,,,,"6,000",,,,,,,
15131,15131,수병원,라미실원스(외용약) 4g,,,,,"18,000",,,,,,,
15132,15132,수병원,알보칠(외용약) 5cc,,,,,"7,000",,,,,,,
15133,15133,수병원,EB-Cold,,,,,"20,000",,,,,,,
15134,15134,수병원,"Nylon(9 / 0), (10 / 0), (11 / 0)",,,,,"60,000",,,,,,,
15135,15135,수병원,레노시겔(대),,,,,"100,000",,,,,,,
15136,15136,수병원,레노시겔(소),,,,,"50,000",,,,,,,
15137,15137,수병원,켈로코트(연고),,,,,"40,000",,,,,,,
15138,15138,수병원,포비돈 요오드액 10cc,,,,,100,,,,,,,
15139,15139,수병원,Dressing set,,,,,"1,500",,,,,,,
15140,15140,수병원,Dressing Pad,,,,,"15,000",,,,,,,
15141,15141,수병원,IV Band,,,,,"6,000",,,,,,,
15142,15142,수병원,IV Intact(소아 arm board),,,,,"8,000",,,,,,,
15143,15143,수병원,IV SET(Filter IV Line),,,,,"8,000",,,,,,,
15144,15144,수병원,케이디(내향성발톱치료재료),,,,,"200,000",,,,,,,
15145,15145,수병원,대퇴신경 PCA,,,,,"373,000",,,,,,,
15146,15146,수병원,Neo Skin - D (BM500RQ),,,,,"50,000",,,,,,,
15147,15147,수병원,무피로신나잘연고5g(무피로신칼슘),,,,,"25,000",,,,,,,
15148,15148,수병원,메피텔(Mepitel) 10 X 18cm,,,,,"40,000",,,,,,,
15149,15149,수병원,메피텔(Mepitel) 7.5 X 10cm,,,,,"18,000",,,,,,,
15150,15150,수병원,메피텔(Mepitel) 5 X 7.5cm,,,,,"12,000",,,,,,,
15151,15151,수병원,도수치료,,,,,"80,000",,,,,,,
15152,15152,수병원,ESWT(wolf),,,,,"66,000",,,,,,,
15153,15153,수병원,ESWT(stoze),,,,,"44,000",,,,,,,
15154,15154,수병원,신장분사,,,,,"25,000",,,,,,,
15155,15155,수병원,페인스크램블러(1부위),,,,,"50,000",,,,,,,
15156,15156,수병원,페인스크램블러(2부위),,,,,"100,000",,,,,,,
15157,15157,수병원,페인스크램블러(3부위),,,,,"150,000",,,,,,,
15158,15158,수병원,일반진단서,,,,,"15,000",,,,,,,
15159,15159,수병원,건강진단서,,,,,"20,000",,,,,,,
15160,15160,수병원,근로능력평가용 진단서,,,,,"10,000",,,,,,,
15161,15161,수병원,사망진단서,,,,,"10,000",,,,,,,
15162,15162,수병원,장애진단서(신체적 장애),,,,,"15,000",,,,,,,
15163,15163,수병원,장애진단서(정신적 장애),,,,,"40,000",,,,,,,
15164,15164,수병원,후유장애 진단서,,,,,"100,000",,,,,,,
15165,15165,수병원,병무용 진단서,,,,,"20,000",,,,,,,
15166,15166,수병원,국민연금 장애심사용 진단서,,,,,"15,000",,,,,,,
15167,15167,수병원,상해진단서(3주 미만),,,,,"100,000",,,,,,,
15168,15168,수병원,상해진단서(3주 이상),,,,,"150,000",,,,,,,
15169,15169,수병원,영문 일반진단서,,,,,"20,000",,,,,,,
15170,15170,수병원,입퇴원확인서,,,,,"3,000",,,,,,,
15171,15171,수병원,통원확인서,,,,,"3,000",,,,,,,
15172,15172,수병원,진료확인서,,,,,"3,000",,,,,,,
15173,15173,수병원,수술확인서,,,,,"3,000",,,,,,,
15174,15174,수병원,향후진료비추정서(천만원 미만),,,,,"50,000",,,,,,,
15175,15175,수병원,향후진료비추정서(천만원 이상),,,,,"100,000",,,,,,,
15176,15176,수병원,출생증명서,,,,,"3,000",,,,,,,
15177,15177,수병원,시체검안서,,,,,"30,000",,,,,,,
15178,15178,수병원,장애인증명서,,,,,"1,000",,,,,,,
15179,15179,수병원,사산(사태)증명서,,,,,"10,000",,,,,,,
15180,15180,수병원,입원사실증명서,,,,,"3,000",,,,,,,
15181,15181,수병원,채용신체검사서(공무원),,,,,"30,000",,,,,,,
15182,15182,수병원,채용신체검사서(일반),,,,,"30,000",,,,,,,
15183,15183,수병원,진료기록사본(1~5매),,,,,"1,000",,,,,,,
15184,15184,수병원,진료기록사본(6매 이상),,,,,100,,,,,,,
15185,15185,수병원,진료기록영상(필름),,,,,"5,000",,,,,,,
15186,15186,수병원,진료기록영상(CD),,,,,"10,000",,,,,,,
15187,15187,수병원,진료기록영상(DVD),,,,,"20,000",,,,,,,
15188,15188,수병원,제증명서 사본,,,,,"1,000",,,,,,,
15189,15189,수병원,1인실,,,,,"150,000",,,,,,,
15190,15190,수병원,보호자식대 / 공기밥 추가,,,,,"6,000 / 1,000",,,,,,,
15191,15191,수병원,소견서,,,,,"10,000",,,,,,,
15192,15192,척편한병원,병실차액,,,,,"180,000원",,,,,1인실,,
15193,15193,척편한병원,병실차액,,,,,"130,000원",,,,,2인실,,
15194,15194,척편한병원,병실차액,,,,,"80,000원",,,,,3인실,,
15195,15195,척편한병원,식대,,,,,"5,000원",,,,,보호자,,
15196,15196,척편한병원,일반진단서,,,,,"20,000원",,,,,,,
15197,15197,척편한병원,진단서 / 근로능력평가용,,,,,"10,000원",,,,,,,
15198,15198,척편한병원,입퇴원확인서,,,,,"3,000원",,,,,퇴원 후,,
15199,15199,척편한병원,상해진단서,,,,,"100,000원",,,,,3주미만,,
15200,15200,척편한병원,상해진단서,,,,,"150,000원",,,,,3주이상,,
15201,15201,척편한병원,소견서,,,,,"10,000원",,,,,,,
15202,15202,척편한병원,병사용진단서,,,,,"20,000원",,,,,,,
15203,15203,척편한병원,진료(통원)확인서,,,,,"3,000원",,,,,,,
15204,15204,척편한병원,후유장해진단서,,,,,"100,000원",,,,,,,
15205,15205,척편한병원,사망진단서,,,,,"10,000원",,,,,,,
15206,15206,척편한병원,장애진단서,,,,,"15,000원",,,,,,,
15207,15207,척편한병원,CD복사,,,,,"10,000원",,,,,"CT,MRI",,
15208,15208,척편한병원,DVD복사(CD용량초과시),,,,,"20,000원",,,,,"CT,MRI",,
15209,15209,척편한병원,의무기록지복사,,,,,100원,,,,,6장이상(장당),,
15210,15210,척편한병원,의무기록지복사,,,,,"1,000원",,,,,5장미만,,
15211,15211,척편한병원,진료비세부내역서(첫발행은무료),,,,,"1,000원",,,,,건당,,
15212,15212,척편한병원,MRI,,,,,"420,000원",,,,,부위 당,,
15213,15213,척편한병원,MRI 척추/요천추-흉추와 동시촬영,,,,,"480,000원",,,,,MRI T-L spine,,
15214,15214,척편한병원,MRI,,,,,"650,000원",,,,,목/어깨,,
15215,15215,척편한병원,MRI,,,,,"650,000원",,,,,양측,,
15216,15216,척편한병원,MRI(척추),,,,,"350,000원",,,,,수술후,,
15217,15217,척편한병원,MRI(기타관절),,,,,"250,000원",,,,,수술후,,
15218,15218,척편한병원,MRI 진단료 / 혈관 / 뇌혈관,,,,,"300,000원",,,,,MRA Brain 혈관,,
15219,15219,척편한병원,"MRI 진단료 / 뇌[뇌,해마] /뇌",,,,,"420,000원",,,,,뇌 MRI,,
15220,15220,척편한병원,"MRA / 뇌[뇌,해마] /뇌",,,,,"700,000원",,,,,MRA Brain,,
15221,15221,척편한병원,초음파,,,,,"100,000원",,,,,,,
15222,15222,척편한병원,심장초음파,,,,,"200,000원",,,,,,,
15223,15223,척편한병원,Doppler,,,,,"150,000원",,,,,,,
15224,15224,척편한병원,경동맥 초음파,,,,,"150,000원",,,,,,,
15225,15225,척편한병원,DITI,,,,,"150,000원",,,,,상지,,
15226,15226,척편한병원,DITI,,,,,"150,000원",,,,,하지,,
15227,15227,척편한병원,DITI,,,,,"280,000원",,,,,전신,,
15228,15228,척편한병원,Floseal 5ml,,,,,"1,000,000원",,,,,재료대,,
15229,15229,척편한병원,체외충격파 1회 ESWT,,,,,"50,000원",,,,,1회,,
15230,15230,척편한병원,체외충격파 3회 ESWT,,,,,"120,000원",,,,,3회,,
15231,15231,척편한병원,FIMS,,,,,"90,000원",,,,,,,
15232,15232,척편한병원,PAIN VISION,,,,,"100,000원",,,,,,,
15233,15233,척편한병원,유착방지제-말린다주,,,,,"70,000원",,,,,,,
15234,15234,척편한병원,유착방지제-하이베리,,,,,"500,000원",,,,,,,
15235,15235,척편한병원,플로실,,,,,"1,000,000원",,,,,,,
15236,15236,척편한병원,DBM,,,,,"1,200,000원",,,,,3cc,,
15237,15237,척편한병원,DBM,,,,,"700,000원",,,,,1cc,,
15238,15238,척편한병원,채용신체검사,,,,,"30,000원",,,,,,,
15239,15239,척편한병원,영문진단서,,,,,"20,000원",,,,,,,
15240,15240,척편한병원,도수치료,,,,,"180,000원",,,,,1회,,
15241,15241,척편한병원,도수치료,,,,,"1,500,000원",,,,,10회,,
15242,15242,척편한병원,항CCP항체 [lgG],,,,,"77,000원",,,,,검체검사료,,
15243,15243,척편한병원,증식치료/사지관절부위,,,,,"100,000원",,,,,이학요법료,,
15244,15244,척편한병원,증식치료/척추부위,,,,,"100,000원",,,,,이학요법료,,
15245,15245,척편한병원,추간판내 고주파 열치료술,,,,,"2,500,000원",,,,,처치 및 수술료 / 척추시술,,
15246,15246,척편한병원,신경성형술 /경피적경막외강 신경성형술,,,,,"1,400,000원",,,,,처치 및 수술료 / 척추시술,,
15247,15247,척편한병원,신경성형술/내시경적경막외강신경근성형술,,,,,"1,400,000원",,,,,처치 및 수술료 / 척추시술,,
15248,15248,척편한병원,경피적 풍선확장 경막외강 신경성형술,,,,,"2,400,000원",,,,,처치 및 수술료 / 척추시술,,
15249,15249,척편한병원,카비파라세타몰주(아세트아미노펜),,,,,"25,000원",,,,,,,
15250,15250,척편한병원,스카이조스터주,,,,,"160,000원",,,,,대상포진 백신,,
15251,15251,척편한병원,단순초음파-II,,,,,"70,000원",,,,,,,
15252,15252,척편한병원,녹십자티디백신프리필드시린지주,,,,,"40,000원",,,,,,,
15253,15253,척편한병원,티디부스터에스에스아이주,,,,,"40,000원",,,,,,,
15254,15254,척편한병원,코박스인플루4가PF주,,,,,"35,000원",,,,,,,
15263,15263,울들병원,1인실,상급병실차액,,,,,"196,940",,VA011,(행위)1-1장 상급병실료,,,
15264,15264,울들병원,요임신반응검사(Urine-HCG),요검사,,,,,"5,000",,B0260,(행위)2장 검사료,,,
15265,15265,울들병원,호모시스테인(Homocystein)검사,"지질, 영양관련검사",,,,,"40,000",,CZ133,(행위)2장 검사료,,,
15266,15266,울들병원,인플루엔자A.B바이러스항원검사(현장검사),감염증기타검사,,,,,"25,000",,CZ394,(행위)2장 검사료,,,
15267,15267,울들병원,항CCP항체(IgG),자가면역질환검사,,,,,"50,000",,CZ432,(행위)2장 검사료,,,
15268,15268,울들병원,CLO TEST,미생물검사,,,,,"20,000",,B4151,(행위)2장 검사료,,,
15269,15269,울들병원,폐렴 연쇄상구균 소변항원,미생물검사,,,,,"30,600",,CZ398,(행위)2장 검사료,,,
15270,15270,울들병원,적외선체온열검사(DITI),"외피,근골기능검사",,,,,"150,000",,EZ776,(행위)2장 검사료,,,
15271,15271,울들병원,"HCV 항체검사 [간이검사,키트를 이용한 경우]",면역혈청검사,,,,,"45,000",,CZ492,(행위)2장 검사료,,,
15272,15272,울들병원,허혈성 변형 알부민 검사,심근허혈 진단검사,,,,,"50,000",,CZ246,(행위)2장 검사료,,,
15273,15273,울들병원,인플루엔자바이러스 A&B,면역혈청검사,,,,,"120,000",,CZ996,(행위)2장 검사료,,,
15274,15274,울들병원,수면유도비용(위),내시경검사,,,,,"60,000",,6111,기타,,,
15275,15275,울들병원,수면유도비용(대장),내시경검사,,,,,"70,000",,6111-1,기타,,,
15276,15276,울들병원,"수면유도비용(위,대장동시)",내시경검사,,,,,"100,000",,6111-2,기타,,,
15277,15277,울들병원,하복부초음파,복부,,,,,"100,000",,EB450~7,(행위)2-1장 초음파검사료,,,
15278,15278,울들병원,하복부(부분-신장)초음파,복부,,,,,"50,000",,EB450~7,(행위)2-1장 초음파검사료,,,
15279,15279,울들병원,두경부초음파,경부,,,,,"100,000",,EB411~6,(행위)2-1장 초음파검사료,,,
15280,15280,울들병원,경동맥 초음파,경부,,,,,"120,000",,E9411,(행위)2-1장 초음파검사료,,,
15281,15281,울들병원,갑상선초음파,경부,,,,,"80,000",,EB414,(행위)2-1장 초음파검사료,,,
15282,15282,울들병원,척추초음파,척추,,,,,"100,000",,나946,(행위)2-1장 초음파검사료,,,
15283,15283,울들병원,기타부위 초음파,기타,,,,,"100,000",,EB45~EB46,(행위)2-1장 초음파검사료,,,
15284,15284,울들병원,유방초음파,흉부,,,,,"80,000",,EB421,(행위)2-1장 초음파검사료,,,
15285,15285,울들병원,유도목적 초음파,기타,,,,,"100,000",,EB562,(행위)2-1장 초음파검사료,,,
15286,15286,울들병원,유도목적 초음파(당일 진단초음파 후 시행시),기타,,,,,"50,000",,EB562,(행위)2-1장 초음파검사료,,,
15287,15287,울들병원,SONO-Guide Aspiration(SPINE),기타,,,,,"200,000",,EB562,(행위)2-1장 초음파검사료,,,
15288,15288,울들병원,SONO-Guide Aspiration(기타),기타,,,,,"180,000",,EB562,(행위)2-1장 초음파검사료,,,
15289,15289,울들병원,Sonoguide Aspiration-Thyroid,기타,,,,,"150,000",,EB562,(행위)2-1장 초음파검사료,,,
15290,15290,울들병원,SONO-Guide Biopsy,기타,,,,,"200,000",,EB562,(행위)2-1장 초음파검사료,,,
15291,15291,울들병원,Carotid Doppler,경부,,,,,"150,000",,EB482,(행위)2-1장 초음파검사료,,,
15292,15292,울들병원,도플러 초음파,기타,,,,,"150,000",,EB484/8,(행위)2-1장 초음파검사료,,,
15293,15293,울들병원,Lower Extremity Vein Sono,기타,,,,,"100,000",,EB488,(행위)2-1장 초음파검사료,,,
15294,15294,울들병원,Cardiac Sono(심장초음파),기타,,,,,"150,000",,EB431,(행위)2-1장 초음파검사료,,,
15295,15295,울들병원,C-SPINE MRI,척추,,,,,"430,000",,HE109,(행위)3-2장 MRI,,,
15296,15296,울들병원,T-SPINE MRI,척추,,,,,"430,000",,HE110,(행위)3-2장 MRI,,,
15297,15297,울들병원,L-SPINE MRI,척추,,,,,"430,000",,HE111,(행위)3-2장 MRI,,,
15298,15298,울들병원,C-SPINE MRI + CTL(전척추추가),척추,,,,,"480,000",,HE109,(행위)3-2장 MRI,,,
15299,15299,울들병원,T-SPINE MRI + CTL(전척추추가),척추,,,,,"480,000",,HE110,(행위)3-2장 MRI,,,
15300,15300,울들병원,L-SPINE MRI + CTL(전척추추가),척추,,,,,"480,000",,HE111,(행위)3-2장 MRI,,,
15301,15301,울들병원,C-SPINE MRI + 조영제,척추,,,,,"530,000",,HE209,(행위)3-2장 MRI,,,
15302,15302,울들병원,T-SPINE MRI + 조영제,척추,,,,,"530,000",,HE210,(행위)3-2장 MRI,,,
15303,15303,울들병원,L-SPINE MRI + 조영제,척추,,,,,"530,000",,HE211,(행위)3-2장 MRI,,,
15304,15304,울들병원,C-SPINE MRI + 조영제 + CTL(전척추추가),척추,,,,,"580,000",,HE209,(행위)3-2장 MRI,,,
15305,15305,울들병원,T-SPINE MRI + 조영제 + CTL(전척추추가),척추,,,,,"580,000",,HE210,(행위)3-2장 MRI,,,
15306,15306,울들병원,L-SPINE MRI + 조영제 + CTL(전척추추가),척추,,,,,"580,000",,HE211,(행위)3-2장 MRI,,,
15307,15307,울들병원,CTL추가,척추,,,,,"150,000",,HE109~111,(행위)3-2장 MRI,,,
15308,15308,울들병원,CTL saggital/axial 추가,척추,,,,,"150,000",,HE109~111,(행위)3-2장 MRI,,,
15309,15309,울들병원,조영제추가,척추,,,,,"150,000",,MRI-EN,(행위)3-2장 MRI,,,
15310,15310,울들병원,MRI 2-series 또는 PD series,척추,,,,,"200,000",,,(행위)3-2장 MRI,,,
15311,15311,울들병원,MRI 2-series + CTL,척추,,,,,"300,000",,MRI-FU-CTL,(행위)3-2장 MRI,,,
15312,15312,울들병원,C-SPINE Foraminal MRI,척추,,,,,"250,000",,HE409,(행위)3-2장 MRI,,,
15313,15313,울들병원,T-SPINE Foraminal MRI,척추,,,,,"250,000",,HE410,(행위)3-2장 MRI,,,
15314,15314,울들병원,L-S SPINE Foraminal MRI,척추,,,,,"250,000",,HE411,(행위)3-2장 MRI,,,
15315,15315,울들병원,SPINE Foraminal MRI + 조영제,척추,,,,,"350,000",,HE209~211,(행위)3-2장 MRI,,,
15316,15316,울들병원,SPINE Myelo - MRI,척추,,,,,"200,000",,HE112,(행위)3-2장 MRI,,,
