,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
12000,바로병원,[행위료][분류] 초음파 검사료[명칭] 유도초음파(Ⅰ)[구분] SONO Guided[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"30,000",,,EB561,,,,
12001,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-G 도수 15분,,,,,"50,000",,,MX122,,,,
12002,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-P 도수 15분,,,,,"50,000",,,MX122,,,,
12003,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-R 도수 30분,,,,,"90,000",,,MX122,,,,
12004,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-도수 15분,,,,,"50,000",,,MX122,,,,
12005,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-도수 30분,,,,,"90,000",,,MX122,,,,
12006,바로병원,"[행위료][분류] 물리치료료[명칭] 신장분사치료[구분] B-Cryo spray therapy(냉각,신장분사치료)",,,,,"60,000",,,MZ007,,,,
12007,바로병원,"[행위료][분류] 물리치료료[명칭] 신장분사치료[구분] B-Cryo spray therapy(양측) 냉각,신장 분사치료",,,,,"90,000",,,MZ007,,,,
12008,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료(근골격계질환)[구분] B-ESWT1(2500#),,,,,"80,000",,,SZ084,,,,
12009,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료(근골격계질환)[구분] B-ESWT1(2500#)+Cryo,,,,,"100,000",,,SZ084,,,,
12010,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료(근골격계질환)[구분] B-ESWT1(상.하지/양측),,,,,"120,000",,,SZ084,,,,
12011,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료[근골격계질환][구분] B-ESWT1(상.하지/양측)+Cryo,,,,,"130,000",,,SZ084,,,,
12012,바로병원,[행위료][분류] 처치 및 수술료 - 신경[명칭] 경피적 경막외강 신경성형술[구분] B-Percutaneous Epidural Neuroplasty 경피적경막외강신경성형술,,,,,"400,000",,,SZ634,,,,
12013,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 추간판내 고주파 열치료술[구분] B-추간판내 고주파 열치료술,,,,,"400,000",,,SZ083,,,,
12014,바로병원,[행위료][분류] 처치 및 수술료 - 순환기[명칭] 레이저정맥폐쇄술〔유도료 포함〕[구분] B-EVLT1(편측) 레이저정맥폐쇄술,,,,,"1,000,000",,,OZ304,,,,
12015,바로병원,[행위료][분류] 처치 및 수술료 - 순환기[명칭] 레이저정맥폐쇄술(유도료 포함)[구분] B-EVLT2(양측) 레이저정맥폐쇄술,,,,,"1,800,000",,,OZ304,,,,
12016,바로병원,[행위료][분류] 기타 - 식대[명칭] 보호자식사,,,,,"5,000",,,,,,,
12018,바로병원,[행위료][분류] 기타 - 식대[명칭] 공기추가(특식),,,,,"1,000",,,,,,,
12019,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-일반[구분] Lt. Shoulder MRI (비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE115,,,,
12020,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-일반[구분] Rt Shoulder MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE115,,,,
12021,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-일반[분류] MRI Lt. Shoulder(비급여):post op F/U[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","480,000",HE115,,,,
12022,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-일반[구분] MRI Rt Shoulder(비급여):post op F/U[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE115,,,,
12023,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-일반[구분] MRI Rt Shoulder(비급여) SKFC 30[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE115,,,,
12024,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-조영제 주입 전/후 촬영판독[구분]Lt Shoulder MRI(비급여)+Enhance[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"550,000",,,HE215,,,Y,
12025,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-조영제 주입 전?후 촬영판독[구분] Rt Shoulder MRI(비급여)+Enhance[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"550,000",,,HE215,,,Y,
12026,바로병원,[행위료][분류] MRI - 근골격계[명칭] 주관절-일반[구분] Lt Elbow MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE116,,,,
12027,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Lt Forearm MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
12028,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Rt Forearm MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
12029,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Lt Humerus MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
12030,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Rt Humerus MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
12031,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 하지-조영제 주입 전/후 촬영판독[구분] Lt Tibia MRI(비급여)+Enhance[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"350,000","550,000",HE223,,,Y,
12032,달려라병원,트레스탄캅셀,내복약,,,,450,,,,,,,
12033,달려라병원,액티피드정,내복약,,,,100,,,,,,,
12034,달려라병원,카티젤겔8.5g(리도카인염산염수화물),마취재료료,,,,"9,000",,,,,,,
12035,달려라병원,"Closed Suction Set Abs,Pvc",마취재료료,,,,"150,000",,,,,,,
12036,달려라병원,엠픽스실리콘반창고 1.5*30cm,마취재료료,,,,"40,000",,,,,,,
12037,달려라병원,A-Feto Protein(양수),면역혈청검사,,,,"22,600",,,,,,,
12038,달려라병원,인플루엔자A/B바이러스항원검사[현장검사],면역혈청검사,,,,"20,000",,,,,,,
12039,달려라병원,HCV 항체검사 [간이검사]OraQuick 키트,면역혈청검사,,,,"45,000",,,,,,,
12040,달려라병원,인플루엔자바이러스 A,면역혈청검사,,,,"130,000",,,,,,,
12041,달려라병원,(비급여)Helicobacter pylori검사(Urease Breath Test),미생물검사,,,,"30,000",,,,,,,
12042,달려라병원,Atlas K Brace (목보조기),보조기료,,,,"200,000",,,,,,,
12043,달려라병원,Redix-L330(Lso) (허리보조기),보조기료,,,,"300,000",,,,,,,
12044,달려라병원,Ortec-Lumbar Ⅲ (허리보조기),보조기료,,,,"100,000",,,,,,,
12045,달려라병원,TLSO-Wj01 (허리보조기),보조기료,,,,"350,000",,,,,,,
12046,달려라병원,Gw-L1 (Long arm) (팔꿈치보조기),보조기료,,,,"250,000",,,,,,,
12047,달려라병원,Rom Knee Brace(ACL) (무릎보조기/전방),보조기료,,,,"220,000",,,,,,,
12048,달려라병원,Rom Knee Brace(ACL) (무릎보조기/후방),보조기료,,,,"220,000",,,,,,,
12049,달려라병원,Ortec-Knee I(MCL) (무릎보조기/내측),보조기료,,,,"100,000",,,,,,,
12050,달려라병원,Rebound Air Walker (발목보조기),보조기료,,,,"250,000",,,,,,,
12051,달려라병원,(1g)재조합 골형성 단백질을 이용한 척추유합용 골이식술,수술료,,,,"4,500,000",,,,,,,
12052,달려라병원,(0.5g)재조합 골형성 단백질을 이용한 척추유합용 골이식술,수술료,,,,"2,500,000",,,,,,,
12053,달려라병원,Dynesis(연성척추고정술),수술료,,,,"2,800,000",,,,,,,
12054,달려라병원,경피적 경막외강 신경성형술,수술료,,,,"1,500,000~3,200,000",,,,,,,
12055,달려라병원,경피적 풍선확장경막외강 신경성형술,수술료,,,,"3,200,000~3,500,000",,,,,,,
12056,달려라병원,"Edenfuse Dbm 및 뼈 분말, Cmc(1cc)",수술재료,,,,"700,000~990,000",,,,,,,
12057,달려라병원,Regenseal Porcine  Dermal Collagen,수술재료,,,,"120,000~200,000",,,,,,,
12058,달려라병원,노바콜피브릴라0.5g,수술재료,,,,"1,300,000",,,,,,,
12059,달려라병원,플로실헤모스태틱매트릭스 5ml/1kit,수술재료,,,,"1,300,000",,,,,,,
12060,달려라병원,큐블럭 3(Q Block 3) 3.0ml/1sy,수술재료,,,,"900,000",,,,,,,
12061,달려라병원,카티스템,수술재료,,,,"10,000,000",,,,,,,
12062,달려라병원,BONEWAX(본왁스)W809T,수술재료,,,,"20,000",,,,,,,
12063,달려라병원,써지실,수술재료,,,,"120,000",,,,,,,
12064,달려라병원,하이배리 1.5ml/관,수술재료,,,,"150,000",,,,,,,
12065,달려라병원,일회용 발 조절식 전기수술기용 전극 Stainless Steel,수술재료,,,,"2,500,000",,,,,,,
12066,달려라병원,Cornerstone L-Asr Cortical Bone,수술재료,,,,"2,800,000",,,,,,,
12067,달려라병원,Tiger Wire #2(AR-7203),수술재료,,,,"60,000",,,,,,,
12068,달려라병원,Opsite Post-OP,수술재료,,,,"3,030~9,130",,,,,,,
12069,달려라병원,Innomed Silicone Tape(2.5cm*30cm),수술재료,,,,"15,000",,,,,,,
12070,달려라병원,"(전규격)Dual Patty, En-Chito Dual 키토산 등",수술재료,,,,"100,000",,,,,,,
12071,달려라병원,Anterior Motion Segment Replacement (TDR),수술재료,,,,"5,000,000",,,,,,,
12072,달려라병원,Prestige Cervical Disc System Titanium Alloy등,수술재료,,,,"7,000,000",,,,,,,
12073,달려라병원,Medishield Anti-Adhesion Gel Sodium Carboxymet,수술재료,,,,"1,000,000",,,,,,,
12074,달려라병원,Bioderm Post-Op Hydrogel 45g,수술재료,,,,"200,000",,,,,,,
12075,달려라병원,Megaderm Acellular Dermis 1-1.4mm,수술재료,,,,"1,500,000",,,,,,,
12076,달려라병원,Megaderm Acellular Dermis 2mm,수술재료,,,,"2,000,000",,,,,,,
12077,달려라병원,Xcm Biologic Tissue Matrix Ecm 등,수술재료,,,,"950,000",,,,,,,
12078,달려라병원,Megaheal Polysiloxane 등[전규격],수술재료,,,,"55,000",,,,,,,
12079,달려라병원,Gm Sution Fix,수술재료,,,,"12,000~15,000",,,,,,,
12080,달려라병원,일반식(1식당)-일반환자,식대료,,,,"8,310",,,,,,,
12081,달려라병원,보호자식(1식당),식대료,,,,"5,000",,,,,,,
12082,달려라병원,밥만 잡곡밥(1식당),식대료,,,,"1,000",,,,,,,
12083,달려라병원,잡곡밥 추가(1식당),식대료,,,,"2,000",,,,,,,
12084,달려라병원,공기밥,식대료,,,,"1000~2,000",,,,,,,
12085,달려라병원,1인용 병실료차액,실료차,,,,"200,000",,,,,,,
12086,달려라병원,태평양알보칠콘센트레이트액 5ml,외용약,,,,"9,950",,,,,,,
12087,달려라병원,나드란연고 15g,외용약,,,,"3,000",,,,,,,
12088,달려라병원,베라카인스프레이 1ml,외용약,,,,210,,,,,,,
12089,달려라병원,실그린크림1g,외용약,,,,24,,,,,,,
12090,달려라병원,위내시경수면관리료,일반처치료,,,,"70,000",,,,,,,
12091,달려라병원,대장내시경수면관리료,일반처치료,,,,"80,000",,,,,,,
12092,달려라병원,위/대장내시경수면관리료,일반처치료,,,,"100,000",,,,,,,
12093,달려라병원,증식치료,일반처치료,,,,"30,000~450,000",,,,,,,
12094,달려라병원,Stem cell,일반처치료,,,,"3,000,000",,,,,,,
12095,달려라병원,MRI C-Spine 외국인(비급여),자기영상(MRI),,,,"1,000,000",,,,,,,
12096,달려라병원,MRI T-Spine 외국인 (비급여),자기영상(MRI),,,,"1,000,000",,,,,,,
12097,달려라병원,MRI L-Spine 외국인 (비급여),자기영상(MRI),,,,"1,000,000",,,,,,,
12098,달려라병원,MRI Shoulder 외국인 (비급여),자기영상(MRI),,,,"1,000,000",,,,,,,
12099,달려라병원,MRI Knee 외국인(비급여),자기영상(MRI),,,,"1,000,000",,,,,,,
12100,달려라병원,MRI & Enhance & Angio & Brain(비급여),자기영상(MRI),,,,"750,000",,,,,,,
12101,달려라병원,MRI & MRA Enhance Brain(비급여),자기영상(MRI),,,,"750,000",,,,,,,
12102,달려라병원,MRI & Enhance Brachial Plexus(비급여),자기영상(MRI),,,,"700,000",,,,,,,
12103,달려라병원,MRI & Angio Brain (비급여),자기영상(MRI),,,,"650,000",,,,,,,
12104,달려라병원,MRI & Enhance Brain - Hippocampus(비급여),자기영상(MRI),,,,"650,000",,,,,,,
12105,달려라병원,MRI & Enhance Brain(비급여),자기영상(MRI),,,,"650,000",,,,,,,
12106,달려라병원,MRI C-Spine & foraminal & CTL(비급여),자기영상(MRI),,,,"650,000",,,,,,,
12107,달려라병원,MRA & Enchance Abdominal(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12108,달려라병원,MRA & Enhance Carotid,자기영상(MRI),,,,"550,000",,,,,,,
12109,달려라병원,MRA Brain(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12110,달려라병원,MRI & Enhance Facial(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12111,달려라병원,MRI & Enhance Temporal(IAC)(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12112,달려라병원,MRI & Enhance  Neck(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12113,달려라병원,MRI & Enhance Chest(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12114,달려라병원,MRI & Enhance Liver(비급여),자기영상(MRI),,,,"450,000",,,,,,,
12115,달려라병원,MRI & Enhance C-Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12116,달려라병원,MRI & Enhance T-Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12117,달려라병원,MRI & Enhance T-L Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12118,달려라병원,MRI & Enhance T-M Joint(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12119,달려라병원,MRI & Enhance L-Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12120,달려라병원,MRI & Enhance Shoulder(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12121,달려라병원,MRI & Enhance Arm(비급여),자기영상(MRI),,,,"550,000",,,,,,,
12122,달려라병원,심장 초음파(Echocardio),초음파검사,,,,"200,000",,,,,,,
12123,달려라병원,유방 초음파(Breast),초음파검사,,,,"100,000",,,,,,,
12124,달려라병원,상하지 초음파(Block/OR),초음파검사,,,,"60,000",,,,,,,
12125,달려라병원,Plasma Hb,혈액학검사,,,,"6,260",,,,,,,
12126,달려라병원,항CCP항체[IgG],혈액화학검사,,,,"70,000",,,,,,,
12154,에이스병원,플루테스트검사(인플루엔자),,,,,"1회 30,000원",,,,검사료,,,
12155,에이스병원,도수치료,,,,,"1회 50,000원",,,,치료비,,,
12156,에이스병원,일반진단서,,,,,"1매 20,000원",,,,재증명,,,
12157,에이스병원,근로능력평가용진단서,,,,,"1매 10,000원",,,,재증명,,,
12158,에이스병원,입퇴원확인서,,,,,"1매 3,000원",,,,재증명,,,
12159,에이스병원,사망진단서,,,,,"1매 10,000원",,,,재증명,,,
12160,에이스병원,"영문일반,사망진단서",,,,,"1매 20,000원",,,,재증명,,,
12161,에이스병원,장애진단서(신체적장애),,,,,"1매 15,000원",,,,재증명,,,
12162,에이스병원,국민연금장애심사용진단서,,,,,"1매 15,000원",,,,재증명,,,
12163,에이스병원,통원확인서,,,,,"1매 3,000원",,,,재증명,,,
12164,에이스병원,장해진단서,,,,,"1매 100,000원",,,,재증명,,,
12165,에이스병원,소견서(보험회사 제출용),,,,,"1매 20,000원",,,,재증명,,,
12166,에이스병원,장기요양의사소견서(100%),,,,,"36,530원",,,,재증명,,,
12167,에이스병원,장기요양의사소견서(20%),,,,,"7,300원",,,,재증명,,,
12168,에이스병원,진료기록사본,,,,,"1~5매 1,000원",,,,재증명,,,
12169,에이스병원,진료기록사본(추가),,,,,6매부터 장당 100원,,,,재증명,,,
12170,에이스병원,재증명서 사본,,,,,"1매 1,000원",,,,재증명,,,
12171,에이스병원,진료확인서,,,,,"1매 3,000원",,,,재증명,,,
12172,에이스병원,장애인증명서,,,,,"1매 1,000원",,,,재증명,,,
12173,에이스병원,입소용건강진단서(요양원),,,,,"1매 30,000원",,,,재증명,,,
12174,에이스병원,CD 복사,,,,,"1장 10,000원",,,,진료기록영상,,,
12175,에이스병원,물티슈,,,,,"1개 2,500원",,,,소모품,,,
12176,에이스병원,일회용비닐봉지,,,,,"1묶음 3,000원",,,,소모품,,,
12177,에이스병원,일회용장갑,,,,,"1묶음 3,000원",,,,소모품,,,
12178,에이스병원,디매트,,,,,"1묶음 3,000원",,,,소모품,,,
12179,에이스병원,"기저귀(팬티형,일자형)",,,,,"1묶음 5,500원",,,,소모품,,,
12180,에이스병원,각티슈,,,,,"1개 3,000원",,,,소모품,,,
12181,에이스병원,보호자식,,,,,"1상 5,000원",,,,기타,,,
12182,에이스병원,공기밥추가,,,,,"1그릇 1,000원",,,,기타,,,
12183,에이스병원,경관식,,,,,"1캔 1,500원/1,000원",,,,기타,,,
12184,에이스병원,환의,,,,,"1벌 30,000원",,,,기타,,,
12270,부산본병원,DBM GEL- 0.5cc,,치료재료,,,"480,000",0,0,,,뼈 모체 젤,,
12271,부산본병원,DBM GEL- 1cc,,치료재료,,,"800,000",0,0,,,뼈 모체 젤,,
12272,부산본병원,DBM GEL- 3cc,,치료재료,,,"1,800,000",0,0,,,뼈 모체 젤,,
12273,부산본병원,SPINAUT ( epidural catheter system),,치료재료,,,"924,000",0,0,,,,,
12274,부산본병원,ABEL ( epidural catheter system),,치료재료,,,"825,000",0,0,,,,,
12275,부산본병원,ST COX ( epidural catheter system),,치료재료,,,"825,000",0,0,,,,,
12276,부산본병원,VERID ( epidural catheter system),,치료재료,,,"924,000",0,0,,,,,
12277,부산본병원,케어픽스(rib fx 고정용),,치료재료,,,"43,000",0,0,,,,,
12278,부산본병원,Allomatrix 1cc (인조뼈),,치료재료,,,"600,000",0,0,,,,,
12279,부산본병원,Allomatrix 5cc (인조뼈),,치료재료,,,"1,800,000",0,0,,,,,
12280,부산본병원,Spongostan(지혈제),,약제비,,,"10,000",0,0,,,,,
12281,부산본병원,나바론크림 75g/Tube,,약제비,,,"18,200",0,0,,,소염진통제,,
12282,부산본병원,비타민D3 비오엔주5mg,,약제,,,"40,000",0,0,,,비타민 D제,,
12283,부산본병원,액티민주50mg/10ml,,약제,,,"20,000",0,0,,,비타민 B제,,
12284,부산본병원,플로실헤모스태틱매트릭스,,약제,,,"550,000",0,0,,,지혈제,,
12285,부산본병원,플라센텍스(주)5.625mg,,약제,,,"90,000",0,0,,,조직세포의 기관용,,
12286,부산본병원,타우로린주사2% 250ml,,약제,,,"110,000",0,0,,,화학요법제,,
12287,부산본병원,리브솔주250ml,,약제,,,"50,000",0,0,,,단백아미노산제제,,
12288,부산본병원,모아렉스250ml,,약제,,,"35,000",0,0,,,단백아미노산제제,,
12289,부산본병원,하이라제데사우 150IU,,약제,,,"71,000",0,0,,,효소제제,,
12290,부산본병원,일반진단서,,제증명,,,"20,000",0,0,,,,,
12291,부산본병원,치료확인서 또는 소견서(보험회사양식),,제증명,,,"50,000",0,0,,,진찰료포함,,
12292,부산본병원,근로능력평가용 진단서 또는 소견서,,제증명,,,"10,000",0,0,,,,,
12293,부산본병원,채용건강진단서,,제증명,,,"30,000",0,0,,,,,
12294,부산본병원,채용건강진단서 (직원용),,제증명,,,"60,000",0,0,,,,,
12295,부산본병원,상해진단서(3주이상),,제증명,,,"150,000",0,0,,,진찰료포함,,
12296,부산본병원,상해진단서(3주미만),,제증명,,,"100,000",0,0,,,,,
12297,부산본병원,국민연금 장애진단서,,제증명,,,"15,000",0,0,,,,,
12298,부산본병원,향후치료추정서(1000만이상) 또는 신체감정서,,제증명,,,"100,000",0,0,,,진찰료포함(보건복지부 고시 제 2017-166호. 2017.09.19),,
12299,부산본병원,"향후치료추정서(1,000만원 미만)",,제증명,,,"50,000",0,0,,,진찰료포함,,
12301,부산본병원,IgG-GD1b,,검사료,,,"58,600",0,0,,,,,
12302,부산본병원,IgM-GD1b,,검사료,,,"58,600",0,0,,,,,
12303,부산본병원,IgG-GQ1b,,검사료,,,"58,600",0,0,,,,,
12304,부산본병원,IgM-GQ1b,,검사료,,,"58,600",0,0,,,,,
12305,부산본병원,Anti-MAG,,검사료,,,"64,320",0,0,,,,,
12306,부산본병원,프로인슐린(Pronisulin),,검사료,,,"49,000",0,0,,,,,
12307,부산본병원,US-Upper Abdomen & Lower Abdomen,,초음파검사료,,,"140,000",0,0,,,상복부&하복부,,
12308,부산본병원,US-Lower Abdomen & Pelvic,,초음파검사료,,,"140,000",0,0,,,하복부&골반,,
12309,부산본병원,US-Echocardiography,,초음파검사료,,,"150,000",0,0,,,심장,,
12310,부산본병원,"US-Abdomen-Liver, Gallbladder Biliary Tract  Spleen, Pancreas.",,초음파검사료,,,"100,000",0,0,,,복부-간·담낭·담도·비장·췌장,,
12311,부산본병원,US-Lower Abdomen,,초음파검사료,,,"100,000",0,0,,,하복부,,
12312,부산본병원,US-Pelvis,,초음파검사료,,,"100,000",0,0,,,골반,,
12313,부산본병원,"US-Breast, Axilla",,초음파검사료,,,"100,000",0,0,,,"유방,액와부",,
12314,부산본병원,US-Thyroid,,초음파검사료,,,"80,000",0,0,,,갑상선,,
12315,부산본병원,US-Pleura,,초음파검사료,,,"100,000",0,0,,,"흉막, 폐",,
12316,부산본병원,US-Rib,,초음파검사료,,,"80,000",0,0,,,늑골,,
12317,부산본병원,US-Extremity joint(Unilateral)-Shoulder,,초음파검사료,,,"80,000",0,0,,,관절-견관절,,
12318,부산본병원,US-Extremity joint(Unilateral)-Hip,,초음파검사료,,,"80,000",0,0,,,관절-고관절,,
12319,부산본병원,US-Extremity joint(Unilateral)-Knee,,초음파검사료,,,"80,000",0,0,,,관절-슬관절,,
12320,부산본병원,US-Extremity joint(Unilateral)-Elbow,,초음파검사료,,,"80,000",0,0,,,관절-주관절,,
12321,부산본병원,US-Extremity joint(Unilateral)-Wrist,,초음파검사료,,,"80,000",0,0,,,관절-완관절,,
12322,부산본병원,US-Extremity joint(Unilateral)-Ankle,,초음파검사료,,,"80,000",0,0,,,관절-족관절,,
12323,부산본병원,US-Neck,,초음파검사료,,,"80,000",0,0,,,경부,,
12324,부산본병원,"US-Musculoskeletal,Soft Tissu-Peripheral Nerve(Unilateral)",,초음파검사료,,,"80,000",0,0,,,"근골격계,연부-말초신경[편측]",,
12325,부산본병원,US-Soft Tissue,,초음파검사료,,,"80,000",0,0,,,연부조직,,
12326,부산본병원,US-Carotid Artery(경동맥초음파),,초음파검사료,,,"100,000",0,0,,,두경부-경동맥혈관,,
12327,부산본병원,US-Small·Colon bowel,,초음파검사료,,,"100,000",0,0,,,대장,,
12328,부산본병원,US-Kidney,,초음파검사료,,,"100,000",0,0,,,신장,,
12329,부산본병원,US-Adrenal Gland,,초음파검사료,,,"100,000",0,0,,,부신,,
12330,부산본병원,"US-Musculoskeletal, Soft Tissue",,초음파검사료,,,"100,000",0,0,,,"근골격,연부조직",,
12331,부산본병원,US-Rectum,,초음파검사료,,,"100,000",0,0,,,직장,,
12332,부산본병원,US-Appendix,,초음파검사료,,,"100,000",0,0,,,충수돌기,,
12333,부산본병원,US-Upper Extremity Vessel(Unilateral)-Artery,,초음파검사료,,,"80,000",0,0,,,상지 동맥,,
12334,부산본병원,US-Upper Extremity Vessel (Unilateral)-Vein,,초음파검사료,,,"80,000",0,0,,,상지 정맥,,
12335,부산본병원,US-Lower Extremity Vessel (Unilateral)-Artery,,초음파검사료,,,"100,000",0,0,,,하지 동맥,,
12336,부산본병원,US-Lower Extremity Vessel (Unilateral)-Vein,,초음파검사료,,,"100,000",0,0,,,하지 정맥,,
12337,부산본병원,US-Vessel US (Artery+Vein) Upper Extremity,,초음파검사료,,,"160,000",0,0,,,"상지 동,정맥 편측",,
12338,부산본병원,US-Vessel US (Artery+Vein) Lower  Extremity,,초음파검사료,,,"200,000",0,0,,,"하지 동,정맥 편측",,
12339,부산본병원,US-Vessel US (Artery+Vein) Both LoWer Extremity,,초음파검사료,,,"400,000",0,0,,,"하지 동,정맥 양측",,
12340,부산본병원,MRI-C&T&L-Spine,,MRI,,,"900,000",0,0,,,,,
12341,부산본병원,MRI-Brain (En) + Angio,,MRI,,,"670,000",0,0,,,,,
12342,부산본병원,MRI- L spine +Anigo(Low ext.)En.,,MRI,,,"670,000",0,0,,,,,
12343,부산본병원,MRI-Brain(뇌하수체)(En.)+ Angio,,MRI,,,"670,000",0,0,,,Angio 15만추가,,
12344,부산본병원,MRI-Liver (En.),,MRI,,,"630,000",0,0,,,조영제(프리모비스트18만원),,
12345,부산본병원,MRI-Neck(En),,MRI,,,"520,000",0,0,,,,,
12346,부산본병원,MRI-Brain + Angio,,MRI,,,"600,000",0,0,,,,,
12347,부산본병원,MRI Angio(Brain+Carotid),,MRI,,,"600,000",0,0,,,,,
12348,부산본병원,MRI-Cervical+carotid angio,,MRI,,,"600,000",0,0,,,,,
12349,부산본병원,MRI- L spine + Myelogram,,MRI,,,"600,000",0,0,,,,,
12350,부산본병원,MRI_C&T&L-Spine(T2) sag+tra,,MRI,,,"600,000",0,0,,,,,
12351,부산본병원,MRI-Angio(Lower extremity)(En),,MRI,,,"550,000",0,0,,,마그네비스트15ml사용,,
12352,부산본병원,MRI-Brain (En.),,MRI,,,"520,000",0,0,,,,,
12353,부산본병원,MRI-IAC (En.),,MRI,,,"520,000",0,0,,,,,
12354,부산본병원,MRI-Orbit (En.),,MRI,,,"520,000",0,0,,,,,
12355,부산본병원,MRI-Brain(뇌하수체)(En.),,MRI,,,"520,000",0,0,,,,,
12356,부산본병원,MRI-Cervical (En.),,MRI,,,"520,000",0,0,,,,,
12357,부산본병원,MRI-Thoracic (En.),,MRI,,,"520,000",0,0,,,,,
12358,부산본병원,MRI-Lumbosacral spine (En.),,MRI,,,"520,000",0,0,,,,,
12359,부산본병원,MRI- T L Spine  (En.),,MRI,,,"520,000",0,0,,,,,
12360,부산본병원,MRI-Hip (En.),,MRI,,,"520,000",0,0,,,,,
12361,부산본병원,MRI-Pelvis (En.),,MRI,,,"520,000",0,0,,,,,
12362,부산본병원,MRI-Shoulder (En.),,MRI,,,"520,000",0,0,,,,,
12363,부산본병원,MRI_Humerus(En.),,MRI,,,"520,000",0,0,,,,,
12364,부산본병원,MRI-Elbow (En.),,MRI,,,"520,000",0,0,,,,,
12365,부산본병원,MRI_Foream(En.),,MRI,,,"520,000",0,0,,,,,
12366,부산본병원,MRI-Wrist (En.),,MRI,,,"520,000",0,0,,,,,
12367,부산본병원,MRI-Hand(En.),,MRI,,,"520,000",0,0,,,,,
12368,부산본병원,MRI-Thigh (En.),,MRI,,,"520,000",0,0,,,,,
12369,부산본병원,MRI-Knee (En.),,MRI,,,"520,000",0,0,,,,,
12370,부산본병원,MRI_Calf(En.),,MRI,,,"520,000",0,0,,,,,
12371,부산본병원,MRI-Ankle (En.),,MRI,,,"520,000",0,0,,,,,
12372,부산본병원,MRI-Foot (En.),,MRI,,,"520,000",0,0,,,,,
12373,부산본병원,MRI-Abdomen (En.),,MRI,,,"520,000",0,0,,,,,
12374,부산본병원,MRI-Brain,,MRI,,,"450,000",0,0,,,,,
