,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
16542,11202289,광혜병원,환의(성인용) 상,기타,,,,"15,000",,,,,,,
16543,11202289,광혜병원,환의(성인용) 하,기타,,,,"15,000",,,,,,,
16544,11202289,광혜병원,환의(소아용) 상,기타,,,,"7,000",,,,,,,
16545,11202289,광혜병원,환의(소아용) 하,기타,,,,"7,000",,,,,,,
16546,11202289,광혜병원,사후처치,기타,,,,"20,000",,,,,,,
16547,11202289,광혜병원,공기밥추가,식대,,,,"1,000",,,,,,,
16548,11202289,광혜병원,공기죽추가,식대,,,,"1,000",,,,,,,
16549,11202289,광혜병원,보호자상,식대,,,,"6,020",,,,,,,
16550,11202289,광혜병원,보호자상*공기밥,식대,,,,,"7,020","8,020",,,공기밥갯수에 따라,,
16551,11202289,광혜병원,DERMABOND PRINEO,치료재료대,,,,"240,000",,,BB3006EE,,,,
16552,11202289,광혜병원,RAFUGEN DBM GEL (0.5CC),인체조직유래 2차 가공뼈,,,,"450,000",,,BC0101BU,,,,
16553,11202289,광혜병원,ALLOMATRIX INJECTABLE PUTTY,인체조직유래 2차 가공뼈,,,,,"640,000","1,600,000",BC0101KV,,,,
16554,11202289,광혜병원,DEMIOS,인체조직유래 2차 가공뼈,,,,"550,000",,,BC0101KJ,,,,
16555,11202289,광혜병원,BONFUSE,인체조직유래 2차 가공뼈,,,,"400,000",,,BC0101QT,,,,
16556,11202289,광혜병원,BIO-PASTE,인체조직유래 2차 가공뼈,,,,,"550,000","1,010,000",BC0102BU,,,,
16557,11202289,광혜병원,RAFUGEN DBM GEL PRO,인체조직유래 2차 가공뼈,,,,"300,000",,,BC0103BU,,,,
16558,11202289,광혜병원,SUREFUSE-TM,인체조직유래 2차 가공뼈,,,,"550,000",,,BC0103ED,,,,
16559,11202289,광혜병원,XGEN GRAFT,인체조직유래 2차 가공뼈,,,,"650,000",,,BC0105ED,,,,
16560,11202289,광혜병원,BIO-PASTE,인체조직유래 2차 가공뼈,,,,,"550,000","1,010,000",BC0107BU,,,,
16561,11202289,광혜병원,ACTIVE WRAP KNEE (L/LX),치료재료대,,,,"150,000",,,BC1001OT,,,,
16562,11202289,광혜병원,MULTI FIX EASY BAND,압박고정용 SPLINT,,,,"60,000",,,BC1203AS,,,,
16563,11202289,광혜병원,TOMAS COLLAR,압박고정용 SPLINT,,,,,"15,000","30,000",BC1203RE,,,,
16564,11202289,광혜병원,DR.MED-ANKLE(발목),압박고정용 SPLINT,,,,"27,000",,,BC1204RE,,,,
16565,11202289,광혜병원,WRIST SPLINT,압박고정용 SPLINT,,,,"35,000",,,BC1205RE,,,,
16566,11202289,광혜병원,"ACTIVE WRAP(Foot,Elbow,Wrist)",치료재료대,,,,"100,000",,,BC1207OT,,,,
16567,11202289,광혜병원,ACTIVE WRAP SHOULDER,치료재료대,,,,"160,000",,,BC1208OT,,,,
16568,11202289,광혜병원,DR.MED-CLAVICLE,압박고정용 SPLINT,,,,,"7,500","20,000",BC1209RE,,,,
16569,11202289,광혜병원,VELPEAU BAND,압박고정용 SPLINT,,,,"10,000",,,BC1209RE,,,,
16570,11202289,광혜병원,FINGER SPLINT,압박고정용 SPLINT,,,,,"20,000","35,000",BC1219RE,,,,
16571,11202289,광혜병원,K-D CLAMP,치료재료대,,,,"300,000",,,BC1301PE,,,,
16572,11202289,광혜병원,팔걸이,압박고정용 SPLINT,,,,"3,000",,,,,,,
16573,11202289,광혜병원,Philladelpia Brace,보조기,,,,"30,000",,,,,,,
16574,11202289,광혜병원,목발,보조기,,,,"15,000",,,,,,,
16575,11202289,광혜병원,캐스트슈즈,보조기,,,,"4,000",,,,,,,
16576,11202289,광혜병원,Q BLOCK,척추경막외 유착방지제,,,,,"550,000","750,000",BF0101WC,,,,
16577,11202289,광혜병원,PENS II,추간판내 고주파 열치료술,,,,"2,000,000",,,BF0201ZM,,,,
16578,11202289,광혜병원,LDISQ-C,추간판내 고주파 열치료술,,,,"2,000,000",,,BF0202DA,,,,
16579,11202289,광혜병원,코블레이터(설근부용),치료재료대,,,,"220,000",,,BI0601YE,,,,
16580,11202289,광혜병원,코블레이터(편도.아데노이드용),치료재료대,,,,"297,000",,,BI0621YE,,,,
16581,11202289,광혜병원,코블레이터(하비갑개용),치료재료대,,,,"220,000",,,BI0631YE,,,,
16582,11202289,광혜병원,GM SUTION FIX,치료재료대,,,,,"3,600","6,600",BJ1000IP,,,,
16583,11202289,광혜병원,케어픽스 엘티,배액관 고정용판,,,,"5,000",,,BJ1001BY,,,,
16584,11202289,광혜병원,FSD,배액관 고정용판,,,,"20,000",,,BJ1001OI,,,,
16585,11202289,광혜병원,PIL,치료재료대,,,,"6,000",,,BJ1001ZC,,,,
16586,11202289,광혜병원,웰픽스아이브이반창고,배액관 고정용판,,,,"3,000",,,BJ1004BY,,,,
16587,11202289,광혜병원,NEW IV CARE,배액관 고정용판,,,,"3,000",,,BJ1007WI,,,,
16588,11202289,광혜병원,N FIX,배액관 고정용판,,,,"3,500",,,BJ1008WI,,,,
16589,11202289,광혜병원,BIOVISION 1.7 KIT,내시경적 경막외강 신경근성형술용,,,,"1,300,000",,,BJ4804XU,,,,
16590,11202289,광혜병원,SPINAUT-H,내시경적 경막외강 신경근성형술용,,,,"1,300,000",,,BJ4804UN,,,,
16591,11202289,광혜병원,ST REED PLUS,내시경적 경막외강 신경근성형술용,,,,"1,300,000",,,BJ4807RA,,,,
16592,11202289,광혜병원,LMA TUBE,후두마스크,,,,"80,000",,,BK4201QL,,,,
16593,11202289,광혜병원,Pre Band,치료재료대,,,,"19,800",,,BK7000PV,,,,
16594,11202289,광혜병원,COBAN,치료재료대,,,,"3,000",,,BK7101EA,,,,
16595,11202289,광혜병원,CPK-FIX,치료재료대,,,,,"4,100","6,000",BK7101UZ,,,,
16596,11202289,광혜병원,COADBAND,자착성(탄력)붕대,,,,"2,000",,,BK7101WI,,,,
16597,11202289,광혜병원,TRIO SILESSE SKIN BARRIER SPRAY,OSTOMY용 ACCESSORY,,,,"30,000",,,BL3002MV,,,,
16598,11202289,광혜병원,BRAVA SKIN BARRIER SPRAY,OSTOMY용 ACCESSORY,,,,"32,000",,,BL3013GD,,,,
16599,11202289,광혜병원,수액세트,의약품주입여과기,,,,"4,000",,,BM0301CV,,,,
16600,11202289,광혜병원,IV FILTER SET,의약품주입여과기,,,,"5,500",,,BM0301AN,,,,
16601,11202289,광혜병원,SPM FILTER,의약품주입여과기,,,,"6,000",,,BM0301VS,,,,
16602,11202289,광혜병원,(세라믹)FILTER IV SET,의약품주입여과기,,,,"4,000",,,BM1300RV,,,,
16603,11202289,광혜병원,BLUNT FILTER NEEDLE,치료재료대,,,,"1,500",,,BM1301FA,,,,
16604,11202289,광혜병원,GUARDIX-SL,수술후 유착방지용,,,,"450,000",,,BM2101JO,,,,
16605,11202289,광혜병원,MEDICLORE,수술후 유착방지용,,,,,"190,000","310,000",BM2101QT,,,,
16606,11202289,광혜병원,PROTAD 주,수술후 유착방지용,,,,"220,000",,,BM2101TX,,,,
16607,11202289,광혜병원,Nasopore Forte,치료재료대,,,,"184,000",,,BM2201IE,,,,
16608,11202289,광혜병원,INOGRAM PLUS 1cc,치료재료대,,,,"192,000",,,BM2600TD,,,,
16609,11202289,광혜병원,COLLASHIELD,연조직 재건용,,,,"99,000",,,BM2601OP,,,,
16610,11202289,광혜병원,REGENSEAL,연조직 재건용,,,,,"240,000","3,000,000",BM2601QQ,,,,
16611,11202289,광혜병원,COLTRIX TENDOREGEN,연조직 재건용,,,,"180,000",,,BM2601KQ,,,,
16612,11202289,광혜병원,CARTIFILL,치료재료대,,,,"3,300,000",,,BM2621RA,,,,
16613,11202289,광혜병원,GENERAL SURGERY SET (HIPKNEE포함),지방흡입술용 튜브카테라,,,,"280,000",,,BM3001AO,,,,
16614,11202289,광혜병원,NDA PLUS,치료재료대,,,,"27,300",,,BM3001RQ,,,,
16615,11202289,광혜병원,YOUNG WOUND DRESSING,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,500,,,BM5001CU,,,,
16616,11202289,광혜병원,SORBACT SURGICAL DRESSING,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,,"4,000","9,900",BM5001MV,,,,
16617,11202289,광혜병원,스카클리닉,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"70,000",,,BM5001ED,,,,
16618,11202289,광혜병원,PHARGEL 10ml,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"25,000",,,BM5001QV,,,,
16619,11202289,광혜병원,STRATADERM 10g,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"30,000",,,BM5001XH,,,,
16620,11202289,광혜병원,STRATADERM 5g,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"33,000",,,BM5002XH,,,,
16621,11202289,광혜병원,웰픽스알파반창고,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"3,000",,,BM5002BY,,,,
16622,11202289,광혜병원,레주바실,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,,"40,000","75,000",BM5002OH,,,,
16623,11202289,광혜병원,STERI STRIP REINFORCED SKIN CLOSURE,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"1,000",,,BM5003EM,,,,
16624,11202289,광혜병원,SORBACT ABSORBENT DRESSING,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,,"21,000","25,000",BM5003MV,,,,
16625,11202289,광혜병원,NEO MUCOSAL ACTIVATOR,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"20,000",,,BM5003RQ,,,,
16626,11202289,광혜병원,에이덤 플러스 드레싱,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,,500,"3,630",BM5007HF,,,,
16627,11202289,광혜병원,DWA-ST,치료재료대,,,,"40,000",,,BM5007RQ,,,,
16628,11202289,광혜병원,MEPILEX BORDER POST-OP,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,,"8,800","23,500",BM5012JQ,,,,
16629,11202289,광혜병원,대한멸균드레싱밴드(에이비),치료재료대,,,,"2,000",,,BM5021AP,,,,
16630,11202289,광혜병원,큐라패드,치료재료대,,,,,"1,720","3,220",BM5030HF,"길이(폭, 굵기, 수량)에 따라 금액 산정이 달라짐",,,
16631,11202289,광혜병원,씨에스소프트픽스,"불투명.투명멸균드레싱 재료(단순, 건조드레싱류)",,,,"4,000",,,BM5101UY,,,,
16632,11202289,광혜병원,웰픽스롤 반창고,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"2,000",,,BM5101BY,,,,
16633,11202289,광혜병원,웰픽스롤 반창고,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"3,000",,,BM5102BY,,,,
16634,11202289,광혜병원,드레싱픽스,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"30,000",,,BM5101WI,,,,
16635,11202289,광혜병원,SUPER FIX,불투명.투명멸균드레싱 재료(드레싱고정용),,,,200,,,BM5102BL,5CM X 10CM,,,
16636,11202289,광혜병원,레노픽스엠비부직반창고,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"1,000",,,BM5103GJ,5CM X 10CM,,,
16637,11202289,광혜병원,SUPER FIX,불투명.투명멸균드레싱 재료(드레싱고정용),,,,400,,,BM5103BL,10CM X 10CM,,,
16638,11202289,광혜병원,SUPER FIX,불투명.투명멸균드레싱 재료(드레싱고정용),,,,,800,"12,000",BM5104BL,"길이(폭, 굵기, 수량)에 따라 금액 산정이 달라짐",,,
16639,11202289,광혜병원,SUPER FIX,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"2,500",,,BM5106BL,10CM X 20CM,,,
16640,11202289,광혜병원,TRANSPORE WHITE,불투명.투명멸균드레싱 재료(드레싱고정용),,,,,"1,500","2,500",BM5106EM,,,,
16641,11202289,광혜병원,OPSITE FLEXIFIX,불투명.투명멸균드레싱 재료(드레싱고정용),,,,500,,,BM5107CD,5CM X 10CM,,,
16642,11202289,광혜병원,OPSITE FLEXIFIX 1통,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"30,000",,,BM5107CD,,,,
16643,11202289,광혜병원,Rhico Guard,치료재료대,,,,"18,750",,,BM5107GJ,,,,
16644,11202289,광혜병원,OPSITE FLEXIFIX,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"1,000",,,BM5108CD,10CM X 10CM,,,
16645,11202289,광혜병원,OPSITE FLEXIFIX 1통,불투명.투명멸균드레싱 재료(드레싱고정용),,,,"50,000",,,BM5108CD,,,,
16646,11202289,광혜병원,NEW-PLUS MEDICROL TRANSPORE BANDAGE,치료재료대,,,,"3,000",,,BM5113AM,,,,
16647,11202289,광혜병원,COLLATAMP G,불투명.투명멸균드레싱 재료(콜라겐드레싱),,,,,"180,000","380,000",BM5301SN,,,,
16648,11202289,광혜병원,젠타큐(GENTA Q) 콜라폼(COLLAFORM) 콜라실드 더블액션 케이비폼,불투명.투명멸균드레싱 재료(콜라겐드레싱),,,,"180,000",,,BM5302VT,,,,
16649,11202289,광혜병원,COLLAHEAL PLUS(5*5),치료재료대,,,,"80,000",,,BM5303NT,,,,
16650,11202289,광혜병원,GENERFILL-H,치료재료대,,,,"105,000",,,BTT01041,,,,
16651,11202289,광혜병원,1회용 마스크,기타,,,,"3,000",,,,,,,
16652,11202289,광혜병원,가다실주,,,,,"120,000",,,655500020,,,,
16653,11202289,광혜병원,가다실주 9주,,,,,"200,000",,,655501920,,,,
16654,11202289,광혜병원,네큐팜 주,,,,,"2,500",,,657805221,,,,
16655,11202289,광혜병원,디티에이피 백신 주,,,,,"20,000",,,670500610,,,,
16656,11202289,광혜병원,라이넥 주,,,,,"12,000",,,681100020,,,,
16657,11202289,광혜병원,리쥬비넥스 주,,,,,"50,000",,,662800130,,,,
16658,11202289,광혜병원,말린다 주,,,,,"20,000",,,653102550,,,,
16659,11202289,광혜병원,멀티비타 주,,,,,"12,000",,,669906440,,,,
16660,11202289,광혜병원,메가비타식스 주,,,,,"1,500",,,681100060,,,,
16661,11202289,광혜병원,메리트씨 주 20ml,,,,,"4,000",,,670600790,,,,
16662,11202289,광혜병원,멘비오주,,,,,"130,000",,,653602320,,,,
16663,11202289,광혜병원,박셈 힙,,,,,"40,000",,,665900040,,,,
16664,11202289,광혜병원,박타 주 0.5ml,,,,,"40,000",,,655500110,,,,
16665,11202289,광혜병원,박타 PFS주 1ml,,,,,"60,000",,,655501740,,,,
16666,11202289,광혜병원,브리디온 주 2ml,,,,,"150,000",,,655501750,,,,
16667,11202289,광혜병원,비타민주사,,,,,"20,000",,,,,,,
16668,11202289,광혜병원,삭센다 펜 주 6mg,,,,,"130,000",,,654400571,,,,
16669,11202289,광혜병원,생리식염수 KIT 주 110ml,,,,,"10,000",,,672900380,,,,
16670,11202289,광혜병원,서바릭스 PFS,,,,,"120,000",,,650001880,,,,
16671,11202289,광혜병원,세포배양 일본뇌염 백신 주 0.7ml,,,,,"25,000",,,643605000,,,,
16672,11202289,광혜병원,세포배양 일본뇌염 백신 주 0.4ml,,,,,"60,000",,,643605040,,,,
16673,11202289,광혜병원,셀레뉴 원 주 10mg,,,,,"22,000",,,654802311,,,,
16674,11202289,광혜병원,수두백신 0.5ml,,,,,"35,000",,,643601160,,,,
16675,11202289,광혜병원,스카이조스터 주,,,,,"120,000",,,56400041,,,,
16676,11202289,광혜병원,스카이셀 플루주 4가,,,,,"35,000",,,644704380,,,,
16677,11202289,광혜병원,씨디.제박스주 0.5ml,,,,,"35,000",,,666700010,,,,
16678,11202289,광혜병원,아다셀 주,,,,,"40,000",,,665900110,,,,
16679,11202289,광혜병원,아세트펜 프리믹스 주,,,,,"12,000",,,640007291,,,,
16680,11202289,광혜병원,알리마 주,,,,,"20,000",,,653101810,,,,
16681,11202289,광혜병원,오마프원 리피드 주 250ml,,,,,"35,000",,,640006860,,,,
16682,11202289,광혜병원,"올리멜 N9E 주 1,000ml",,,,,"80,000",,,646601570,,,,
16683,11202289,광혜병원,유박스 B주 0.5ml,,,,,"20,000",,,668900910,,,,
16684,11202289,광혜병원,유박스 B주 프리필드 주 1ml,,,,,"30,000",,,668902160,,,,
16685,11202289,광혜병원,일본뇌염백신주 1ml,,,,,"25,000",,,643603520,,,,
16686,11202289,광혜병원,제이비타 주,,,,,"35,000",,,650303560,,,,
16687,11202289,광혜병원,코박스 폴리오 PF주 0.5ml,,,,,"20,000",,,647400280,,,,
16688,11202289,광혜병원,타나민 주 10ml,,,,,"20,000",,,644502120,,,,
16689,11202289,광혜병원,테트락심 주,,,,,"40,000",,,665900120,,,,
16690,11202289,광혜병원,텐프라민 주 250ml,,,,,"40,000",,,640006160,,,,
16691,11202289,광혜병원,티디백신주 0.5ml,,,,,"35,000",,,644701650,,,,
16692,11202289,광혜병원,"페리 올리멜 N4E 주 1,000ml",,,,,"60,000",,,646601500,,,,
16693,11202289,광혜병원,"페리 올리멜 N4E 주 1,500ml",,,,,"80,000",,,646601510,,,,
16694,11202289,광혜병원,프로게스테론주 500mg,,,,,8,,,659600451,,,,
16695,11202289,광혜병원,프로디악스-23 PFS,,,,,"48,000",,,655501940,,,,
16696,11202289,광혜병원,프리베나 13주 0.5ml,,,,,"120,000",,,646500900,,,,
16697,11202289,광혜병원,프리베나+스카이셀4가,,,,,"130,000",,,646500900+,,,,
16698,11202289,광혜병원,프리오릭스주,,,,,"30,000",,,650001420,,,,
16699,11202289,광혜병원,피엔믹스 페리 2호 500ml,,,,,"40,000",,,655603540,,,,
16700,11202289,광혜병원,헤파박스진티에프주 0.5ml,,,,,"25,000",,,655800140,,,,
16701,11202289,광혜병원,헤파빅주 200IU/1ml,,,,,"45,500",,,,,,,
16702,11202289,광혜병원,현기주사,,,,,"30,000",,,,,,,
16703,11202289,광혜병원,후라바솔 헤파 주 100ml,,,,,"20,000",,,640006330,,,,
16704,11202289,광혜병원,후라바솔 헤파 주 250ml,,,,,"30,000",,,657805220,,,,
16705,11202289,광혜병원,ABC18,,,,,"180,000",,,,,,,
16706,11202289,광혜병원,Nutri-10set,,,,,"100,000",,,,,,,
16707,11202289,광혜병원,Nutri-8set,,,,,"80,000",,,,,,,
16708,11202289,광혜병원,Nutri-6set,,,,,"60,000",,,,,,,
16709,11202289,광혜병원,Nutri-5set,,,,,"50,000",,,,,,,
16710,11202289,광혜병원,Nutri-ER4set,,,,,"40,000",,,,,,,
16711,11202289,광혜병원,Nutri-ER7set,,,,,"70,000",,,,,,,
16712,11202289,광혜병원,1% 테스토겔 5g,,,,,"5,000",,,643502820,,,,
16713,11202289,광혜병원,그래서 산 5mg,,,,,"1,300",,,650204420,,,,
16714,11202289,광혜병원,그래서 산 10mg,,,,,"2,500",,,650204430,,,,
16715,11202289,광혜병원,그래서 산 20mg,,,,,"4,000",,,650204440,,,,
16716,11202289,광혜병원,노레보원정 1.5mg,,,,,"20,000",,,642000030,,,,
16717,11202289,광혜병원,노바티,,,,,"80,000",,,,,,,
16718,11202289,광혜병원,니조랄액2% 200ml,,,,,"18,800",,,646900030,,,,
16719,11202289,광혜병원,니트로후라존연고,,,,,"19,600",,,647602130,,,,
16720,11202289,광혜병원,돌코락스에스정,,,,,402,,,653501140,,,,
16721,11202289,광혜병원,디클로메드액 0.074%,,,,,"20,000",,,670303920,,,,
16722,11202289,광혜병원,레졸로 정 1mg,,,,,"2,500",,,646901810,,,,
16723,11202289,광혜병원,레졸로 정 2mg,,,,,"3,500",,,646901820,,,,
16724,11202289,광혜병원,로타텍액 2ml,,,,,"100,000",,,655500030,,,,
16725,11202289,광혜병원,리박트과립,,,,,"4,300",,,643900250,,,,
16726,11202289,광혜병원,마데카솔케어연고 10g,,,,,"7,000",,,653401640,,,,
16727,11202289,광혜병원,마이그리진 정 25mg,,,,,300,,,698002390,,,,
16728,11202289,광혜병원,마이드린 캅셀,,,,,280,,,643601020,,,,
16729,11202289,광혜병원,멀티로이드,,,,,"50,000",,,,,,,
16730,11202289,광혜병원,바이라미드크림 0.15g,,,,,"2,330",,,655400451,,,,
16731,11202289,광혜병원,박티그라 10*10,,,,,"4,000",,,681800010,,,,
16732,11202289,광혜병원,백색바셀린 450g,,,,,"6,300",,,648300980,,,,
16733,11202289,광혜병원,베스자임 정,,,,,135,,,642502020,,,,
16734,11202289,광혜병원,복합마데카솔 연고 15g,,,,,"8,000",,,653400670,,,,
16735,11202289,광혜병원,복합써스펜좌약,,,,,500,,,643501140,,,,
16736,11202289,광혜병원,본왁스,,,,,"9,000",,,650800110,,,,
16737,11202289,광혜병원,뷰라인 정,,,,,400,,,641804040,,,,
16738,11202289,광혜병원,비타메진캅셀 50mg,,,,,260,,,640000650,,,,
16739,11202289,광혜병원,비타민 C정,,,,,150,,,642101540,,,,
16740,11202289,광혜병원,비판텍연고 30g,,,,,"2,000",,,641100100,,,,
16741,11202289,광혜병원,스웰리스 정,,,,,200,,,652603820,,,,
16742,11202289,광혜병원,스키몰액,,,,,"2,500",,,659900090,,,,
16743,11202289,광혜병원,스타로랄300설하액(초기치료),,,,,"360,000",,,670500280,,,,
16744,11202289,광혜병원,스타로랄300설하액(유지치료),,,,,"360,000",,,670500290,,,,
16745,11202289,광혜병원,스폰고스탄 스탠다드,,,,,"9,000",,,650800260,,,,
16746,11202289,광혜병원,스폰고스탄 아날,,,,,"9,900",,,650800280,,,,
16747,11202289,광혜병원,슬라임캅셀,,,,,400,,,641801940,,,,
16748,11202289,광혜병원,써스펜 좌약,,,,,200,,,643501520,,,,
16749,11202289,광혜병원,아디펙스 정,,,,,900,,,641805180,,,,
16750,11202289,광혜병원,아토베리어 크림 10ml,,,,,"35,000",,,,,,,
16751,11202289,광혜병원,야즈정 28/PK,,,,,"30,000",,,641104750,,,,
16752,11202289,광혜병원,에르버트 정,,,,,600,,,671703710,,,,
16753,11202289,광혜병원,에스젠질크림0.15%,,,,,"10,980",,,649802480,,,,
16754,11202289,광혜병원,오라클러 건조시럽 125mg,,,,,200,,,698500951,,,,
16755,11202289,광혜병원,오메크린 크림 30g,,,,,"15,000",,,641605990,,,,
16756,11202289,광혜병원,오피덱스 액,,,,,"33,000",,,657400640,,,,
16757,11202289,광혜병원,올리엣 캡슐 60mg,,,,,700,,,655904280,,,,
16758,11202289,광혜병원,유락신연고10%,,,,,"2,800",,,643601400,,,,
16759,11202289,광혜병원,이지에프플러스크림 3g,,,,,"28,000",,,,,,,
16760,11202289,광혜병원,이지에프플러스크림 7g,,,,,"47,000",,,,,,,
16761,11202289,광혜병원,이지에프플러스크림 15g,,,,,"68,000",,,,,,,
16762,11202289,광혜병원,인도메타 캡슐 25mg,,,,,400,,,697100190,,,,
16763,11202289,광혜병원,임플라논 엔엑스티 이식제,,,,,"330,000",,,653200750,,,,
16764,11202289,광혜병원,제로이드 인텐시브 로션 MD 200ml,,,,,"36,000",,,BM5002HP,,,,
16765,11202289,광혜병원,제로이드 인텐시브 크림 MD 80ml,,,,,"30,000",,,BM5001HP,,,,
16766,11202289,광혜병원,지르텍액1mg,,,,,59,,,654100100,,,,
16767,11202289,광혜병원,카네스텐 크림 20g,,,,,"2,800",,,641100331,,,,
16768,11202289,광혜병원,칼라민로션 1ml,,,,,55,,,,,,,
16769,11202289,광혜병원,코프렐 정 20mg,,,,,66,,,648901040,,,,
16770,11202289,광혜병원,콘투락투벡스겔 20g,,,,,38,,,684400070,,,,
16771,11202289,광혜병원,크레온 캡슐,,,,,900,,,644206290,,,,
16772,11202289,광혜병원,클래라 정,,,,,"25,000",,,641105750,,,,
16773,11202289,광혜병원,타오르정 5mg,,,,,"1,000",,,641606060,,,,
16774,11202289,광혜병원,타오르정 10mg,,,,,"2,000",,,641606080,,,,
16775,11202289,광혜병원,탄툼베르데네뷸라이저,,,,,"10,000",,,645701190,,,,
16776,11202289,광혜병원,트레스탄캅셀,,,,,500,,,647802340,,,,
16777,11202289,광혜병원,팔팔 정 100mg,,,,,"2,000",,,643506240,,,,
16778,11202289,광혜병원,폴락스산 10g,,,,,780,,,650202470,,,,
16779,11202289,광혜병원,푸른비타 정,,,,,500,,,,,,,
16780,11202289,광혜병원,하이드라섹 산 10mg/1포,,,,,"2,000",,,644206380,,,,
16781,11202289,광혜병원,하이드라섹 산 30mg/1포,,,,,"2,000",,,644206370,,,,
16782,11202289,광혜병원,헤모렉스좌제,,,,,550,,,645602170,,,,
16783,11202289,광혜병원,후시딘크림2% 10g,,,,,"3,340",,,642701050,,,,
16784,11202289,광혜병원,후시메드연고 10g,,,,,"2,000",,,643600830,,,,
16785,11202289,광혜병원,국민연금장애진단서,,,,,"15,000",,,PDZ10,,,,
16786,11202289,광혜병원,근로능력평가진단서,,,,,"10,000",,,PDZ01,,,,
16787,11202289,광혜병원,건강 진단서,,,,,,13000,20000,PDZ01,,,,
16788,11202289,광혜병원,건강 진단서 사본,,,,,"1,000",,,PDZ16,,,,
16789,11202289,광혜병원,노인장기요양 의사소견서,,,,,"36,530",,,,,,,
16790,11202289,광혜병원,병사용 진단서,,,,,"20,000",,,PDZ08,,,,
16791,11202289,광혜병원,병사용 진단서 사본,,,,,"1,000",,,PDZ16,,,,
16792,11202289,광혜병원,사망 진단서,,,,,"10,000",,,PDZ03,,의료법 시행규칙 제10조 < 서식6>,,
16793,11202289,광혜병원,사망 진단서 사본,,,,,"1,000",,,PDZ16,,의료법 시행규칙 제10조 < 서식6>,,
16794,11202289,광혜병원,상해 진단서,,,,,"100,000",,,PDZ02,전치3주미만,의료법 시행규칙 제9조 < 서식5의3>,,
16795,11202289,광혜병원,상해 진단서 사본,,,,,"1,000",,,PDZ16,전치3주미만,의료법 시행규칙 제9조 < 서식5의3>,,
16796,11202289,광혜병원,상해 진단서,,,,,"150,000",,,PDZ02,전치3주이상,의료법 시행규칙 제9조 < 서식5의3>,,
16797,11202289,광혜병원,상해 진단서 사본,,,,,"1,000",,,PDZ16,전치3주이상,의료법 시행규칙 제9조 < 서식5의3>,,
16798,11202289,광혜병원,성별 감정서 사본,,,,,"1,000",,,,,,,
16799,11202289,광혜병원,소견서 사본,,,,,"1,000",,,,,,,
16800,11202289,광혜병원,수술확인서,,,,,"5,000",,,,,,,
16801,11202289,광혜병원,수술확인서 사본,,,,,"1,000",,,,,,,
16802,11202289,광혜병원,영문 건강진단서,,,,,"40,000",,,,,,,
16803,11202289,광혜병원,영문 건강진단서 사본,,,,,"1,000",,,,,,,
16804,11202289,광혜병원,영문 예방접종 증명서,,,,,"15,000",,,,,,,
16805,11202289,광혜병원,영문 예방접종 증명서 사본,,,,,"1,000",,,,,,,
16806,11202289,광혜병원,영문 진단서,,,,,"20,000",,,PDE01,,,,
16807,11202289,광혜병원,영문 진단서 사본,,,,,"1,000",,,PDZ16,,,,
16808,11202289,광혜병원,영문 수술확인서,,,,,"20,000",,,,,,,
16809,11202289,광혜병원,영문 출생증명서,,,,,"15,000",,,,,,,
16810,11202289,광혜병원,영문 출생증명서 사본,,,,,"1,000",,,,,,,
16811,11202289,광혜병원,영문 입퇴원 (치료) 확인서,,,,,"15,000",,,,,,,
16812,11202289,광혜병원,예방접종 증명서,,,,,"5,000",,,,,,,
16813,11202289,광혜병원,예방접종 증명서 사본,,,,,"1,000",,,,,,,
16814,11202289,광혜병원,원외처방전 재발행,,,,,"1,000",,,,,,,
16815,11202289,광혜병원,일반 진단서,,,,,"20,000",,,PDZ01,,의료법 시행규칙 제9조 < 서식5의2>,,
16816,11202289,광혜병원,일반 진단서 사본,,,,,"1,000",,,PDZ16,,,,
16817,11202289,광혜병원,일반 채용 신검 사본,,,,,"1,000",,,,,,,
16818,11202289,광혜병원,입원 확인서 (진단명 유),,,,,"3,000",,,PDZ15,,,,
