병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
의료법인 장산의료재단이춘택병원,경피적 경막외강 신경성형술(수술료+치료재료),신경,,,,"1,650,000",,,SZ634,,ST. REED PLUS(BJ4807RA)orEDEN EPIDURAL CATHETER SYSTEM PLUS(BJ4804GV),X,O
의료법인 장산의료재단이춘택병원,경피적 풍선확장 경막외강 신경성형술,신경,,,,"500,000",,,SZ641,,,X,X
의료법인 장산의료재단이춘택병원,경피적 풍선확장 경막외강 신경성형술(수술료+치료재료),신경,,,,"1,800,000",,,SZ641,,SPINAUT-H(BJ4804UN),X,O
의료법인 장산의료재단이춘택병원,마취하 체외충격파치료[ESWT],근골,,,,"180,000",,,SZ084,,,O,O
의료법인 장산의료재단이춘택병원,체외충격파치료[근골격계질환],근골,,,,"70,000",,,SZ084,,,O,O
의료법인 장산의료재단이춘택병원,자가 골수 줄기세포치료술(재료대별도),연골,,,,"900,000",,,SZ085,,,X,X
의료법인 장산의료재단이춘택병원,식대(보호자일반),,,,,"6,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,환의대여-상의,,,,,"10,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,환의대여-하의,,,,,"10,000",,,,,,X,X
국제나은병원,Myelgoram MRI추가,MRI-척추,,,,"150,000",,,,,급여인정기준이외 비급여,,
국제나은병원,성장키검진(X-RAY)2,성장키검진,,,,"100,000",,,,,,,
국제나은병원,성장키검진(X-RAY) 1,성장키검진,,,,"70,000",,,,,,,
국제나은병원,성장혈액검사,성장검사,,,,"300,000",,,,,,,
국제나은병원,공기밥,식대,,,,"1,000",,,,,,,
국제나은병원,MRI-event,MRI-event,,,,"250,000",,,,,한시적 사용,,
국제나은병원,척추+ CTL -post.op(VP),MRI-척추,,,,"600,000",,,HE111,,급여인정기준외 실시한 경우 비급여,,
국제나은병원,B-PEN(풍선확장 경막외강 신경성형술),처치 및 수술료-신경,,,,"1,300,000",,,SZ641,,19.07월 금액변경,X,X
국제나은병원,자가 골수 줄기세포 치료,처치 및 수술료-근골,,,,"2,000,000",,,SZ085,,,X,X
국제나은병원,Ultrasonography-수술/마취 초음파,초음파검사-기타-수술/마취 초음파,,,,"150,000",,,EZ985,,19.07월 금액변경,,
국제나은병원,복부-일반,MRI-복부,,,,"430,000",,,HE127,,급여인정기준외 실시한 경우 비급여,,
국제나은병원,흉부-일반,MRI-흉부,,,,"430,000",,,HE125,,급여인정기준외 실시한 경우 비급여,,
국제나은병원,관절외 상지-전완-일반,MRI-근골격계,,,,"430,000",,,HE122,,급여인정기준외 실시한 경우 비급여,,
국제나은병원,신장초음파Kidney sono,초음파검사 - 복부-비뇨기계 초음파,,,,"150,000",,,EB449,,급여인정기준외 실시한 경우 비급여,,
국제나은병원,Tibia Sono,초음파검사-기타-기타부위,,,,"150,000",,,EB470,,급여인정기준외 실시한 경우 비급여,,
굿닥터튼튼병원,Postop 동맥경화도검사(맥파전달속도측정),검사료,,,,"250,000원",,,EZ868,,,,
굿닥터튼튼병원,당알부민,검사료,,,,"50,000원",,,cz241,,,,
굿닥터튼튼병원,동맥경화도검사(맥파전달),검사료,,,,"250,000원",,,EZ868,,,,
굿닥터튼튼병원,동작분석(생역학),검사료,,,,"200,000원",,,EZ774,,,,
굿닥터튼튼병원,허혈증표지자검사(IMA Test),검사료,,,,"70,000원",,,CZ246,,,,
굿닥터튼튼병원,"일반, 검진(BMD, 골밀도검사, CDXA)",골밀도검사,,,,"50,000원",,,HC342,,검진목적으로 실시한 경우 비급여,,
굿닥터튼튼병원,CLO test-Helicobacterpylori검사,기타,,,,"15,000원",,,D5892,,검진목적으로 실시한 경우 비급여-2018.03.31까지 / 2018.04.01부터 선별급여로 본인부담 90% 전환,,
굿닥터튼튼병원,수면내시경환자관리료(대장),기타,,,,"80,000원",,,,,,,
굿닥터튼튼병원,수면내시경환자관리료(위),기타,,,,"50,000원",,,,,,,
굿닥터튼튼병원,수면내시경환자관리료(위+대장),기타,,,,"100,000원",,,,,,,
굿닥터튼튼병원,인플루엔자 A·B바이러스 항원검사[현장검사],기타,,,,"30,000원",,,CZ394,,,,
굿닥터튼튼병원,폐렴 연쇄상구균 소변 항원[간이검사],기타,,,,"35,000원",,,,,,,
굿닥터튼튼병원,HCV(항체간이검사),기타기능검사,,,,"70,000원",,,CZ492,,,,
굿닥터튼튼병원,HIVf(항체변장검사),기타기능검사,,,,"70,000원",,,CZ396,,,,
굿닥터튼튼병원,근전도-비급여,기타기능검사,,,,"50,000원",,,F6111-F6116,,,,
굿닥터튼튼병원,동작분석역동적근전도(다원-DEMG),기타기능검사,,,,"200,000원",,,EZ773,,,,
굿닥터튼튼병원,체온열검사(DITI)-CTS,기타기능검사,,,,"40,000원",,,EZ776,,,,
굿닥터튼튼병원,체온열검사(DITI)-상지,기타기능검사,,,,"200,000원",,,EZ776,,,,
굿닥터튼튼병원,체온열검사(DITI)-전신,기타기능검사,,,,"400,000원",,,EZ776,,,,
굿닥터튼튼병원,체온열검사(DITI)-하지,기타기능검사,,,,"200,000원",,,EZ776,,,,
굿닥터튼튼병원,원내)항Ccp항체[Igg]비급여+,면역혈청검사,,,,"60,000원",,,CZ432,,,,
굿닥터튼튼병원,의뢰)인플루엔자바이러스 A 진단검사,혈액화학검사,,,,"111,220원",,,C6095,,,,
굿닥터튼튼병원,호모시스테인검사,혈액화학검사,,,,"50,000원",,,CZ133,,2019.07.01부터 급여 적용 확대,,
굿닥터튼튼병원,구급차사용료,구급차사용료,,,,"20,000원",,,,,,,
굿닥터튼튼병원,공기밥 2개 추가(보호자식),식대료,,,,"3,000원",,,,,,,
굿닥터튼튼병원,공기밥 추가,식대료,,,,"1,500원",,,,,,,
굿닥터튼튼병원,보호자식,식대료,,,,"5,500원",,,,,,,
굿닥터튼튼병원,보호자식(1식당),식대료,,,,"6,000원",,,,,,,
굿닥터튼튼병원,보호자식(2식당),식대료,,,,"12,000원",,,,,,,
굿닥터튼튼병원,수면내시경 환자관리료(대장),진정내시경환자관리료,,,,"80,000원",,,EA001,,,,
굿닥터튼튼병원,수면내시경 환자관리료(위),진정내시경환자관리료,,,,"50,000원",,,EA002,,,,
굿닥터튼튼병원,상급병실료(3인실),상급병실료 차액,,,,"30,000원",,,ABZ03,,,,
굿닥터튼튼병원,IMS,재활 및 물리치료료,,,,"20,000원",,,MZ001,,,,
굿닥터튼튼병원,Prolotherapy(사지관절부위),재활 및 물리치료료,,,,,"30,000원","110,000원",my142,,,,
굿닥터튼튼병원,prolotherapy(척추부위),재활 및 물리치료료,,,,,"55,000원","200,000원",my143,,,,
굿닥터튼튼병원,도수치료 14,재활 및 물리치료료,,,,"140,000원",,,MX122,,,,
굿닥터튼튼병원,도수치료10(야간),재활 및 물리치료료,,,,"100,000원",,,MX122,,,,
굿닥터튼튼병원,도수치료12,재활 및 물리치료료,,,,"120,000원",,,MX122,,,,
굿닥터튼튼병원,도수치료12[도수30분+],재활 및 물리치료료,,,,,,,MX122,,,,"120,000원"
굿닥터튼튼병원,도수치료17[도수1시간+],재활 및 물리치료료,,,,"170,000원",,,MX122,,,,
굿닥터튼튼병원,도수치료19[도수30분2회+],재활 및 물리치료료,,,,"190,000원",,,MX122,,,,
굿닥터튼튼병원,도수치료9,재활 및 물리치료료,,,,"90,000원",,,MX122,,,,
굿닥터튼튼병원,도수치료9 (야),재활 및 물리치료료,,,,"90,000원",,,MX122,,,,
굿닥터튼튼병원,도수치료RM 14,재활 및 물리치료료,,,,"140,000원",,,MX122,,,,
굿닥터튼튼병원,이명재훈련치료,재활 및 물리치료료,,,,"60,000원",,,MZ004,,,,
굿닥터튼튼병원,SST-신장분사치료,재활및물리치료료,,,,"20,000원",,,MZ007,,,,
굿닥터튼튼병원,도수치료,재활및물리치료료,,,,,"20,000원","140,000원",MX122,,,,
굿닥터튼튼병원,발목관절 조형제 주입 전 후 촬영 판독,근골격계-발목관절,,,,"560,000원",,,HE221,,,,
굿닥터튼튼병원,수관절 조형제 주입 전 후 촬영 판독,근골격계-수관절,,,,"560,000",,,HE217,,,,
굿닥터튼튼병원,주관절 조형제 주입 전 후 촬영 판독,근골격계-주관절,,,,"560,000원",,,HE216,,,,
굿닥터튼튼병원,Arthrography - 일반,자기영상(MRI),,,,"180,000원",,,HE142,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,C-T-L Spine MRI (B),자기영상(MRI),,,,,"160,000원","930,000원",,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,HIP coronal MRI,자기영상(MRI),,,,"100,000원",,,HE128,,,,
굿닥터튼튼병원,견관절-일반,자기영상(MRI),,,,,"460,000원","640,000원",HE115,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,견관절-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,,"560,000원","730,000원",HE215,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,경부-일반,자기영상(MRI),,,,"460,000원",,,HE108,,2019.05.01부터 급여 적용 확대(검진목적은 비급여),,
굿닥터튼튼병원,경부-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE208,,2019.05.01부터 급여 적용 확대(검진목적은 비급여),,
굿닥터튼튼병원,경부혈관 - 조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE236,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,경부혈관-일반,자기영상(MRI),,,,"460,000원",,,HE136,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,경추-일반,자기영상(MRI),,,,"460,000원",,,HE109,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,경추-조영제 주입 전후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE209,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,고관절-일반,자기영상(MRI),,,,,"460,000원","510,000원",HE118,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,고관절-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE218,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,골반 - 조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE228,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,골반-일반,자기영상(MRI),,,,"460,000원",,,HE128,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,관절 외 상지-일반,자기영상(MRI),,,,"460,000원",,,HE122,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,관절 외 상지-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE222,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,관절 외 하지-일반,자기영상(MRI),,,,"460,000원",,,HE123,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,관절 외 하지-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,,"560,000원","930,000원",HE223,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,뇌-일반,자기영상(MRI),,,,"460,000원",,,HI101005+HJ101004,,2018.10.01부터 급여 적용 확대 (검진 목적은 비급여),,
굿닥터튼튼병원,뇌-조영제 주입 전 후 촬영판독,자기영상(MRI),,,,"530,000원",,,HI201005+HJ201004,,2018.10.01부터 급여 적용 확대 (검진 목적은 비급여),,
굿닥터튼튼병원,뇌혈관-일반,자기영상(MRI),,,,"460,000원",,,HI135005+HJ135004,,2018.10.01부터 급여 적용 확대 (검진 목적은 비급여),,
굿닥터튼튼병원,뇌혈관-조영제 주입 전 후 촬영판독 뇌혈관-조영제 주입,자기영상(MRI),,,,"530,000원",,,HI235005+HJ235004,,2018.10.01부터 급여 적용 확대 (검진 목적은 비급여),,
굿닥터튼튼병원,수관절-일반,자기영상(MRI),,,,"460,000원",,,HE117,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,수관절-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE217,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,슬관절-일반,자기영상(MRI),,,,"460,000원",,,HE120,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,슬관절-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE220,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,외부 MRI판독료,자기영상(MRI),,,,"40,000원",,,,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,요천추-일반,자기영상(MRI),,,,,"160,000원","460,000원",HE111,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,요천추-조영제 주입 전 후 촬영 판독,자기영상(MRI),,,,"560,000원",,,HE211,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,요천추-흉추동시촬영-일반,자기영상(MRI),,,,"630,000원",,,HE113,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,족관절-일반,자기영상(MRI),,,,,"460,000원","630,000원",HE121,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,주관절-일반,자기영상(MRI),,,,,"460,000원","560,000원",HE116,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,척추강-일반,자기영상(MRI),,,,,"240,000원","460,000원",HE112,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,천장골관절-일반,자기영상(MRI),,,,"460,000원",,,HE119,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,천추-일반,자기영상(MRI),,,,"460,000원",,,HE111,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,흉추-일반,자기영상(MRI),,,,"460,000원",,,HE110,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,흉추-조영제주입 전후 촬영판독,자기영상(MRI),,,,"560,000원",,,HE210,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,L-SPINE MRI 2 Series (B),척추-요천추,,,,"230,000원",,,HE411,,,,
굿닥터튼튼병원,Sacrum MRI (B),척추-요천추,,,,"460,000원",,,HE411,,,,
굿닥터튼튼병원,T-L  Spine T2  MRI (B),척추-흉추와 요천추를 동시촬영,,,,"160,000원",,,HE413,,,,
굿닥터튼튼병원,PECAN(C-Intra Doscal Electroth,수술행위로,,,,,"1,500,000원","2,250,000원",SZ083,,,,
굿닥터튼튼병원,BEA(경피적 풍선이용 척추관 유착박리술),수술행위료,,,,"500,000원",,,SZ641,,,,
굿닥터튼튼병원,NP(Neucleoplasty),수술행위료,,,,,"500,000원","750,000원",SZ083,,,,
굿닥터튼튼병원,PELAN(L-Intra Discal Electroth,수술행위료,,,,,"500,000원","2,250,000원",SZ083,,,,
굿닥터튼튼병원,PEN (경피적경막외강신경성형술(경/흉/요추)),수술행위료,,,,"600,000원",,,SZ634,,,,
굿닥터튼튼병원,PEN LEVEL 추가 시 (경피적경막외강신경성형술 (경/흉/요추) ),수술행위료,,,,"200,000원",,,SZ634,,,,
굿닥터튼튼병원,PEN-R(경피적경막외강신경성형술),수술행위료,,,,"1,200,000원",,,SZ634,,,,
굿닥터튼튼병원,Percutaneous Epidural Neuropl,수술행위료,,,,"1,050,000원",,,SZ634,,,,
굿닥터튼튼병원,SELD (내시경적경막외강신경근성형술)-level1,수술행위료,,,,"3,100,000원",,,SZ631,,,,
굿닥터튼튼병원,SELD(내시경적경막외강신경근성형술)-Level2,수술행위료,,,,"3,800,000원",,,B-EEN2,,,,
굿닥터튼튼병원,SELD(내시경적경막외강신경근성형술)-Level3,수술행위료,,,,"4,500,000원",,,B-EEN3,,,,
굿닥터튼튼병원,SELD(내시경적경막외강신경근성형술)-level4,수술행위료,,,,"5,200,000원",,,B-EEN4,,,,
굿닥터튼튼병원,자가 골수 줄기 세포치료술(BMAC),수술행위료,,,,"900,000원",,,SZ085,,,,
굿닥터튼튼병원,ESWT,일반처치,,,,"60,000원",,,SZ084,,,,
굿닥터튼튼병원,Prolotherapy,일반처치,,,,,"50,000","200,000",MY143,,,,
굿닥터튼튼병원,prolotherapy(사지관절부위),일반처치,,,,,"30,000","110,000",MY142,,,,
굿닥터튼튼병원,EEN (내시경적경막외강신경근성형술)-2Level,처치 및 수술료(신경),,,,"3,800,000",,,SZ631,,,,
굿닥터튼튼병원,EEN (내시경적경막외강신경근성형술)-3Level,처치 및 수술료(신경),,,,"4,500,000",,,SZ631,,,,
굿닥터튼튼병원,EEN (내시경적경막외강신경근성형술)-4 level,처치 및 수술료(신경),,,,"5,200,000원",,,SZ631,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB462,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB463,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB464,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB465,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB466,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB467,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB468,,,,
굿닥터튼튼병원,"초음파검사(MSK_근골격,연부 공통)","근골격, 연부-관절 초음파",,,,"80,000원",,,EB470,,,,
굿닥터튼튼병원,수술중 초음파,초음파검사,,,,"300,000원",,,EZ985,,,,
굿닥터튼튼병원,초음파검사-경부(갑상선),초음파검사,,,,"80,000원",,,EB414,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,초음파검사-근골격(연부/관절),초음파검사,,,,"80,000원",,,EB461-EB471,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,초음파검사-도플러(경동맥),초음파검사,,,,"200,000원",,,EB482,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,초음파검사-도플러(사지혈관),초음파검사,,,,,"100,000원","200,000원",EB487-EB488,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,초음파검사-두경부,초음파검사,,,,"80,000원",,,EB415,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,초음파검사-복부/비뇨기/골반,초음파검사,,,,,"90,000원","150,000원",EB441-EB450,,18.4.1 상복부 초음파 급여전환으로 사용정지,,
굿닥터튼튼병원,"초음파검사-비뇨기(신장,부신,방광)",초음파검사,,,,"130,000원",,,EB448,,"19.2.1 하복부 초음파 급여전환, 급여 인정기준 외 실시한 경우 비급여",,
굿닥터튼튼병원,초음파검사-상복부초음파(건강검진),초음파검사,,,,"150,000원",,,EB441-EB442,,"18.4.1 상복부 초음파 급여전환, 급여 인정기준 외 실시한 경우 비급여",,
굿닥터튼튼병원,초음파검사-심장(경흉부심초음파),초음파검사,,,,,"80,000원","180,000원",EB432,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,"초음파검사-흉부(유방,액와부)",초음파검사,,,,"80,000원",,,EB421,,급여 인정기준 외 실시한 경우 비급여,,
굿닥터튼튼병원,초음파검사-경동맥(내과)_도플러 초음파,혈관-두개외 혈관 도플러 초음파,,,,"60,000원",,,EB482,,,,
고도일병원,1인실,상급 병실료 차액,,상급 병실료차액,,"200,000",,,ABZ01,,,,
고도일병원,상반신,적외선체열 검사(DITI),,검사료,,,,"80,000",EZ776,,,,
고도일병원,하반신,적외선체열 검사(DITI),,검사료,,,,"100,000",EZ776,,,,
고도일병원,전신,적외선체열 검사(DITI),,검사료,,,,"150,000",EZ776,,,,
고도일병원,,자율신경검사,,검사료,,,,"50,000",FY894,,,,
고도일병원,,하지동맥 경화도검사,,검사료,,,,"50,000",EZ868,,,,
고도일병원,QuantiativeSsensory test,정량적감각 기능검사,,검사료,,,,"50,000",FY884,,,,
고도일병원,단기기억력검사인식력검사무시증후군보속성 검사논리적사고력검사카테고리검사,신경계기능검사,,검사료,,,,"80,000",FZ413~FZ453,,,,
고도일병원,Brain,MRA(뇌),,자기공명영상진단료(MRI),,,,"450,000",,,급여인정기준외,,
고도일병원,,디퓨젼 스캔,,자기공명영상진단료(MRI),,,,"100,000",,,급여인정기준외,,
고도일병원,Brain,MRI(뇌),,자기공명영상진단료(MRI),,,,"450,000",HE101,,급여인정기준외,,
고도일병원,,MRI(두경부),,자기공명영상진단료(MRI),,,,"450,000",HE403,,급여인정기준외,,
고도일병원,C-Spine,MRI(경추),,자기공명영상진단료(MRI),,,,"450,000",HE109,,급여인정기준외,,
고도일병원,T-Spine,MRI(흉추),,자기공명영상진단료(MRI),,,,"450,000",HE110,,급여인정기준외,,
고도일병원,L-Spine,MRI(요천추),,자기공명영상진단료(MRI),,,,"450,000",HE111,,급여인정기준외,,
고도일병원,L-MR Myelo,MRI(척추강),,자기공명영상진단료(MRI),,,,"350,000",,,급여인정기준외,,
고도일병원,좌측Shoulder,MRI(견관절),,자기공명영상진단료(MRI),,,,"450,000",HE115,,급여인정기준외,,
고도일병원,우측Shoulder,MRI(견관절),,자기공명영상진단료(MRI),,,,"450,000",HE115,,급여인정기준외,,
고도일병원,Elbow,MRI(주관절),,자기공명영상진단료(MRI),,,,"450,000",HE116,,급여인정기준외,,
고도일병원,Wrist,MRI(수관절),,자기공명영상진단료(MRI),,,,"450,000",HE117,,급여인정기준외,,
고도일병원,Hip,MRI(고관절),,자기공명영상진단료(MRI),,,,"450,000",HE118,,급여인정기준외,,
고도일병원,Sacroiliac,MRI(천장골관절),,자기공명영상진단료(MRI),,,,"450,000",,,급여인정기준외,,
고도일병원,좌측 Knee,MRI(슬관절),,자기공명영상진단료(MRI),,,,"450,000",HE120,,급여인정기준외,,
고도일병원,우측 Knee,MRI(슬관절),,자기공명영상진단료(MRI),,,,"450,000",HE120,,급여인정기준외,,
고도일병원,Ankle,MRI(발목),,자기공명영상진단료(MRI),,,,"450,000",HE121,,급여인정기준외,,
고도일병원,Upper Extremity,"MRI(관절외, 상지)",,자기공명영상진단료(MRI),,,,"450,000",HE122,,급여인정기준외,,
고도일병원,Lower Extremity,"MRI(관절외, 하지)",,자기공명영상진단료(MRI),,,,"450,000",HE123,,급여인정기준외,,
고도일병원,Abdomen,MRI(복부),,자기공명영상진단료(MRI),,,,"450,000",HE127,,급여인정기준외,,
고도일병원,Pelvis,MRI(골반),,자기공명영상진단료(MRI),,,,"450,000",HE128,,급여인정기준외,,
고도일병원,C-T-L Spine,MRI (복합여러부위),,자기공명영상진단료(MRI),,,,"600,000",,,급여인정기준외,,
고도일병원,L-Spine + HIP coronal,MRI (복합여러부위),,자기공명영상진단료(MRI),,,,"600,000",,,급여인정기준외,,
고도일병원,L-Spine + coccyx,MRI (복합여러부위),,자기공명영상진단료(MRI),,,,"600,000",,,급여인정기준외,,
고도일병원,타병원,MRI 판독료,,자기공명영상진단료(MRI),,,,"50,000",,,급여인정기준외,,
고도일병원,Chest,MRI (흉부),,자기공명영상진단료(MRI),,,,"450,000",HE125,,급여인정기준외,,
고도일병원,,MRI (경부혈관),,자기공명영상진단료(MRI),,,,"450,000",,,급여인정기준외,,
고도일병원,,MRI (뇌혈관),,자기공명영상진단료(MRI),,,,"350,000",,,급여인정기준외,,
고도일병원,,Stress MRI,,자기공명영상진단료(MRI),,,"550,000","700,000",,,병인정기준외,,
고도일병원,Abdomen sono,복부초음파,,초음파검사료,,,,"100,000",,,,,
고도일병원,thyroid sono,갑상선초음파,,초음파검사료,,,,"100,000",,,,,
고도일병원,,초음파심부근육,,초음파검사료,,,,"100,000",,1회,,,
고도일병원,도수치료 [1일당],물리치료,,이학요법료(물리치료료),,,"100,000","150,000",MX122,,19.06.20부,,
고도일병원,도수치료 (운동)[1일당],물리치료,,이학요법료(물리치료료),,,"100,000","150,000",MX122,,19.06.20부,,
고도일병원,도수치료 (관절)[1일당],물리치료,,이학요법료(물리치료료),,,"100,000",,MX122,,19.06.20부,,
고도일병원,도수치료 (통증)[신장분사],물리치료,,이학요법료(물리치료료),,,"100,000",,MZ007,,19.06.20부,,
고도일병원,"뇌신경도수치료(특수Ⅰ,Ⅱ,Ⅲ)",물리치료,,이학요법료(물리치료료),,,"80,000",,MX122,,,,
고도일병원,도수치료(재활),물리치료,,이학요법료(물리치료료),,,"50,000 ~100,000",,MX122,,,,
고도일병원,상지재활도수,물리치료,,이학요법료(물리치료료),,,"70,000",,MX122,,,,
고도일병원,,스크램블러 (비침습적 무통증 신호요법),,이학요법료(물리치료료),,,,"80,000",MZ012,1회,,,
고도일병원,,,,전산화인지재활치료[1],,,,"35,000",,,,,
고도일병원,,,,전산화인지재활치료[2],,,,"50,000",,,,,
고도일병원,,TMS(r-TMS)경두개자기 자극술,,처치 및수술료,,,,"45,000 ~ 50,000",QZ962,1회,,,
고도일병원,,체외충격파(ESWT),,처치 및수술료,,,,"100,000",SZ084,1회,,,
고도일병원,,FIMS,,처치 및수술료,,,"80,000","100,000",,1회,,,
고도일병원,,FIMS(Micro),,처치 및수술료,,,"100,000","800,000",,1회,,,
고도일병원,,추간판내고주파열치료(IDET),,처치 및수술료,,,,"2,000,000",SZ083,1회,,O,O
고도일병원,,경추고주파수핵감압술,,처치 및수술료,,,,"2,500,000",,1회,,O,O
고도일병원,,요추고주파수핵감압술,,처치 및수술료,,,,"2,500,000",,1회,,O,O
고도일병원,,경막외신경 성형술,,처치 및수술료,,,,"1,600,000",SZ634,1회,,O,O
고도일병원,,경막외내시경,,처치 및수술료,,,,"4,000,000",SZ631,1회,,O,O
고도일병원,,추간공경막외내시경,,처치 및수술료,,,,"3,500,000",SZ631,1회,,,
고도일병원,,자가줄기세포,,처치 및수술료,,,,"5,000,000",SZ085,1회,,O,O
고도일병원,,자가줄기세포(Scaffold 포함된가격),,처치 및수술료,,,,"6,500,000",,1회,,O,O
고도일병원,,카티스템,,처치 및수술료,,,,"8,000,000",,1회,,O,O
고도일병원,Balloon,경막외신경성형술(풍선),,처치 및수술료,,,,"2,500,000",SZ641,1회,,O,O
고도일병원,,증식치료 / 사지관절,,처치 및수술료,,,"150,000","200,000",,1회,,,
고도일병원,,증식치료 / 척추관절,,처치 및수술료,,,"60,000","190,000",,1회,,,
고도일병원,Locker,DynamicStabilization,,처치 및수술료,,,"2,800,000","3,000,000",,,규격별가격차있음,,
고도일병원,medicurtain,메디커튼,,치료재료,,,"300,000","600,000",,1회,,,
고도일병원,,조영제,,주사제,,"100,000",,,,,,,
고도일병원,,베노시틴주 10ml,,주사제,,,,"100,000",,1회,,,
고도일병원,,페린젝트주 2ml,,주사제,,,"70,000","70,000",644913130,,,,
고도일병원,Neuro- Detox1,통증면역 영양주사,,주사제,,,"100,000","160,000",,1회,,,
고도일병원,,뇌신경영양주사(IVNT),,주사제,,,"100,000","150,000",,,,,
고도일병원,,대상포진스카이조스터주,,예방접종,,"150,000",,,M3311,,,,
고도일병원,,인플루엔자지씨플루쿼드리,,예방접종,,"40,000",,,M3185,,,,
고도일병원,,폐렴구균프리베나 13주,,예방접종,,"150,000",,,M3196,,,,
고도일병원,,타액호르몬 검사,,기타,,"200,000",,,,1회,국외 위탁,,
고도일병원,,소변유기산 검사,,기타,,"450,000",,,,1회,국외 위탁,,
고도일병원,,모발미네랄 검사,,기타,,"140,000",,,,1회,국외 위탁,,
고도일병원,,만성음식 알러지검사,,기타,,"380,000",,,,1회,국외 위탁,,
